Frecuencias de nombres

Nombres por provincia y década de nacimiento

Provincia: Valencia/València
Década de nacimiento: Años 2000
Nº	Nombre	Total	Por mil ‰
101	JESSICA	208	1,739
102	ALEXANDRA	204	1,706
103	MARIA AMPARO	203	1,698
104	VERA	202	1,689
105	AINOA	201	1,681
106	DIANA	199	1,664
107	ROSA	188	1,572
108	ELISA	183	1,530
109	AIDA	175	1,463
110	MARIA MAR	175	1,463
111	AINA	172	1,438
112	GABRIELA	171	1,430
113	INMACULADA	165	1,380
114	PALOMA	165	1,380
115	SORAYA	164	1,372
116	JENNIFER	160	1,338
117	JOANA	156	1,305
118	SUSANA	155	1,296
119	SALMA	152	1,271
120	GISELA	150	1,254
121	AMANDA	149	1,246
122	PILAR	145	1,213
123	DESIREE	144	1,204
124	MARIA ISABEL	144	1,204
125	JUDIT	143	1,196
126	MARIA TERESA	142	1,188
127	YANIRA	137	1,146
128	VIOLETA	136	1,137
129	ALEXIA	134	1,121
130	BARBARA	133	1,112
131	ZOE	133	1,112
132	MARIA PILAR	130	1,087
133	VANESSA	127	1,062
134	EVA MARIA	123	1,029
135	GLORIA	122	1,020
136	ESTEFANIA	121	1,012
137	ROSER	120	1,004
138	ESTER	119	0,995
139	MARIA DOLORES	119	0,995
140	BERTA	118	0,987
141	NORA	118	0,987
142	JIMENA	111	0,928
143	ALMA	110	0,920
144	MINERVA	110	0,920
145	ALBA MARIA	107	0,895
146	YOLANDA	107	0,895
147	VALENTINA	106	0,886
148	YASMINA	106	0,886
149	SAMARA	105	0,878
150	EDURNE	104	0,870
151	ITZIAR	104	0,870
152	MANUELA	104	0,870
153	OLIVIA	104	0,870
154	FATIMA	103	0,861
155	MARIA ANGELES	103	0,861
156	LLUNA	101	0,845
157	MIREYA	101	0,845
158	MARA	100	0,836
159	YASMIN	98	0,820
160	ANAIS	97	0,811
161	ABRIL	96	0,803
162	AURORA	96	0,803
163	CARME	96	0,803
164	TAMARA	96	0,803
165	LOURDES	94	0,786
166	MARIOLA	94	0,786
167	MARIAM	93	0,778
168	CORAL	91	0,761
169	AYA	90	0,753
170	ZAIDA	89	0,744
171	ANGELS	87	0,728
172	ELIA	87	0,728
173	VANESA	87	0,728
174	MERCEDES	84	0,702
175	VIRGINIA	84	0,702
176	ALMUDENA	81	0,677
177	SELENA	81	0,677
178	BEGOÑA	79	0,661
179	ELISABETH	77	0,644
180	DOLORES	76	0,636
181	MERITXELL	76	0,636
182	ROSA MARIA	76	0,636
183	AZAHARA	72	0,602
184	ANA ISABEL	71	0,594
185	EMPAR	70	0,585
186	IRINA	70	0,585
187	MALENA	70	0,585
188	ELVIRA	69	0,577
189	CECILIA	68	0,569
190	ADA	67	0,560
191	MIRANDA	66	0,552
192	ARANCHA	64	0,535
193	ANABEL	63	0,527
194	SARAH	63	0,527
195	CAYETANA	62	0,518
196	NICOLE	62	0,518
197	NAYRA	60	0,502
198	CARMEN MARIA	59	0,493
199	MAITE	59	0,493
200	ERICA	58	0,485
201	MAYA	58	0,485
202	PAU	58	0,485
203	TATIANA	58	0,485
204	ELIZABETH	57	0,477
205	ESTRELLA	57	0,477
206	MARIA LUISA	57	0,477
207	AMAIA	55	0,460
208	GALA	55	0,460
209	PAULA MARIA	54	0,452
210	SABRINA	54	0,452
211	CYNTHIA	53	0,443
212	NIEVES	53	0,443
213	THAIS	53	0,443
214	LUISA	52	0,435
215	AMAYA	51	0,427
216	ANA BELEN	51	0,427
217	IDAIRA	50	0,418
218	AINOHA	49	0,410
219	AMALIA	49	0,410
220	KAREN	49	0,410
221	AGUEDA	48	0,401
222	DAFNE	47	0,393
223	ESMERALDA	46	0,385
224	MACARENA	46	0,385
225	NAOMI	46	0,385
226	FRANCISCA	45	0,376
227	IDOIA	45	0,376
228	MARIA VICTORIA	45	0,376
229	AMINA	43	0,360
230	EMILIA	43	0,360
231	ISABELLA	43	0,360
232	SARAI	43	0,360
233	THALIA	43	0,360
234	ANTONIA	42	0,351
235	INGRID	42	0,351
236	IRATXE	42	0,351
237	JOSEFA	42	0,351
238	ARIANA	41	0,343
239	CARLA MARIA	41	0,343
240	CELESTE	41	0,343
241	IMAN	41	0,343
242	JANA	41	0,343
243	MALAK	41	0,343
244	PAZ	41	0,343
245	AMELIA	40	0,335
246	JENIFER	40	0,335
247	JUANA	40	0,335
248	LEONOR	40	0,335
249	MARIA JESUS	40	0,335
250	CHLOE	39	0,326
251	CINTIA	39	0,326
252	CLOE	39	0,326
253	LIA	39	0,326
254	LLUM	39	0,326
255	MELANIE	39	0,326
256	NAIA	39	0,326
257	BRENDA	38	0,318
258	CORAIMA	38	0,318
259	DAYANA	38	0,318
260	DESIRE	38	0,318
261	ESPERANZA	38	0,318
262	MARIA CRISTINA	38	0,318
263	SHEYLA	38	0,318
264	SOL	38	0,318
265	BIANCA	37	0,309
266	CLAUDIA MARIA	37	0,309
267	IRIA	37	0,309
268	MAIA	37	0,309
269	MARIA DESAMPARADOS	37	0,309
270	MARIA MERCEDES	37	0,309
271	MARWA	37	0,309
272	MERCE	37	0,309
273	ADELA	36	0,301
274	ANASTASIA	36	0,301
275	DELIA	36	0,301
276	IVANA	36	0,301
277	KARLA	36	0,301
278	NAIALA	36	0,301
279	MICHELLE	35	0,293
280	NAIRA	35	0,293
281	ARACELI	34	0,284
282	CARMELA	34	0,284
283	EUGENIA	34	0,284
284	EVELYN	34	0,284
285	HIBA	34	0,284
286	MARCELA	34	0,284
287	DAVINIA	33	0,276
288	LINA	33	0,276
289	MARIANA	33	0,276
290	SELENE	33	0,276
291	SOLEDAD	33	0,276
292	LAURA MARIA	32	0,268
293	MARIA BELEN	32	0,268
294	MARIA ELENA	32	0,268
295	ZULEMA	32	0,268
296	ANIA	31	0,259
297	ARIANNA	31	0,259
298	CAMILA	31	0,259
299	CATALINA	31	0,259
300	ICIAR	31	0,259
301	MARGARITA	31	0,259
302	MYRIAM	31	0,259
303	RUT	31	0,259
304	ISABELA	30	0,251
305	LEILA	30	0,251
306	ALTEA	29	0,243
307	ELISABET	29	0,243
308	KHADIJA	29	0,243
309	LETICIA	29	0,243
310	LUZ	29	0,243
311	MELANI	29	0,243
312	REYES	29	0,243
313	ROSANA	29	0,243
314	SAMIRA	29	0,243
315	ARIADNE	28	0,234
316	BLANCA MARIA	28	0,234
317	GRETA	28	0,234
318	LUA	28	0,234
319	MARIAN	28	0,234
320	NOAH	28	0,234
321	OLAYA	28	0,234
322	MARIA INMACULADA	27	0,226
323	MONTSERRAT	27	0,226
324	NAGORE	27	0,226
325	ROSARIO	27	0,226
326	SAMANTHA	27	0,226
327	ANGELINA	26	0,217
328	ARANZAZU	26	0,217
329	ELENA MARIA	26	0,217
330	IRUNE	26	0,217
331	MICAELA	26	0,217
332	NAHIA	26	0,217
333	RITA	26	0,217
334	SARA MARIA	26	0,217
335	ABIGAIL	25	0,209
336	AMIRA	25	0,209
337	LAILA	25	0,209
338	LUCIA MARIA	25	0,209
339	MAGDALENA	25	0,209
340	AGATHA	24	0,201
341	AICHA	24	0,201
342	AROHA	24	0,201
343	AZUCENA	24	0,201
344	CARMINA	24	0,201
345	CLARA MARIA	24	0,201
346	FATIMA ZAHRA	24	0,201
347	MARIA PAZ	24	0,201
348	MARTA MARIA	24	0,201
349	TRINIDAD	24	0,201
350	YLENIA	24	0,201
351	AITANA MARIA	23	0,192
352	CONSUELO	23	0,192
353	DANA	23	0,192
354	DANIELLA	23	0,192
355	ELBA	23	0,192
356	ISABEL MARIA	23	0,192
357	KIARA	23	0,192
358	MIA	23	0,192
359	NAROA	23	0,192
360	NOOR	23	0,192
361	SHAKIRA	23	0,192
362	YARA	23	0,192
363	DUNIA	22	0,184
364	IRENE MARIA	22	0,184
365	JARA	22	0,184
366	MARIA EUGENIA	22	0,184
367	MELISSA	22	0,184
368	MILAGROS	22	0,184
369	MILENA	22	0,184
370	SABINA	22	0,184
371	TELMA	22	0,184
372	TRIANA	22	0,184
373	AISHA	21	0,176
374	ALINA	21	0,176
375	AMARA	21	0,176
376	AYELEN	21	0,176
377	ENCARNACION	21	0,176
378	GALLA	21	0,176
379	GRACIA	21	0,176
380	INDIRA	21	0,176
381	MARIA NIEVES	21	0,176
382	MARISA	21	0,176
383	MIRYAM	21	0,176
384	URSULA	21	0,176
385	YASMINE	21	0,176
386	ASHLEY	20	0,167
387	ASUNCION	20	0,167
388	CATERINA	20	0,167
389	CHIARA	20	0,167
390	DUNA	20	0,167
391	MANAL	20	0,167
392	NAHIARA	20	0,167
393	NAIMA	20	0,167
394	PAULA ANDREA	20	0,167
395	YESSICA	20	0,167
396	ARIANNE	19	0,159
397	DEBORA	19	0,159
398	MAIKA	19	0,159
399	MELISA	19	0,159
400	NADINE	19	0,159
401	AHINOA	18	0,151
402	CAROLA	18	0,151
403	DENISE	18	0,151
404	ESTELA CARMEN	18	0,151
405	ISIS	18	0,151
406	LORETO	18	0,151
407	MARIA ALEJANDRA	18	0,151
408	NINA	18	0,151
409	ROSALIA	18	0,151
410	SONSOLES	18	0,151
411	TALIA	18	0,151
412	VALLE	18	0,151
413	YUMARA	18	0,151
414	YURENA	18	0,151
415	ANGELES	17	0,142
416	DAMARIS	17	0,142
417	GIOVANNA	17	0,142
418	JACQUELINE	17	0,142
419	KIRA	17	0,142
420	MARIA ROCIO	17	0,142
421	RANIA	17	0,142
422	REMEDIOS	17	0,142
423	AINHARA	16	0,134
424	BALMA	16	0,134
425	GUADALUPE	16	0,134
426	HANNA	16	0,134
427	KATIA	16	0,134
428	LIBERTAD	16	0,134
429	MARIA ANGELS	16	0,134
430	MELANIA	16	0,134
431	MELANY	16	0,134
432	NAYALA	16	0,134
433	NICOL	16	0,134
434	SALOME	16	0,134
435	SAMANTA	16	0,134
436	ALEX	15	0,125
437	ANGELICA	15	0,125
438	HENAR	15	0,125
439	INDIA	15	0,125
440	INES MARIA	15	0,125
441	IRAIDA	15	0,125
442	IRATI	15	0,125
443	JOANNA	15	0,125
444	MARIA FERNANDA	15	0,125
445	MAYRA	15	0,125
446	MAYTE	15	0,125
447	NAYLA	15	0,125
448	NELA	15	0,125
449	NOUR	15	0,125
450	OMAIMA	15	0,125
451	SHAILA	15	0,125
452	VANIA	15	0,125
453	YUREMA	15	0,125
454	ADELINA	14	0,117
455	ANGELA MARIA	14	0,117
456	ARIANE	14	0,117
457	AYLA	14	0,117
458	DALIA	14	0,117
459	DINA	14	0,117
460	ESTELA MARIA	14	0,117
461	HAJAR	14	0,117
462	IKRAM	14	0,117
463	INMACULADA CONCEPCION	14	0,117
464	JAZMIN	14	0,117
465	JESICA	14	0,117
466	JOAQUINA	14	0,117
467	JULIETA	14	0,117
468	KAROLINA	14	0,117
469	LEA	14	0,117
470	LENA	14	0,117
471	MAICA	14	0,117
472	MARIA LUCIA	14	0,117
473	MIRELLA	14	0,117
474	NATASHA	14	0,117
475	NEREIDA	14	0,117
476	ONA	14	0,117
477	PAULINA	14	0,117
478	SILVANA	14	0,117
479	YADIRA	14	0,117
480	ZAYRA	14	0,117
481	ALESSANDRA	13	0,109
482	ALICIA MARIA	13	0,109
483	ANDREA MARIA	13	0,109
484	ANNA MARIA	13	0,109
485	BASMA	13	0,109
486	CONCEPCION	13	0,109
487	CRISTINA MARIA	13	0,109
488	DAIRA	13	0,109
489	ENARA	13	0,109
490	HAIZEA	13	0,109
491	KEIRA	13	0,109
492	MARIA INES	13	0,109
493	MARIA LUZ	13	0,109
494	MARISOL	13	0,109
495	MATILDE	13	0,109
496	MIRIAN	13	0,109
497	NAILA	13	0,109
498	NATACHA	13	0,109
499	PENELOPE	13	0,109
500	PEPA	13	0,109
501	SERENA	13	0,109
502	SHARAY	13	0,109
503	STELLA	13	0,109
504	ZAHIRA	13	0,109
505	AILEN	12	0,100
506	ANA VICTORIA	12	0,100
507	ATHENEA	12	0,100
508	AVRIL	12	0,100
509	IMANE	12	0,100
510	IVONNE	12	0,100
511	JOSEFINA	12	0,100
512	KATHERINE	12	0,100
513	MARIONA	12	0,100
514	NAYELI	12	0,100
515	NEKANE	12	0,100
516	RIM	12	0,100
517	SAIDA	12	0,100
518	SIRA	12	0,100
519	SOFIA MARIA	12	0,100
520	XENIA	12	0,100
521	AGATA	11	0,092
522	AGNES	11	0,092
523	ALEJANDRA MARIA	11	0,092
524	ALESSIA	11	0,092
525	AMAL	11	0,092
526	ANA LUCIA	11	0,092
527	ANGIE	11	0,092
528	ARANTZAZU	11	0,092
529	CELIA MARIA	11	0,092
530	COVADONGA	11	0,092
531	DANNA	11	0,092
532	DULCE MARIA	11	0,092
533	EIDER	11	0,092
534	GEMMA MARIA	11	0,092
535	GRACIELA	11	0,092
536	HANNAH	11	0,092
537	INDARA	11	0,092
538	IZASKUN	11	0,092
539	JANIRA	11	0,092
540	JENNYFER	11	0,092
541	KARIMA	11	0,092
542	KARINA	11	0,092
543	KRISTINA	11	0,092
544	LILIAN	11	0,092
545	LUANA	11	0,092
546	LUCIA CARMEN	11	0,092
547	MARIA ASUNCION	11	0,092
548	MARIA CONCEPCION	11	0,092
549	MARIA ESPERANZA	11	0,092
550	MARIA FATIMA	11	0,092
551	MARIA ROSARIO	11	0,092
552	MARIA SOLEDAD	11	0,092
553	PRISCILA	11	0,092
554	REBECCA	11	0,092
555	SOPHIA	11	0,092
556	SYLVIA	11	0,092
557	THELMA	11	0,092
558	WIAM	11	0,092
559	YANIRE	11	0,092
560	AHINARA	10	0,084
561	AMY	10	0,084
562	ANAHI	10	0,084
563	ARIAN	10	0,084
564	ATENEA	10	0,084
565	BETLEM	10	0,084
566	CAROL	10	0,084
567	CHENOA	10	0,084
568	DANIA	10	0,084
569	DARIA	10	0,084
570	DEBORAH	10	0,084
571	ESTHER MARIA	10	0,084
572	FABIOLA	10	0,084
573	FRANCESCA	10	0,084
574	GISELLE	10	0,084
575	INAS	10	0,084
576	INMA	10	0,084
577	JULIANA	10	0,084
578	LAYLA	10	0,084
579	LLEDO	10	0,084
580	LUZ MARIA	10	0,084
581	MARIA MAGDALENA	10	0,084
582	MARIELA	10	0,084
583	NATALIE	10	0,084
584	NATIVIDAD	10	0,084
585	NAZARET	10	0,084
586	NUR	10	0,084
587	RAFAELA	10	0,084
588	REMEI	10	0,084
589	SAFAA	10	0,084
590	SAKIRA	10	0,084
591	SARA ISABEL	10	0,084
592	SELMA	10	0,084
593	UMA	10	0,084
594	VALLIVANA	10	0,084
595	YAIZA MARIA	10	0,084
596	ZARA	10	0,084
597	AGUSTINA	9	0,075
598	ANA PAULA	9	0,075
599	ASMA	9	0,075
600	ASTRID	9	0,075
601	AURA	9	0,075
602	BEATRIZ MARIA	9	0,075
603	BELINDA	9	0,075
604	CARINA	9	0,075
605	CHAIMA	9	0,075
606	CHAIMAA	9	0,075
607	CINTHIA	9	0,075
608	CLARA ISABEL	9	0,075
609	CONSTANZA	9	0,075
610	DANAE	9	0,075
611	DESAMPARADOS	9	0,075
612	DULCE	9	0,075
613	EDITH	9	0,075
614	EMILY	9	0,075
615	ENMA	9	0,075
616	GENOVEVA	9	0,075
617	HADA	9	0,075
618	HELEN	9	0,075
619	ILENIA	9	0,075
620	JEZABEL	9	0,075
621	KASSANDRA	9	0,075
622	KEILA	9	0,075
623	LILIANA	9	0,075
624	LOURDES MARIA	9	0,075
625	LUISA MARIA	9	0,075
626	LUNA MARIA	9	0,075
627	MARIA CAMILA	9	0,075
628	MARIA ELISA	9	0,075
629	MARIA SALES	9	0,075
630	MAROUA	9	0,075
631	MELODY	9	0,075
632	MENCIA	9	0,075
633	MERIAM	9	0,075
634	NELLY	9	0,075
635	NORAH	9	0,075
636	OUMAIMA	9	0,075
637	RAQUEL MARIA	9	0,075
638	ROMINA	9	0,075
639	RUBI	9	0,075
640	SAIOA	9	0,075
641	SEFORA	9	0,075
642	SULAMITA	9	0,075
643	UXUE	9	0,075
644	YAEL	9	0,075
645	YOUSRA	9	0,075
646	ZAHRA	9	0,075
647	ZAINAB	9	0,075
648	ZINEB	9	0,075
649	AINHOA MARIA	8	0,067
650	ALEKSANDRA	8	0,067
651	ALISON	8	0,067
652	ALMA MARIA	8	0,067
653	ANA CRISTINA	8	0,067
654	ANDREA CARMEN	8	0,067
655	ASIA	8	0,067
656	AYNARA	8	0,067
657	CARIDAD	8	0,067
658	CARLOTA MARIA	8	0,067
659	CIARA	8	0,067
660	CLAUDIA CARMEN	8	0,067
661	DENISA	8	0,067
662	EIRE	8	0,067
663	ELISA MARIA	8	0,067
664	EULALIA	8	0,067
665	FANNY	8	0,067
666	GEMA MARIA	8	0,067
667	HERMINIA	8	0,067
668	IARA	8	0,067
669	IRAIA	8	0,067
670	JIAYI	8	0,067
671	JULIA MARIA	8	0,067
672	KAWTAR	8	0,067
673	KIMBERLY	8	0,067
674	LLUCIA	8	0,067
675	LORENA MARIA	8	0,067
676	LUCIA ISABEL	8	0,067
677	MARIA ALEXANDRA	8	0,067
678	MARIA ANTONIA	8	0,067
679	MARIA CONSUELO	8	0,067
680	MARIA EMILIA	8	0,067
681	MARIA ENCARNACION	8	0,067
682	MARIA GRACIA	8	0,067
683	MARIA PAULA	8	0,067
684	MARYAM	8	0,067
685	NATALIA MARIA	8	0,067
686	NAYADE	8	0,067
687	NEREA MARIA	8	0,067
688	NIURKA	8	0,067
689	OLAIA	8	0,067
690	SALWA	8	0,067
691	SANDRA MARIA	8	0,067
692	SHEREZADE	8	0,067
693	SOFIA ISABEL	8	0,067
694	VENUS	8	0,067
695	XINYI	8	0,067
696	YAMINA	8	0,067
697	YESSENIA	8	0,067
698	YOANA	8	0,067
699	YOSRA	8	0,067
700	ADAYA	7	0,059
701	ADELAIDA	7	0,059
702	ADORACION	7	0,059
703	ADRIANA MARIA	7	0,059
704	ALBA CARMEN	7	0,059
705	ALEGRIA	7	0,059
706	ALEXA	7	0,059
707	ALEXANDRA MARIA	7	0,059
708	ALICE	7	0,059
709	AMOR	7	0,059
710	ANA ROSA	7	0,059
711	ANA SOFIA	7	0,059
712	ASSUMPTA	7	0,059
713	DAKOTA	7	0,059
714	DANIELA ALEJANDRA	7	0,059
715	DAYANNA	7	0,059
716	ELMA	7	0,059
717	ESTIBALIZ	7	0,059
718	FARAH	7	0,059
719	FATIMA ZOHRA	7	0,059
720	FRIDA	7	0,059
721	GARA	7	0,059
722	GIULIA	7	0,059
723	HALA	7	0,059
724	HANA	7	0,059
725	HEIDI	7	0,059
726	HODA	7	0,059
727	IMMACULADA	7	0,059
728	IRACHE	7	0,059
729	IVANNA	7	0,059
730	JADE	7	0,059
731	JANET	7	0,059
732	KEYRA	7	0,059
733	LAURA ISABEL	7	0,059
734	MADELEINE	7	0,059
735	MAEVA	7	0,059
736	MAIRA	7	0,059
737	MARIA CLARA	7	0,059
738	MARIA GUADALUPE	7	0,059
739	MARIA LLANOS	7	0,059
740	MARIA LOURDES	7	0,059
741	MARIA PAU	7	0,059
742	MARIA TRINIDAD	7	0,059
743	MARTA ISABEL	7	0,059
744	MARTHA	7	0,059
745	MERIEM	7	0,059
746	NISRIN	7	0,059
747	NORMA	7	0,059
748	NURIA MARIA	7	0,059
749	PAMELA	7	0,059
750	PASTORA	7	0,059
751	PAULA ALEJANDRA	7	0,059
752	PIEDAD	7	0,059
753	REGINA	7	0,059
754	SHARA	7	0,059
755	SHARON	7	0,059
756	SUMAYA	7	0,059
757	SUSANNA	7	0,059
758	TANYA	7	0,059
759	TESSA	7	0,059
760	VICENTA	7	0,059
761	WISAL	7	0,059
762	YAHIZA	7	0,059
763	YASSMIN	7	0,059
764	YULIA	7	0,059
765	ZORAIDA	7	0,059
766	AFRIKA	6	0,050
767	AIHNOA	6	0,050
768	AIMARA	6	0,050
769	AMELIE	6	0,050
770	ANA TERESA	6	0,050
771	ANNE	6	0,050
772	ANNIA	6	0,050
773	ANNIE	6	0,050
774	ANTIA	6	0,050
775	ANTONELLA	6	0,050
776	ASMAA	6	0,050
777	ASSIA	6	0,050
778	AWA	6	0,050
779	AZAHAR	6	0,050
780	BEATRIS	6	0,050
781	CANDELARIA	6	0,050
782	CARLA VICTORIA	6	0,050
783	CARMEN LUCIA	6	0,050
784	CINTHYA	6	0,050
785	CORA	6	0,050
786	CRUZ	6	0,050
787	DAPHNE	6	0,050
788	DESSIRE	6	0,050
789	DOUAA	6	0,050
790	DULCE NOMBRE MARIA	6	0,050
791	ELIA MARIA	6	0,050
792	ELOISA	6	0,050
793	ERIN	6	0,050
794	EUNICE	6	0,050
795	FELICIDAD	6	0,050
796	FLAVIA	6	0,050
797	FLORENCIA	6	0,050
798	GEORGINA	6	0,050
799	HAFSA	6	0,050
800	HANAN	6	0,050
801	HIND	6	0,050
802	HOUDA	6	0,050
803	IMMA	6	0,050
804	ISAURA	6	0,050
805	JANNA	6	0,050
806	JIAHUI	6	0,050
807	JIAJIA	6	0,050
808	KATERINA	6	0,050
809	KENZA	6	0,050
810	LETIZIA	6	0,050
811	LEYRE MARIA	6	0,050
812	LIDYA	6	0,050
813	MAITANE	6	0,050
814	MANAR	6	0,050
815	MARAVILLAS	6	0,050
816	MARIA ANDREA	6	0,050
817	MARIA CAMINO	6	0,050
818	MARIA CRUZ	6	0,050
819	MARIA ESTHER	6	0,050
820	MARIA JULIA	6	0,050
821	MARIA REMEDIOS	6	0,050
822	MARIA SALUD	6	0,050
823	MARIA SALUT	6	0,050
824	MARIA VALLE	6	0,050
825	MARIA VICENTA	6	0,050
826	MARTA CARMEN	6	0,050
827	MERCHE	6	0,050
828	MONIKA	6	0,050
829	MURTA	6	0,050
830	NABILA	6	0,050
831	NATHALIA	6	0,050
832	NIKOLE	6	0,050
833	NOHAILA	6	0,050
834	OMARA	6	0,050
835	ORETO	6	0,050
836	OUIAM	6	0,050
837	PATRICIA MARIA	6	0,050
838	ROSA ANA	6	0,050
839	SARA VICTORIA	6	0,050
840	TABITA	6	0,050
841	VICTORIA EUGENIA	6	0,050
842	WISSAL	6	0,050
843	YERAY	6	0,050
844	ALAA	5	0,042
845	ALAZNE	5	0,042
846	ALIA	5	0,042
847	ALOMA	5	0,042
848	AMADA	5	0,042
849	AMINATA	5	0,042
850	ANA CARMEN	5	0,042
851	ANA PILAR	5	0,042
852	ANA ROCIO	5	0,042
853	ANI	5	0,042
854	ARWA	5	0,042
855	ASYA	5	0,042
856	AUREA	5	0,042
857	AYLEN	5	0,042
858	AYMARA	5	0,042
859	BASILIA	5	0,042
860	BERENICE	5	0,042
861	BIANCA ELENA	5	0,042
862	BOUCHRA	5	0,042
863	BRISA	5	0,042
864	CAMINO	5	0,042
865	CANDELA MARIA	5	0,042
866	CARLOTTA	5	0,042
867	CASANDRA	5	0,042
868	CONCHA	5	0,042
869	DAIANA	5	0,042
870	DALILA	5	0,042
871	DANIELA CARMEN	5	0,042
872	DENISSE	5	0,042
873	DOAA	5	0,042
874	ELENA CARMEN	5	0,042
875	ELIZAVETA	5	0,042
876	ELSA MARIA	5	0,042
877	ENCARNA	5	0,042
878	FATIMA ZAHRAA	5	0,042
879	FATOU	5	0,042
880	GADEA	5	0,042
881	GERALDINE	5	0,042
882	HAYAT	5	0,042
883	HEBA	5	0,042
884	HELENA MARIA	5	0,042
885	IBTISSAM	5	0,042
886	INSAF	5	0,042
887	IRAYA	5	0,042
888	IVET	5	0,042
889	JAMILA	5	0,042
890	JOANA MARIA	5	0,042
891	JOHANA	5	0,042
892	JOHANNA	5	0,042
893	JUNE	5	0,042
894	KAOUTAR	5	0,042
895	LAURA SOFIA	5	0,042
896	LIANA	5	0,042
897	LISA	5	0,042
898	LIVIA	5	0,042
899	LLANOS	5	0,042
900	LOREA	5	0,042
901	LUCAS	5	0,042
902	LUCIA PILAR	5	0,042
903	MABEL	5	0,042
904	MARAVILLA	5	0,042
905	MARCOS	5	0,042
906	MARIA CECILIA	5	0,042
907	MARIA ELVIRA	5	0,042
908	MARIA REYES	5	0,042
909	MARIA ROSA	5	0,042
910	MARIEM	5	0,042
911	MARUA	5	0,042
912	MEDEA	5	0,042
913	MELINA	5	0,042
914	MELINDA	5	0,042
915	MICHELE	5	0,042
916	MILA	5	0,042
917	MORGANA	5	0,042
918	NADYA	5	0,042
919	NAJWA	5	0,042
920	NATALIA CARMEN	5	0,042
921	NATHALIE	5	0,042
922	NAWAL	5	0,042
923	NIHAD	5	0,042
924	NOHA	5	0,042
925	NOR	5	0,042
926	OFELIA	5	0,042
927	OLGA MARIA	5	0,042
928	OLIMPIA	5	0,042
929	OMAYMA	5	0,042
930	PAULA VICTORIA	5	0,042
931	PURIFICACION	5	0,042
932	REBECA MARIA	5	0,042
933	RIHAB	5	0,042
934	RIHAM	5	0,042
935	ROSALINDA	5	0,042
936	ROSANNA	5	0,042
937	RUTH MARIA	5	0,042
938	SABRIN	5	0,042
939	SAMIA	5	0,042
940	SOFIA CARMEN	5	0,042
