Frecuencias de nombres

Nombres por provincia y década de nacimiento

Provincia: Valencia/València
Década de nacimiento: Años 80
Nº	Nombre	Total	Por mil ‰
307	CATERINA	30	0,244
308	DAMARIS	30	0,244
309	GLORIA MARIA	30	0,244
310	HERMINIA	30	0,244
311	MERCE	30	0,244
312	PATRICIA MARIA	30	0,244
313	RITA	30	0,244
314	GRACIA	29	0,236
315	MARIA ESTER	29	0,236
316	SILVANA	29	0,236
317	ADELINA	28	0,228
318	ARIADNA	28	0,228
319	CRISTINA MARIA	28	0,228
320	DEMELSA	28	0,228
321	DEMELZA	28	0,228
322	EUGENIA	28	0,228
323	MAITE	28	0,228
324	PAZ	28	0,228
325	BIANCA	27	0,220
326	GABRIELA	27	0,220
327	MARIA ESTELA	27	0,220
328	GEMMA MARIA	26	0,212
329	INGRID	26	0,212
330	MARIA AURORA	26	0,212
331	MARIA GLORIA	26	0,212
332	MARIA ORETO	26	0,212
333	MERITXELL	26	0,212
334	NORMA	26	0,212
335	OLIVIA	26	0,212
336	ALMA MARIA	25	0,204
337	MELISSA	25	0,204
338	MONSERRAT	25	0,204
339	NEREIDA	25	0,204
340	SAMARA	25	0,204
341	ANA ROSA	24	0,196
342	CELESTE	24	0,196
343	DELIA	24	0,196
344	ESTIBALIZ	24	0,196
345	LUZ MARIA	24	0,196
346	MARIA NEUS	24	0,196
347	SONSOLES	24	0,196
348	ANGELS	23	0,187
349	ARIANA	23	0,187
350	CARLOTA	23	0,187
351	CASANDRA	23	0,187
352	ELISA MARIA	23	0,187
353	GENOVEVA	23	0,187
354	JASMINA	23	0,187
355	MARIA MILAGROS	23	0,187
356	PRISCILA	23	0,187
357	DIANA MARIA	22	0,179
358	ELIZABET	22	0,179
359	KATIA	22	0,179
360	MARIA BEATRIZ	22	0,179
361	MARIA VALLE	22	0,179
362	MELANIA	22	0,179
363	ZARA	22	0,179
364	ANGELA MARIA	21	0,171
365	ANNA MARIA	21	0,171
366	CARIDAD	21	0,171
367	GRACIELA	21	0,171
368	IRENE MARIA	21	0,171
369	JANA	21	0,171
370	JEZABEL	21	0,171
371	LORENA MARIA	21	0,171
372	MAYRA	21	0,171
373	OLAYA	21	0,171
374	ESTHER MARIA	20	0,163
375	JOAQUINA	20	0,163
376	ROMINA	20	0,163
377	SHAILA	20	0,163
378	AROHA	19	0,155
379	BIBIANA	19	0,155
380	BLANCA MARIA	19	0,155
381	GRACIA MARIA	19	0,155
382	JUANA MARIA	19	0,155
383	MARIAN	19	0,155
384	MARTINA	19	0,155
385	MIRYAM	19	0,155
386	TANIA MARIA	19	0,155
387	VICTORIA EUGENIA	19	0,155
388	ALICIA MARIA	18	0,147
389	ASTRID	18	0,147
390	EDURNE	18	0,147
391	FELICIDAD	18	0,147
392	ISIS	18	0,147
393	LAURA ISABEL	18	0,147
394	LEYRE	18	0,147
395	LILIANA	18	0,147
396	LINA	18	0,147
397	MARIA ALEJANDRA	18	0,147
398	MARIA CARME	18	0,147
399	MARIA MONTIEL	18	0,147
400	MARISA	18	0,147
401	MAYTE	18	0,147
402	SIRA	18	0,147
403	YARA	18	0,147
404	ADA	17	0,139
405	ALEIXANDRA	17	0,139
406	ASCENSION	17	0,139
407	BEATRIZ MARIA	17	0,139
408	CANDELA	17	0,139
409	IVANA	17	0,139
410	MARIA LLANOS	17	0,139
411	RAQUEL MARIA	17	0,139
412	VICENTA MARIA	17	0,139
413	DUNIA	16	0,130
414	ENRIQUETA	16	0,130
415	LARA MARIA	16	0,130
416	MARIA LLUCH	16	0,130
417	NATACHA	16	0,130
418	SALOME	16	0,130
419	SONIA MARIA	16	0,130
420	TALIA	16	0,130
421	VALLIVANA	16	0,130
422	ABIGAIL	15	0,122
423	ANA AMPARO	15	0,122
424	ANA VANESSA	15	0,122
425	BRENDA	15	0,122
426	CRISTINA ISABEL	15	0,122
427	INES MARIA	15	0,122
428	JULIA MARIA	15	0,122
429	MARIA EMILIA	15	0,122
430	MARIA LORETO	15	0,122
431	MARIA SOL	15	0,122
432	MARIA VIRGINIA	15	0,122
433	MARIANA	15	0,122
434	MELANIE	15	0,122
435	NOELIA MARIA	15	0,122
436	RAFAELA	15	0,122
437	SARAH	15	0,122
438	AITANA	14	0,114
439	KAREN	14	0,114
440	LIDIA MARIA	14	0,114
441	LOIDA	14	0,114
442	MARIA ANGELS	14	0,114
443	MARIA ESTRELLA	14	0,114
444	NAYARA	14	0,114
445	PAU	14	0,114
446	SELENE	14	0,114
447	SHEILA MARIA	14	0,114
448	TAMAR	14	0,114
449	VERA	14	0,114
450	AINOHA	13	0,106
451	ANA LAURA	13	0,106
452	EVELYN	13	0,106
453	MARIA SANDRA	13	0,106
454	MARIA SHEILA	13	0,106
455	NURIA MARIA	13	0,106
456	SAIDA	13	0,106
457	SHEREZADE	13	0,106
458	ZAHIRA	13	0,106
459	AMAYA	12	0,098
460	ANA PILAR	12	0,098
461	ANDREA MARIA	12	0,098
462	ARANTZAZU	12	0,098
463	BRIGIDA	12	0,098
464	CINTHIA	12	0,098
465	DEVORA	12	0,098
466	DULCE MARIA	12	0,098
467	ELISA ISABEL	12	0,098
468	ESTELA MARIA	12	0,098
469	JACQUELINE	12	0,098
470	JARA	12	0,098
471	JESSICA MARIA	12	0,098
472	LIDYA	12	0,098
473	LLUNA	12	0,098
474	LORETO	12	0,098
475	LUISA MARIA	12	0,098
476	MARIA ALMUDENA	12	0,098
477	MARIA CELESTE	12	0,098
478	MARIA DESIREE	12	0,098
479	MARIA EMPAR	12	0,098
480	MARIA ESTEFANIA	12	0,098
481	MARIA VERONICA	12	0,098
482	MARIA VIRTUDES	12	0,098
483	MARIAM	12	0,098
484	NAIARA	12	0,098
485	RUTH MARIA	12	0,098
486	SAGRARIO	12	0,098
487	TARA	12	0,098
488	TERESA MARIA	12	0,098
489	AIDA MARIA	11	0,090
490	ALIDA	11	0,090
491	ANGELICA	11	0,090
492	BELEN MARIA	11	0,090
493	CARMELA	11	0,090
494	GIOVANA	11	0,090
495	LUCIA MARIA	11	0,090
496	LUCRECIA	11	0,090
497	MARIA ANDREA	11	0,090
498	MARIA FATIMA	11	0,090
499	MARIA FE	11	0,090
500	MARIA GUADALUPE	11	0,090
501	MARIA PATRICIA	11	0,090
502	MARIA REMEDIO	11	0,090
503	MARISOL	11	0,090
504	OLALLA	11	0,090
505	PENELOPE	11	0,090
506	PIEDAD	11	0,090
507	REMEI	11	0,090
508	SEHILA	11	0,090
509	VANESSA MARIA	11	0,090
510	VIVIANA	11	0,090
511	YLENIA	11	0,090
512	YURENA	11	0,090
513	ADELA MARIA	10	0,081
514	ALMA	10	0,081
515	ALTEA	10	0,081
516	AMPARO MARIA	10	0,081
517	AZAHAR	10	0,081
518	CARINA	10	0,081
519	CELIA MARIA	10	0,081
520	CRISTEL	10	0,081
521	DAFNE	10	0,081
522	ELODIA	10	0,081
523	EMMA MARIA	10	0,081
524	EULALIA	10	0,081
525	FABIOLA	10	0,081
526	FELISA	10	0,081
527	FRANCESCA	10	0,081
528	ICIAR	10	0,081
529	IDOIA	10	0,081
530	IRIS MARIA	10	0,081
531	KARINA	10	0,081
532	LEILA	10	0,081
533	LEIRE	10	0,081
534	LORENA ISABEL	10	0,081
535	LUZ	10	0,081
536	MARIA ARACELI	10	0,081
537	MARIA CELIA	10	0,081
538	MARIA CINTA	10	0,081
539	MARIA IRENE	10	0,081
540	MARIA LIDON	10	0,081
541	MARIA MACARENA	10	0,081
542	MARIA NOELIA	10	0,081
543	MARIA PURIFICACION	10	0,081
544	MARIA YOLANDA	10	0,081
545	NAOMI	10	0,081
546	NIDIA	10	0,081
547	OLGA MARIA	10	0,081
548	OMAYRA	10	0,081
549	PATRICIA ISABEL	10	0,081
550	PILAR MARIA	10	0,081
551	REMEDIO	10	0,081
552	SANDRA ISABEL	10	0,081
553	SEILA	10	0,081
554	SEYLA	10	0,081
555	VANESA MARIA	10	0,081
556	YUREMA	10	0,081
557	AMARA	9	0,073
558	ANA PATRICIA	9	0,073
559	ARIANNE	9	0,073
560	AZAHARA MARIA	9	0,073
561	CANDELARIA	9	0,073
562	CHANTAL	9	0,073
563	CLARA EUGENIA	9	0,073
564	CONSOLACION	9	0,073
565	COVADONGA	9	0,073
566	DAYANA	9	0,073
567	ENCARNACION MARIA	9	0,073
568	FANNY	9	0,073
569	GALA	9	0,073
570	IMMACULADA	9	0,073
571	IRIA	9	0,073
572	JOVANA	9	0,073
573	LAYLA	9	0,073
574	LOLA	9	0,073
575	LUNA	9	0,073
576	MARCELA	9	0,073
577	MARIA ADELA	9	0,073
578	MARIA ANGELA	9	0,073
579	MARIA AZAHARA	9	0,073
580	MARIA CLARA	9	0,073
581	MARIA DESAMPARATS	9	0,073
582	MARIA DOLORS	9	0,073
583	MARIA GEMA	9	0,073
584	MARIA JESSICA	9	0,073
585	MARIA LEONOR	9	0,073
586	MILAGRO	9	0,073
587	MONICA MARIA	9	0,073
588	SELENA	9	0,073
589	TAMARA MARIA	9	0,073
590	VERONICA MARIA	9	0,073
591	AGUSTINA	8	0,065
592	AMADA	8	0,065
593	ANA CARMEN	8	0,065
594	ANA JOSEFA	8	0,065
595	ANA TERESA	8	0,065
596	ANA VICTORIA	8	0,065
597	AUREA	8	0,065
598	AURORA MARIA	8	0,065
599	BALBINA	8	0,065
600	BASILIA	8	0,065
601	BEGONYA	8	0,065
602	CARMEN AMPARO	8	0,065
603	CARMEN LUCIA	8	0,065
604	CAROLA	8	0,065
605	CASSANDRA	8	0,065
606	CORA	8	0,065
607	ESTER MARIA	8	0,065
608	FUENSANTA	8	0,065
609	HORTENSIA	8	0,065
610	INDIRA	8	0,065
611	IRMA	8	0,065
612	IVANKA	8	0,065
613	IZASKUN	8	0,065
614	JOANNA	8	0,065
615	JOSEFA MARIA	8	0,065
616	LAURA PILAR	8	0,065
617	MARIA AMELIA	8	0,065
618	MARIA AMOR	8	0,065
619	MARIA AUXILIADORA	8	0,065
620	MARIA CAMINO	8	0,065
621	MARIA MANUELA	8	0,065
622	MARIA PIEDAD	8	0,065
623	MARIA SAGRARIO	8	0,065
624	MARIA SALUT	8	0,065
625	MARTA ISABEL	8	0,065
626	MONTIEL	8	0,065
627	NELIA	8	0,065
628	NELIDA	8	0,065
629	NOEMA	8	0,065
630	NOHEMI	8	0,065
631	OFELIA	8	0,065
632	PALMIRA	8	0,065
633	REBECA MARIA	8	0,065
634	ROSELLA	8	0,065
635	TAIS	8	0,065
636	VALENTINA	8	0,065
637	VALERIA	8	0,065
638	ZOE	8	0,065
639	ALEJANDRA MARIA	7	0,057
640	ALOMA	7	0,057
641	ANNA ISABEL	7	0,057
642	ANNA MIREIA	7	0,057
643	CANDIDA	7	0,057
644	CARMEN BELEN	7	0,057
645	CAROLINA MARIA	7	0,057
646	CINTHYA	7	0,057
647	CRISTINA VICTORIA	7	0,057
648	EDITH	7	0,057
649	ELOISA	7	0,057
650	ESCARLATA	7	0,057
651	ESTIVALIZ	7	0,057
652	EUNICE	7	0,057
653	EVELIN	7	0,057
654	HELGA	7	0,057
655	ISABEL CLARA	7	0,057
656	JAZMINA	7	0,057
657	JOHANNA	7	0,057
658	KIRA	7	0,057
659	KRISTEL	7	0,057
660	LAURA CRISTINA	7	0,057
661	LAURA TERESA	7	0,057
662	LOURDES MARIA	7	0,057
663	MARIA ADELAIDA	7	0,057
664	MARIA ALBA	7	0,057
665	MARIA ALICIA	7	0,057
666	MARIA ANA	7	0,057
667	MARIA ASCENSION	7	0,057
668	MARIA DEMELZA	7	0,057
669	MARIA EVA	7	0,057
670	MARIA FELISA	7	0,057
671	MARIA FERNANDA	7	0,057
672	MARIA GEMMA	7	0,057
673	MARIA LARA	7	0,057
674	MARIA PAULA	7	0,057
675	MARIA PUIG	7	0,057
676	MARIA RAQUEL	7	0,057
677	MARIA RITA	7	0,057
678	MARIA SALOME	7	0,057
679	MARIA SILVIA	7	0,057
680	MARIBEL	7	0,057
681	MARLENE	7	0,057
682	MARTA ELENA	7	0,057
683	MELODIA	7	0,057
684	NATALIA MARIA	7	0,057
685	NAZARET	7	0,057
686	PAULA ISABEL	7	0,057
687	RITA MARIA	7	0,057
688	ROSAURA	7	0,057
689	SACRAMENTO	7	0,057
690	SALUD	7	0,057
691	SALVADORA	7	0,057
692	SAMIRA	7	0,057
693	SULAMITA	7	0,057
694	SUSANA MARIA	7	0,057
695	SUSANNA	7	0,057
696	YASMIN	7	0,057
697	YESENIA	7	0,057
698	ZAIDA MARIA	7	0,057
699	AHINOA	6	0,049
700	ALANA	6	0,049
701	ALBA PILAR	6	0,049
702	ALINA	6	0,049
703	AMANDA MARIA	6	0,049
704	ANA ALICIA	6	0,049
705	ANA GEMA	6	0,049
706	ANA GLORIA	6	0,049
707	ANTONIA MARIA	6	0,049
708	BERENICE	6	0,049
709	CARMEN PILAR	6	0,049
710	CAROL	6	0,049
711	CATHERINE	6	0,049
712	CRISTINA AMPARO	6	0,049
713	DALIA	6	0,049
714	DULCE NOMBRE MARIA	6	0,049
715	ELIAN	6	0,049
716	EVA CRISTINA	6	0,049
717	FANI	6	0,049
718	FRANCISCA MARIA	6	0,049
719	GALLA	6	0,049
720	GRISELA	6	0,049
721	IDOYA	6	0,049
722	ILUMINADA	6	0,049
723	INMA	6	0,049
724	INMACULADA MARIA	6	0,049
725	JADE	6	0,049
726	JOANA MARIA	6	0,049
727	LAILA	6	0,049
728	LARISA	6	0,049
729	LETICIA MARIA	6	0,049
730	LIDON	6	0,049
731	LILIAN	6	0,049
732	MAIRENA	6	0,049
733	MARAVILLAS	6	0,049
734	MARIA AFRICA	6	0,049
735	MARIA BLANCA	6	0,049
736	MARIA CANDELARIA	6	0,049
737	MARIA CASTILLO	6	0,049
738	MARIA DEMELSA	6	0,049
739	MARIA ESMERALDA	6	0,049
740	MARIA HORTENSIA	6	0,049
741	MARIA ICIAR	6	0,049
742	MARIA JOSEP	6	0,049
743	MARIA LLUISA	6	0,049
744	MARIA NATIVIDAD	6	0,049
745	MARIA PALOMA	6	0,049
746	MARIA REGINA	6	0,049
747	MARIA TANIA	6	0,049
748	MARLEN	6	0,049
749	MARTA PILAR	6	0,049
750	MICAELA	6	0,049
751	NAIMA	6	0,049
752	NAIRA	6	0,049
753	OMAIRA	6	0,049
754	PEPA	6	0,049
755	PRESENTACION	6	0,049
756	ROSA BELEN	6	0,049
757	ROXANA	6	0,049
758	RUT MARIA	6	0,049
759	STEPHANIE	6	0,049
760	SYLVIA	6	0,049
761	TANYA	6	0,049
762	TERESA JESUS	6	0,049
763	VIRTUDES	6	0,049
764	VISITACION	6	0,049
765	YAZMINA	6	0,049
766	YOANA	6	0,049
767	YOLANDA MARIA	6	0,049
768	AGATA	5	0,041
769	AGNES	5	0,041
770	ALBERTINA	5	0,041
771	AMAIA	5	0,041
772	AMOR	5	0,041
773	AMPARO TERESA	5	0,041
774	ANA DOLORES	5	0,041
775	ANA FRANCISCA	5	0,041
776	ANA MERCEDES	5	0,041
777	ANAHI	5	0,041
778	ARIANE	5	0,041
779	ARIANNA	5	0,041
780	AROA MARIA	5	0,041
781	BEATRIU	5	0,041
782	BEGOÑA MARIA	5	0,041
783	BIENVENIDA	5	0,041
784	CAMELIA	5	0,041
785	CARMEN LAURA	5	0,041
786	CELINA	5	0,041
787	CELSA	5	0,041
788	CHRISTEL	5	0,041
789	CLAUDIA MARIA	5	0,041
790	CONSTANZA	5	0,041
791	CONSUELO MARIA	5	0,041
792	CRISTELA	5	0,041
793	CRISTINA PILAR	5	0,041
794	DANIELA	5	0,041
795	DELFINA	5	0,041
796	DESEADA	5	0,041
797	DINA	5	0,041
798	DORA	5	0,041
799	ELOINA	5	0,041
800	EMERITA	5	0,041
801	EVA GLORIA	5	0,041
802	FINA	5	0,041
803	FLORA	5	0,041
804	GEMA PILAR	5	0,041
805	GEORGINA	5	0,041
806	GUIOMAR	5	0,041
807	HENAR	5	0,041
808	JENNYFER	5	0,041
809	JESSICA PILAR	5	0,041
810	JULIANA	5	0,041
811	JUNCAL	5	0,041
812	KARLA	5	0,041
813	KESIA	5	0,041
814	LURDES	5	0,041
815	LUZ DIVINA	5	0,041
816	MAGALI	5	0,041
817	MAICA	5	0,041
818	MARGARIDA	5	0,041
819	MARIA ALEXANDRA	5	0,041
820	MARIA CONSOLACION	5	0,041
821	MARIA DAVINIA	5	0,041
822	MARIA ENRIQUETA	5	0,041
823	MARIA GABRIELA	5	0,041
824	MARIA JOSEFINA	5	0,041
825	MARIA LETICIA	5	0,041
826	MARIA LIBERTAD	5	0,041
827	MARIA MARGARITA	5	0,041
828	MARIA MATILDE	5	0,041
829	MARIA MERCE	5	0,041
830	MARIA MONICA	5	0,041
831	MARIA MONTSERRAT	5	0,041
832	MARIA OLVIDO	5	0,041
833	MARIA PAU	5	0,041
834	MARIA PRADO	5	0,041
835	MARIA REBECA	5	0,041
836	MARIA SONIA	5	0,041
837	MARIA SUSANA	5	0,041
838	MARIA TAMARA	5	0,041
839	MARIA ZULEMA	5	0,041
840	MELODIE	5	0,041
841	MILAGROSA	5	0,041
842	MURIEL	5	0,041
843	NAGORE	5	0,041
844	NANCY	5	0,041
845	NAYRA	5	0,041
846	NURIA CARMEN	5	0,041
847	PASTORA	5	0,041
848	PATRICIA INMACULADA	5	0,041
849	PATRICIA PILAR	5	0,041
850	ROSA AMPARO	5	0,041
851	ROSA CARMEN	5	0,041
852	ROSA ELENA	5	0,041
853	ROSA LAURA	5	0,041
854	ROSA PILAR	5	0,041
855	ROSARIO MARIA	5	0,041
856	SAFIRA	5	0,041
857	SCHEREZADE	5	0,041
858	TEODORA	5	0,041
859	TRIANA	5	0,041
860	VEGA	5	0,041
861	YANIRA	5	0,041
862	YENIFER	5	0,041
863	YOVANA	5	0,041
864	YULEMA	5	0,041

NOTAS
0) Sólo se muestran los nombres cuya frecuencia es mayor o igual a 20 para el total nacional. Para las provincias/décadas seleccionadas se exige además una frecuencia de al menos 5. Por esta razón, la frecuencia total para algunos nombres puede no ser igual a la suma de las provincias o décadas que se muestran.  
1) Datos procedentes del Censo anual de población a fecha 01/01/2024
2) (*) Edad media de las personas que tienen ese nombre a nivel nacional.
