Frecuencias de nombres

Nombres por provincia y década de nacimiento

Provincia: Valencia/València
Década de nacimiento: Años 90
Nº	Nombre	Total	Por mil ‰
250	REMEDIOS	34	0,349
251	ALMA	33	0,338
252	AMALIA	33	0,338
253	CLARA MARIA	33	0,338
254	MIRANDA	33	0,338
255	LEONOR	32	0,328
256	REGINA	32	0,328
257	TRINIDAD	32	0,328
258	ANDREA MARIA	31	0,318
259	DESAMPARADOS	31	0,318
260	OLAYA	31	0,318
261	ADA	30	0,308
262	MIRIAN	30	0,308
263	SANDRA MARIA	30	0,308
264	MALENA	29	0,297
265	MERCE	29	0,297
266	NORA	29	0,297
267	RITA	29	0,297
268	URSULA	29	0,297
269	CRISTINA MARIA	28	0,287
270	GABRIELA	28	0,287
271	LEILA	28	0,287
272	LEYRE	28	0,287
273	MARIA SOLEDAD	28	0,287
274	MYRIAM	28	0,287
275	SAMANTA	28	0,287
276	ESTRELLA	27	0,277
277	GUADALUPE	27	0,277
278	INMACULADA CONCEPCION	27	0,277
279	MELISA	27	0,277
280	ROSALIA	27	0,277
281	ANGELES	26	0,267
282	GEMMA MARIA	26	0,267
283	MARIA ASUNCION	26	0,267
284	SELENA	26	0,267
285	ANNA MARIA	25	0,256
286	CARMINA	25	0,256
287	CORA	25	0,256
288	DAMARIS	25	0,256
289	MARIA REYES	25	0,256
290	MARIAM	25	0,256
291	MELISSA	25	0,256
292	NATIVIDAD	25	0,256
293	YLENIA	25	0,256
294	AMELIA	24	0,246
295	CASANDRA	24	0,246
296	LOLA	24	0,246
297	SARAH	24	0,246
298	BETLEM	23	0,236
299	EUGENIA	23	0,236
300	MARIA MAGDALENA	23	0,236
301	PATRICIA MARIA	23	0,236
302	ROSA ANA	23	0,236
303	ZORAIDA	23	0,236
304	ANGELA MARIA	22	0,226
305	LORETO	22	0,226
306	MARIA CRUZ	22	0,226
307	PAZ	22	0,226
308	SAMANTHA	22	0,226
309	ABIGAIL	21	0,215
310	ARIANA	21	0,215
311	LEIRE	21	0,215
312	MAGDALENA	21	0,215
313	MARIA LOURDES	21	0,215
314	MARIA ROSA	21	0,215
315	MIRYAM	21	0,215
316	PRISCILA	21	0,215
317	SABINA	21	0,215
318	AROHA	20	0,205
319	BELINDA	20	0,205
320	CATERINA	20	0,205
321	ESTIBALIZ	20	0,205
322	MARIA ESTHER	20	0,205
323	SARA ISABEL	20	0,205
324	TALIA	20	0,205
325	CARMELA	19	0,195
326	GRACIA	19	0,195
327	ICIAR	19	0,195
328	IDOIA	19	0,195
329	INES MARIA	19	0,195
330	MARIA VICENTA	19	0,195
331	SAMIRA	19	0,195
332	ALICIA MARIA	18	0,185
333	LARA MARIA	18	0,185
334	MARIA CONSUELO	18	0,185
335	SONSOLES	18	0,185
336	BIANCA	17	0,174
337	EDURNE	17	0,174
338	IRENE MARIA	17	0,174
339	ISIS	17	0,174
340	JANA	17	0,174
341	MARIAN	17	0,174
342	MARTINA	17	0,174
343	SALOME	17	0,174
344	SULAMITA	17	0,174
345	TRIANA	17	0,174
346	VERA	17	0,174
347	YASMIN	17	0,174
348	ZARA	17	0,174
349	AGNES	16	0,164
350	ALTEA	16	0,164
351	ANA ROSA	16	0,164
352	DANA	16	0,164
353	DUNIA	16	0,164
354	GEMA MARIA	16	0,164
355	LAILA	16	0,164
356	LILIANA	16	0,164
357	LLUNA	16	0,164
358	LUZ	16	0,164
359	MARIA REMEDIOS	16	0,164
360	MARISA	16	0,164
361	MARISOL	16	0,164
362	YANIRA	16	0,164
363	ADORACION	15	0,154
364	ARIANNE	15	0,154
365	CINTHIA	15	0,154
366	CLARA ISABEL	15	0,154
367	CORAIMA	15	0,154
368	DENISE	15	0,154
369	GALA	15	0,154
370	LIA	15	0,154
371	LOURDES MARIA	15	0,154
372	MARIA ARANZAZU	15	0,154
373	MARIA BEGOÑA	15	0,154
374	MARIA CONCEPCION	15	0,154
375	MARIA JOSEFA	15	0,154
376	MARIA JULIA	15	0,154
377	MARIA SALUD	15	0,154
378	MAYTE	15	0,154
379	NEREIDA	15	0,154
380	PEPA	15	0,154
381	ROSANNA	15	0,154
382	SEFORA	15	0,154
383	ALEXIA	14	0,144
384	ANGELICA	14	0,144
385	CLAUDIA MARIA	14	0,144
386	DAFNE	14	0,144
387	DANIELA	14	0,144
388	INGRID	14	0,144
389	IVANA	14	0,144
390	JASMINA	14	0,144
391	JOSEFINA	14	0,144
392	KIARA	14	0,144
393	LAURA ISABEL	14	0,144
394	LUZ MARIA	14	0,144
395	MARIA ANTONIA	14	0,144
396	MICAELA	14	0,144
397	NAIRA	14	0,144
398	NINA	14	0,144
399	PENELOPE	14	0,144
400	PURIFICACION	14	0,144
401	REBECCA	14	0,144
402	SILVANA	14	0,144
403	VICENTA	14	0,144
404	AIDA MARIA	13	0,133
405	AZAHAR	13	0,133
406	BLANCA MARIA	13	0,133
407	DEBORAH	13	0,133
408	ELISA MARIA	13	0,133
409	HENAR	13	0,133
410	KATIA	13	0,133
411	MAICA	13	0,133
412	MARCELA	13	0,133
413	MARIA GRACIA	13	0,133
414	MARIA INES	13	0,133
415	MARIA SALES	13	0,133
416	MARIA SOL	13	0,133
417	OLIVIA	13	0,133
418	ORETO	13	0,133
419	SILVIA MARIA	13	0,133
420	THALIA	13	0,133
421	VALENTINA	13	0,133
422	VEGA	13	0,133
423	ASCENSION	12	0,123
424	ATENEA	12	0,123
425	CELIA MARIA	12	0,123
426	DANAE	12	0,123
427	INDIRA	12	0,123
428	JOAQUINA	12	0,123
429	JULIA MARIA	12	0,123
430	MARIA IRENE	12	0,123
431	MATILDE	12	0,123
432	NOELIA MARIA	12	0,123
433	SHEILA MARIA	12	0,123
434	AGATA	11	0,113
435	ANA TERESA	11	0,113
436	BELEN MARIA	11	0,113
437	DAYANA	11	0,113
438	ENCARNA	11	0,113
439	GRACIA MARIA	11	0,113
440	HERMINIA	11	0,113
441	IRIA	11	0,113
442	JEZABEL	11	0,113
443	KARINA	11	0,113
444	KASSANDRA	11	0,113
445	LIBERTAD	11	0,113
446	LORENA MARIA	11	0,113
447	MAIKA	11	0,113
448	MARIA ENCARNACION	11	0,113
449	MARIA ESTRELLA	11	0,113
450	MARIA HELENA	11	0,113
451	MARIA ORETO	11	0,113
452	MELODY	11	0,113
453	MONSERRAT	11	0,113
454	NAIMA	11	0,113
455	PAMELA	11	0,113
456	RAQUEL MARIA	11	0,113
457	SEILA	11	0,113
458	YENIFER	11	0,113
459	ALEJANDRA MARIA	10	0,103
460	AMAIA	10	0,103
461	ANDREA CARMEN	10	0,103
462	ARANTZAZU	10	0,103
463	AUREA	10	0,103
464	BEATRIU	10	0,103
465	CASSANDRA	10	0,103
466	CRISTINA ISABEL	10	0,103
467	DIANA MARIA	10	0,103
468	GIOVANNA	10	0,103
469	GLORIA MARIA	10	0,103
470	IRIS MARIA	10	0,103
471	LINA	10	0,103
472	MARIA ANGELS	10	0,103
473	MARIA AURORA	10	0,103
474	MARIA ELVIRA	10	0,103
475	MARIA ESPERANZA	10	0,103
476	MARLENE	10	0,103
477	MELINA	10	0,103
478	NATALIA MARIA	10	0,103
479	OMARA	10	0,103
480	ROMINA	10	0,103
481	ROSA ISABEL	10	0,103
482	TANIA MARIA	10	0,103
483	VALLIVANA	10	0,103
484	YARA	10	0,103
485	YAZMINA	10	0,103
486	YUREMA	10	0,103
487	ZOE	10	0,103
488	AHINOA	9	0,092
489	AMARA	9	0,092
490	ANA PILAR	9	0,092
491	CATALINA	9	0,092
492	ELIANA	9	0,092
493	ELIZABET	9	0,092
494	ENRIQUETA	9	0,092
495	FELICIDAD	9	0,092
496	IRAIDA	9	0,092
497	JACQUELINE	9	0,092
498	JARA	9	0,092
499	JENNYFER	9	0,092
500	JESSICA MARIA	9	0,092
501	KELLY	9	0,092
502	KIMBERLY	9	0,092
503	LIDIA MARIA	9	0,092
504	LUCIA CARMEN	9	0,092
505	MARIA ALBA	9	0,092
506	MARIA ALEJANDRA	9	0,092
507	MARIA ANDREA	9	0,092
508	MARIA GLORIA	9	0,092
509	MARIA LAURA	9	0,092
510	MARIA LORENA	9	0,092
511	MARIA VIRGINIA	9	0,092
512	MELANY	9	0,092
513	MELODI	9	0,092
514	MELODIA	9	0,092
515	NATHALIE	9	0,092
516	NURIA MARIA	9	0,092
517	PALMIRA	9	0,092
518	SAIDA	9	0,092
519	SEHILA	9	0,092
520	WENDY	9	0,092
521	YADIRA	9	0,092
522	YAIZA MARIA	9	0,092
523	ALOMA	8	0,082
524	ANA PATRICIA	8	0,082
525	ANA VICTORIA	8	0,082
526	CHANTAL	8	0,082
527	CINTHYA	8	0,082
528	CORINA	8	0,082
529	FUENSANTA	8	0,082
530	IDOYA	8	0,082
531	JANIRA	8	0,082
532	LAURA PILAR	8	0,082
533	LAYLA	8	0,082
534	LILIAN	8	0,082
535	MAGALI	8	0,082
536	MARIA ALMUDENA	8	0,082
537	MARIA ELISA	8	0,082
538	MARIA FRANCISCA	8	0,082
539	MARIA GEMA	8	0,082
540	MARIA LLUCH	8	0,082
541	MARIA NEUS	8	0,082
542	MARIANA	8	0,082
543	MARTA ISABEL	8	0,082
544	MARTA PILAR	8	0,082
545	NABILA	8	0,082
546	NADINE	8	0,082
547	PALOMA MARIA	8	0,082
548	PAULA CARMEN	8	0,082
549	RAISA	8	0,082
550	SABRINA	8	0,082
551	SHARON	8	0,082
552	TERESA MARIA	8	0,082
553	VICTORIA EUGENIA	8	0,082
554	VIVIAN	8	0,082
555	YASMINE	8	0,082
556	ADARA	7	0,072
557	ADELINA	7	0,072
558	AICHA	7	0,072
559	ALMA MARIA	7	0,072
560	AMAYA	7	0,072
561	AMINA	7	0,072
562	AMOR	7	0,072
563	ANA LUCIA	7	0,072
564	ANDREA CRISTINA	7	0,072
565	AURA	7	0,072
566	BEATRIZ MARIA	7	0,072
567	CANDELARIA	7	0,072
568	CARIDAD	7	0,072
569	CAROLA	7	0,072
570	COVADONGA	7	0,072
571	GEORGINA	7	0,072
572	GRACIELA	7	0,072
573	GUIOMAR	7	0,072
574	HELENA MARIA	7	0,072
575	LUCIA MARIA	7	0,072
576	LUCRECIA	7	0,072
577	MARIA BLANCA	7	0,072
578	MARIA EMILIA	7	0,072
579	MARIA ESTEFANIA	7	0,072
580	MARIA LORETO	7	0,072
581	MARIA LUCIA	7	0,072
582	MARIA MILAGROS	7	0,072
583	MARIA PAULA	7	0,072
584	MARIA SALOME	7	0,072
585	MARIA YOLANDA	7	0,072
586	MARLEN	7	0,072
587	MARTA DESAMPARADOS	7	0,072
588	MARTHA	7	0,072
589	MICHELLE	7	0,072
590	MONTIEL	7	0,072
591	NICOLE	7	0,072
592	NORMA	7	0,072
593	OLIMPIA	7	0,072
594	RUTH MARIA	7	0,072
595	STELLA	7	0,072
596	SUSANNA	7	0,072
597	XENIA	7	0,072
598	YURENA	7	0,072
599	ADELAIDA	6	0,062
600	AGUSTINA	6	0,062
601	AINHOA MARIA	6	0,062
602	ALESSANDRA	6	0,062
603	AMANDA MARIA	6	0,062
604	AMPARO MARIA	6	0,062
605	ANA LUISA	6	0,062
606	ANDREA PILAR	6	0,062
607	ANNA ISABEL	6	0,062
608	ARABIA	6	0,062
609	ARANXA	6	0,062
610	CARLOTA MARIA	6	0,062
611	CAYETANA	6	0,062
612	CHEYENNE	6	0,062
613	CLARA INES	6	0,062
614	CRISTEL	6	0,062
615	DULCE MARIA	6	0,062
616	DULCE NOMBRE MARIA	6	0,062
617	ELENA CARMEN	6	0,062
618	ELENA ISABEL	6	0,062
619	ESTELA CARMEN	6	0,062
620	ESTHER MARIA	6	0,062
621	EVELYN	6	0,062
622	FRANCESCA	6	0,062
623	GALLA	6	0,062
624	HAYDEE	6	0,062
625	ILENIA	6	0,062
626	IMMACULADA	6	0,062
627	JAEL	6	0,062
628	JAZMIN	6	0,062
629	JOANNA	6	0,062
630	JORDANA	6	0,062
631	LEYLA	6	0,062
632	LUISA MARIA	6	0,062
633	MARIA CAROLINA	6	0,062
634	MARIA ESTELA	6	0,062
635	MARIA GEMMA	6	0,062
636	MARIA MONTIEL	6	0,062
637	MARIA MONTSERRAT	6	0,062
638	MARIA PAU	6	0,062
639	MARIA SALUT	6	0,062
640	MARIA VALLE	6	0,062
641	NAGORE	6	0,062
642	NOOR	6	0,062
643	OLAIA	6	0,062
644	PAULA PILAR	6	0,062
645	PIEDAD	6	0,062
646	REMEI	6	0,062
647	SARA CARMEN	6	0,062
648	SARA LUCIA	6	0,062
649	SEREZADE	6	0,062
650	SOL	6	0,062
651	SYLVIA	6	0,062
652	TABITA	6	0,062
653	TARA	6	0,062
654	VIRGINIA MARIA	6	0,062
655	XIOMARA	6	0,062
656	YOANA	6	0,062
657	ZULEIMA	6	0,062
658	ALBA LUCIA	5	0,051
659	ALBA MARINA	5	0,051
660	ALDARA	5	0,051
661	ALISON	5	0,051
662	ANA ALICIA	5	0,051
663	ANA CARMEN	5	0,051
664	ANA MERCEDES	5	0,051
665	ANA ROCIO	5	0,051
666	ANDREA ISABEL	5	0,051
667	ARIANNA	5	0,051
668	ASTRID	5	0,051
669	AYLA	5	0,051
670	BARBARA MARIA	5	0,051
671	BETSABE	5	0,051
672	BRIGIDA	5	0,051
673	CAMILA	5	0,051
674	CARINA	5	0,051
675	CARMEN TERESA	5	0,051
676	CELINA	5	0,051
677	CHIARA	5	0,051
678	CLOE	5	0,051
679	CONCHA	5	0,051
680	CRISTINA AMPARO	5	0,051
681	CRISTINA PILAR	5	0,051
682	DENISSE	5	0,051
683	DESSIREE	5	0,051
684	DINA	5	0,051
685	ELOISA	5	0,051
686	FABIOLA	5	0,051
687	HANNA	5	0,051
688	IRMA	5	0,051
689	ISABELA	5	0,051
690	IVONNE	5	0,051
691	JAZMINA	5	0,051
692	JENIFFER	5	0,051
693	JENNIFER MARIA	5	0,051
694	JENNIFFER	5	0,051
695	JOHANA	5	0,051
696	JUANA MARIA	5	0,051
697	JULIA AMPARO	5	0,051
698	JUNCAL	5	0,051
699	LAURA CARMEN	5	0,051
700	LEA	5	0,051
701	LIDYA	5	0,051
702	LLEDO	5	0,051
703	LLUM	5	0,051
704	LUA	5	0,051
705	LYDIA MARIA	5	0,051
706	MABEL	5	0,051
707	MARIA ALEGRIA	5	0,051
708	MARIA ALICIA	5	0,051
709	MARIA AZUCENA	5	0,051
710	MARIA BEATRIZ	5	0,051
711	MARIA CARME	5	0,051
712	MARIA GUADALUPE	5	0,051
713	MARIA JOSEP	5	0,051
714	MARIA LLANOS	5	0,051
715	MARIA MACARENA	5	0,051
716	MARIA MANUELA	5	0,051
717	MARIA PALOMA	5	0,051
718	MARIA RAQUEL	5	0,051
719	MARIBEL	5	0,051
720	MARIELA	5	0,051
721	MARINA PILAR	5	0,051
722	MAYKA	5	0,051
723	MIGUELA	5	0,051
724	MONICA MARIA	5	0,051
725	MURTA	5	0,051
726	NADINA	5	0,051
727	NAILA	5	0,051
728	NAZARET	5	0,051
729	NELIA	5	0,051
730	NELIDA	5	0,051
731	NEREA MARIA	5	0,051
732	OLATZ	5	0,051
733	OLGA MARIA	5	0,051
734	PAULA AMPARO	5	0,051
735	RAFAELA	5	0,051
736	RITA MARIA	5	0,051
737	ROCIO PILAR	5	0,051
738	ROSA BELEN	5	0,051
739	SAIOA	5	0,051
740	SALUT	5	0,051
741	SHEREZADE	5	0,051
742	SONIA MARIA	5	0,051
743	VERONICA MARIA	5	0,051
744	YESENIA	5	0,051
745	YULEMA	5	0,051
746	YVONNE	5	0,051
747	ZAIRA MARIA	5	0,051

NOTAS
0) Sólo se muestran los nombres cuya frecuencia es mayor o igual a 20 para el total nacional. Para las provincias/décadas seleccionadas se exige además una frecuencia de al menos 5. Por esta razón, la frecuencia total para algunos nombres puede no ser igual a la suma de las provincias o décadas que se muestran.  
1) Datos procedentes del Censo anual de población a fecha 01/01/2024
2) (*) Edad media de las personas que tienen ese nombre a nivel nacional.
