Frecuencias de nombres

Nombres por provincia y década de nacimiento

Provincia: Valencia/València
Década de nacimiento: Años 2010
Nº	Nombre	Total	Por mil ‰
465	ANDREW	12	0,107
466	BADR	12	0,107
467	BASTIAN	12	0,107
468	GAIZKA	12	0,107
469	JAD	12	0,107
470	JUAN GABRIEL	12	0,107
471	JUAN PEDRO	12	0,107
472	LAZARO	12	0,107
473	LEONEL	12	0,107
474	MASSIMO	12	0,107
475	MUHAMMAD ABDULLAH	12	0,107
476	NANDO	12	0,107
477	NASSIM	12	0,107
478	NICOLA	12	0,107
479	SASHA	12	0,107
480	UNAY	12	0,107
481	ABDELLAH	11	0,098
482	ADNAN	11	0,098
483	ALVAR	11	0,098
484	ELISEO	11	0,098
485	ENOL	11	0,098
486	ESTEVE	11	0,098
487	FRANCESCO	11	0,098
488	HAOXUAN	11	0,098
489	ISCO	11	0,098
490	JUAN IGNACIO	11	0,098
491	JUAN MARIA	11	0,098
492	LUIS MANUEL	11	0,098
493	MARCO ANTONIO	11	0,098
494	MARWAN	11	0,098
495	MILO	11	0,098
496	MOHAMMED AMIN	11	0,098
497	NABIL	11	0,098
498	NADIR	11	0,098
499	NEYMAR	11	0,098
500	OTTO	11	0,098
501	PABLO JOSE	11	0,098
502	RAIMON	11	0,098
503	RICHARD	11	0,098
504	SAID	11	0,098
505	TAREK	11	0,098
506	TONY	11	0,098
507	VIKTOR	11	0,098
508	WASSIM	11	0,098
509	ZIHAO	11	0,098
510	AIMAN	10	0,089
511	ANDREA	10	0,089
512	ANES	10	0,089
513	AQUILES	10	0,089
514	ARIS	10	0,089
515	BASILIO	10	0,089
516	BORO	10	0,089
517	CARLOS DANIEL	10	0,089
518	CLEMENTE	10	0,089
519	DANIEL ALEXANDER	10	0,089
520	DAVID ALEJANDRO	10	0,089
521	DENIS ANDREI	10	0,089
522	EDWARD	10	0,089
523	EVER	10	0,089
524	EYDAN	10	0,089
525	FIDEL	10	0,089
526	HASSAN	10	0,089
527	HERMES	10	0,089
528	JADEN	10	0,089
529	JARED	10	0,089
530	JEAN PIERRE	10	0,089
531	JOSE ALBERTO	10	0,089
532	JOSE ALEJANDRO	10	0,089
533	JUAN ANGEL	10	0,089
534	MAXIMILIAN	10	0,089
535	MOHAMED ALI	10	0,089
536	OLMO	10	0,089
537	OTMAN	10	0,089
538	STEVEN	10	0,089
539	TIMUR	10	0,089
540	TINO	10	0,089
541	YANIS	10	0,089
542	ABDULLAH	9	0,080
543	ADONAI	9	0,080
544	AIRAM	9	0,080
545	ALEJANDRO JOSE	9	0,080
546	ALEXANDRU GABRIEL	9	0,080
547	AMMAR	9	0,080
548	ANASS	9	0,080
549	ANGEL DAVID	9	0,080
550	ANTONIO DAVID	9	0,080
551	AYMEN	9	0,080
552	BATISTE	9	0,080
553	BENITO	9	0,080
554	BORIS	9	0,080
555	CRISTHIAN	9	0,080
556	DIEGO ALEJANDRO	9	0,080
557	ELYAS	9	0,080
558	FARES	9	0,080
559	FEDE	9	0,080
560	FERMIN	9	0,080
561	FRANCISCO MANUEL	9	0,080
562	HAITAM	9	0,080
563	HAROUN	9	0,080
564	IGOR	9	0,080
565	IMAD	9	0,080
566	IÑIGO	9	0,080
567	ISIDORO	9	0,080
568	JADEL	9	0,080
569	JOHAN	9	0,080
570	KENZO	9	0,080
571	LIONEL	9	0,080
572	LUCAS GABRIEL	9	0,080
573	MATIES	9	0,080
574	MOUSSA	9	0,080
575	NOLAN	9	0,080
576	OIER	9	0,080
577	RIDA	9	0,080
578	ROBER	9	0,080
579	ROI	9	0,080
580	ROMEU	9	0,080
581	WAEL	9	0,080
582	YANNICK	9	0,080
583	YOUCEF	9	0,080
584	ZAYD	9	0,080
585	ABDERRAHMAN	8	0,071
586	ALEKSANDER	8	0,071
587	ALFRED	8	0,071
588	ANDRE	8	0,071
589	ANDREAS	8	0,071
590	ANDY	8	0,071
591	BALTASAR	8	0,071
592	CRISTIAN DANIEL	8	0,071
593	CRISTIAN DAVID	8	0,071
594	DANIEL ALEJANDRO	8	0,071
595	DANIIL	8	0,071
596	DANY	8	0,071
597	DARIUS	8	0,071
598	DOMINIC	8	0,071
599	ETIENNE	8	0,071
600	FRANCISCO BORJA	8	0,071
601	FRANCISCO MIGUEL	8	0,071
602	GASPAR	8	0,071
603	HAOYU	8	0,071
604	ISLAM	8	0,071
605	ITZAN	8	0,071
606	IZHAN	8	0,071
607	JONAS	8	0,071
608	JUAN DANIEL	8	0,071
609	JUAN ESTEBAN	8	0,071
610	JUAN JESUS	8	0,071
611	JUSTO	8	0,071
612	KARAM	8	0,071
613	LEONARD	8	0,071
614	LEOPOLDO	8	0,071
615	LIAN	8	0,071
616	LINO	8	0,071
617	LOPE	8	0,071
618	MARKO	8	0,071
619	MEHDI	8	0,071
620	MUHAMMAD ALI	8	0,071
621	NATANAEL	8	0,071
622	NIKOLAS	8	0,071
623	NOAM	8	0,071
624	OSAMA	8	0,071
625	OSKAR	8	0,071
626	OVIDI	8	0,071
627	OWEN	8	0,071
628	QUICO	8	0,071
629	RIYAD	8	0,071
630	SOHAIB	8	0,071
631	TONO	8	0,071
632	UNAX	8	0,071
633	YASER	8	0,071
634	YASIR	8	0,071
635	ALEIXANDRE	7	0,062
636	AMADOR	7	0,062
637	ANDRIY	7	0,062
638	AYAAN	7	0,062
639	BARTOLOME	7	0,062
640	DAVID IOAN	7	0,062
641	DAYRON	7	0,062
642	DENIS GABRIEL	7	0,062
643	EMILI	7	0,062
644	FAROUK	7	0,062
645	GABRIEL ALEJANDRO	7	0,062
646	GENIS	7	0,062
647	ILAI	7	0,062
648	ILIAN	7	0,062
649	JASON	7	0,062
650	JOSE PEDRO	7	0,062
651	JOSE TOMAS	7	0,062
652	JUAN ANDRES	7	0,062
653	JUAN ENRIQUE	7	0,062
654	JULIA	7	0,062
655	KILLIAN	7	0,062
656	LEONIDAS	7	0,062
657	LEVI	7	0,062
658	LUCAS DANIEL	7	0,062
659	LUCIO	7	0,062
660	LUIS ANGEL	7	0,062
661	LUIS ENRIQUE	7	0,062
662	MAHMOUD	7	0,062
663	MARCOS JOSE	7	0,062
664	MARKUS	7	0,062
665	MOHAMMED AMINE	7	0,062
666	MUSTAFA	7	0,062
667	NEIL	7	0,062
668	NEL	7	0,062
669	OUSSAMA	7	0,062
670	RIAD	7	0,062
671	SACHA	7	0,062
672	SOUHAIL	7	0,062
673	TADEO	7	0,062
674	TYLER	7	0,062
675	YEREMI	7	0,062
676	YIFAN	7	0,062
677	YUSEF	7	0,062
678	YUVRAJ	7	0,062
679	YUXUAN	7	0,062
680	ADEL	6	0,053
681	ADRIAN ALEJANDRO	6	0,053
682	ADRIANO	6	0,053
683	ALEJANDRO DANIEL	6	0,053
684	ALEX DAVID	6	0,053
685	ALEXANDR	6	0,053
686	ALEXANDRO	6	0,053
687	ALVARO JOSE	6	0,053
688	ANDONI	6	0,053
689	ANDREY	6	0,053
690	ANGEL GABRIEL	6	0,053
691	ANGEL JAVIER	6	0,053
692	ANTONIO JAVIER	6	0,053
693	AQUILINO	6	0,053
694	AREN	6	0,053
695	ARTHUR	6	0,053
696	AYMAR	6	0,053
697	BRAIAN	6	0,053
698	CARLOS ALEJANDRO	6	0,053
699	DAN	6	0,053
700	DANIELE	6	0,053
701	DANILO	6	0,053
702	DARIEL	6	0,053
703	DAVID IONUT	6	0,053
704	DERECK	6	0,053
705	DONIS	6	0,053
706	DYLAN ALEJANDRO	6	0,053
707	EIDER	6	0,053
708	EKAITZ	6	0,053
709	ELIO	6	0,053
710	ELIOT	6	0,053
711	EMILIANO	6	0,053
712	EMILIO JOSE	6	0,053
713	EMRAN	6	0,053
714	EYDEN	6	0,053
715	HAO	6	0,053
716	HARITZ	6	0,053
717	HELIO	6	0,053
718	IDRIS	6	0,053
719	IGNASI	6	0,053
720	ILYA	6	0,053
721	IMRANE	6	0,053
722	ION	6	0,053
723	IRAI	6	0,053
724	IZAN DANIEL	6	0,053
725	JERONI	6	0,053
726	JIAHAO	6	0,053
727	JOAN DAVID	6	0,053
728	JOSE GABRIEL	6	0,053
729	JOSE JUAN	6	0,053
730	JUAN BOSCO	6	0,053
731	JUNHAO	6	0,053
732	KAEL	6	0,053
733	KENAI	6	0,053
734	LOUAY	6	0,053
735	LUC	6	0,053
736	LUCAS ANDREI	6	0,053
737	LUCIANO	6	0,053
738	LUIS FERNANDO	6	0,053
739	LUIS JOSE	6	0,053
740	MAKSIM	6	0,053
741	MAMADOU	6	0,053
742	MOAD	6	0,053
743	MOHAMED ADAM	6	0,053
744	MOHAMED TAHA	6	0,053
745	MUHAMMAD IBRAHIM	6	0,053
746	NAREK	6	0,053
747	NASSER	6	0,053
748	NATHANIEL	6	0,053
749	NIKOLAY	6	0,053
750	NILO	6	0,053
751	NOA	6	0,053
752	PASQUAL	6	0,053
753	PAULO	6	0,053
754	PEDRO JAVIER	6	0,053
755	PEDRO MANUEL	6	0,053
756	RAMI	6	0,053
757	RAMIRO	6	0,053
758	ROBERT ANDREI	6	0,053
759	RUI	6	0,053
760	RUIXUAN	6	0,053
761	SANTINO	6	0,053
762	SOFIAN	6	0,053
763	STEFANO	6	0,053
764	TAYLOR	6	0,053
765	THIAGO ALEXANDER	6	0,053
766	THIAGO DAVID	6	0,053
767	THOMAS	6	0,053
768	TIRSO	6	0,053
769	TIZIANO	6	0,053
770	XABI	6	0,053
771	XABIER	6	0,053
772	YAHEL	6	0,053
773	YURI	6	0,053
774	ZACARIA	6	0,053
775	ZIHAN	6	0,053
776	ABDELKADER	5	0,044
777	ABDELRAHMAN	5	0,044
778	ADAI	5	0,044
779	ADIL	5	0,044
780	ALDO	5	0,044
781	ALEJANDRO JAVIER	5	0,044
782	ALEJANDRO VICENTE	5	0,044
783	ALEKSANDR	5	0,044
784	ALESSIO	5	0,044
785	ALEX DANIEL	5	0,044
786	ALEX GABRIEL	5	0,044
787	ALEXANDAR	5	0,044
788	AMJAD	5	0,044
789	ANGEL ADRIAN	5	0,044
790	ANGEL DANIEL	5	0,044
791	ANGEL FRANCISCO	5	0,044
792	ANGEL MANUEL	5	0,044
793	ANTONIO JESUS	5	0,044
794	ARSENIY	5	0,044
795	ARTEM	5	0,044
796	ASHLEY	5	0,044
797	AYDEN	5	0,044
798	BERTO	5	0,044
799	BRANDON	5	0,044
800	BRYANT	5	0,044
801	CARLOS ENRIQUE	5	0,044
802	CARLOS MIGUEL	5	0,044
803	CARLOS VICENTE	5	0,044
804	CHRISTIAN JOSE	5	0,044
805	CONNOR	5	0,044
806	CRISTOPHER	5	0,044
807	DAMIA	5	0,044
808	DANNY	5	0,044
809	DARIAN	5	0,044
810	DARIUS GABRIEL	5	0,044
811	DARIUS STEFAN	5	0,044
812	DAVID ADRIAN	5	0,044
813	DAVID CRISTIAN	5	0,044
814	DIEGO JOSE	5	0,044
815	DYLAN ANDRES	5	0,044
816	DYLAN MATEO	5	0,044
817	EDUARD ANDREI	5	0,044
818	EFRAIN	5	0,044
819	EITHAN	5	0,044
820	ELEAZAR	5	0,044
821	EMIL	5	0,044
822	ENAI	5	0,044
823	ENDIKA	5	0,044
824	ENEAS	5	0,044
825	ERIC NICOLAS	5	0,044
826	ERICK ALEXANDER	5	0,044
827	ESTANISLAO	5	0,044
828	EUSEBIO	5	0,044
829	FACUNDO	5	0,044
830	FAHD	5	0,044
831	FARIS	5	0,044
832	FELIU	5	0,044
833	FERNANDO JOSE	5	0,044
834	FRANCESC XAVIER	5	0,044
835	FRANCISCO ANTONIO	5	0,044
836	GABRIELE	5	0,044
837	GEORGI	5	0,044
838	GIANLUCA	5	0,044
839	GUILLEN	5	0,044
840	GURNOOR	5	0,044
841	HECTOR DANIEL	5	0,044
842	HELIOS	5	0,044
843	HONGYI	5	0,044
844	HUGO ALEJANDRO	5	0,044
845	IAN JOSE	5	0,044
846	ILYASS	5	0,044
847	IMANOL	5	0,044
848	IZAN DAVID	5	0,044
849	JAMES	5	0,044
850	JESUS MARIA	5	0,044
851	JIARUI	5	0,044
852	JOHN	5	0,044
853	JOREL	5	0,044
854	JORGE LUIS	5	0,044
855	JORGE MANUEL	5	0,044
856	JOSE FERNANDO	5	0,044
857	JOSE JOAQUIN	5	0,044
858	JOSE RICARDO	5	0,044
859	JOSHUA	5	0,044
860	JUAN EDUARDO	5	0,044
861	JUAN MARCOS	5	0,044
862	JUAN MARTIN	5	0,044
863	JUANMA	5	0,044
864	JULI	5	0,044
865	JULIO CESAR	5	0,044
866	KAREL	5	0,044
867	KELIAN	5	0,044
868	KHALID	5	0,044
869	KHALIL	5	0,044
870	KIRIAN	5	0,044
871	LAUREN	5	0,044
872	LENNON	5	0,044
873	LLEO	5	0,044
874	LUCAS MANUEL	5	0,044
875	LUIS ADRIAN	5	0,044
876	LUIS ANTONIO	5	0,044
877	LUIS GABRIEL	5	0,044
878	LYAM	5	0,044
879	MANUEL ANTONIO	5	0,044
880	MANUEL JOSE	5	0,044
881	MAROUAN	5	0,044
882	MIKE	5	0,044
883	MUHAMMAD MUSA	5	0,044
884	MUSA	5	0,044
885	NASIM	5	0,044
886	NATAEL	5	0,044
887	NELSON	5	0,044
888	NICANOR	5	0,044
889	NICHOLAS	5	0,044
890	NICOLAS ANDRES	5	0,044
891	NIKOLA	5	0,044
892	NOUH	5	0,044
893	PABLO ALEJANDRO	5	0,044
894	PABLO JAVIER	5	0,044
895	PABLO MARTIN	5	0,044
896	PATXI	5	0,044
897	PAVEL	5	0,044
898	RAUL ANDREI	5	0,044
899	RAYCO	5	0,044
900	ROGELIO	5	0,044
901	ROSENDO	5	0,044
902	SAFWAN	5	0,044
903	SALMAN	5	0,044
904	SERIGNE FALLOU	5	0,044
905	SIXTO	5	0,044
906	SOFIANE	5	0,044
907	SOUFIANE	5	0,044
908	THIAGO JOSE	5	0,044
909	VENTURA	5	0,044
910	VICTOR JOSE	5	0,044
911	VINCENT	5	0,044
912	VLAD	5	0,044
913	VLADISLAV	5	0,044
914	YACOUB	5	0,044
915	YEICO	5	0,044
916	YUCHEN	5	0,044
917	YUHAO	5	0,044

NOTAS
0) Sólo se muestran los nombres cuya frecuencia es mayor o igual a 20 para el total nacional. Para las provincias/décadas seleccionadas se exige además una frecuencia de al menos 5. Por esta razón, la frecuencia total para algunos nombres puede no ser igual a la suma de las provincias o décadas que se muestran.  
1) Datos procedentes del Censo anual de población a fecha 01/01/2024
