Frecuencias de nombres

Nombres por provincia y década de nacimiento

Provincia: Valencia/València
Década de nacimiento: Años 50
Nº	Nombre	Total	Por mil ‰
70	EUGENIO	165	1,832
71	JOSE SALVADOR	157	1,743
72	VICTOR	154	1,710
73	ISMAEL	151	1,677
74	MARIANO	151	1,677
75	ANTONIO JOSE	138	1,532
76	FELIPE	138	1,532
77	ANTONIO VICENTE	137	1,521
78	LORENZO	136	1,510
79	JOSE JUAN	135	1,499
80	JOSE JOAQUIN	134	1,488
81	GUILLERMO	133	1,477
82	GABRIEL	132	1,466
83	GONZALO	132	1,466
84	JOSE IGNACIO	132	1,466
85	VICENTE RAMON	125	1,388
86	FELIX	124	1,377
87	VICENTE LUIS	122	1,355
88	PEDRO JOSE	121	1,343
89	DIEGO	119	1,321
90	JOSE RAFAEL	118	1,310
91	ISIDRO	115	1,277
92	IGNACIO	114	1,266
93	MARIO	112	1,244
94	JOSE JAVIER	110	1,221
95	FRANCESC	109	1,210
96	PABLO	107	1,188
97	VICENTE MIGUEL	107	1,188
98	AMADEO	106	1,177
99	JOSE PASCUAL	106	1,177
100	JUAN ENRIQUE	103	1,144
101	BLAS	101	1,121
102	SEBASTIAN	101	1,121
103	VICENTE MANUEL	101	1,121
104	ESTEBAN	99	1,099
105	JOSE ANGEL	99	1,099
106	ADOLFO	97	1,077
107	FRANCISCO MIGUEL	95	1,055
108	JOSE CARLOS	95	1,055
109	ENRIQUE JOSE	94	1,044
110	AURELIO	93	1,033
111	FRANCISCO MANUEL	93	1,033
112	BENJAMIN	92	1,021
113	JOSE FERNANDO	92	1,021
114	FRANCISCO ANTONIO	90	0,999
115	GERMAN	90	0,999
116	MANUEL JOSE	90	0,999
117	JOSE ANDRES	89	0,988
118	GREGORIO	87	0,966
119	VALENTIN	86	0,955
120	VICENTE JUAN	86	0,955
121	JOSE RICARDO	85	0,944
122	CRISTOBAL	83	0,922
123	VICENTE ANTONIO	81	0,899
124	GERARDO	78	0,866
125	JUAN SALVADOR	78	0,866
126	PEDRO ANTONIO	75	0,833
127	VICENTE JAVIER	74	0,822
128	BAUTISTA	73	0,811
129	FERMIN	71	0,788
130	JOSE DANIEL	71	0,788
131	ELIAS	69	0,766
132	ELISEO	69	0,766
133	CESAR	68	0,755
134	VICENTE FRANCISCO	68	0,755
135	ARMANDO	67	0,744
136	ROGELIO	67	0,744
137	NICOLAS	66	0,733
138	LEOPOLDO	65	0,722
139	JOSE EMILIO	64	0,711
140	JOSE TOMAS	64	0,711
141	LUIS VICENTE	64	0,711
142	JUAN ANDRES	63	0,699
143	MANUEL VICENTE	63	0,699
144	DAVID	62	0,688
145	RAFAEL VICENTE	62	0,688
146	VICENTE SALVADOR	59	0,655
147	MIGUEL VICENTE	58	0,644
148	ANTONI	57	0,633
149	JOAN	57	0,633
150	VICTOR MANUEL	57	0,633
151	CARMELO	56	0,622
152	EUSEBIO	56	0,622
153	JOSE ALBERTO	56	0,622
154	JUAN PEDRO	56	0,622
155	MARCELINO	56	0,622
156	MARTIN	56	0,622
157	PEDRO JUAN	56	0,622
158	RAFAEL JOSE	56	0,622
159	JOSEP VICENT	55	0,611
160	VICTORIANO	55	0,611
161	ALVARO	53	0,588
162	ENRIQUE VICENTE	53	0,588
163	MATIAS	53	0,588
164	JACINTO	52	0,577
165	JOAQUIN VICENTE	52	0,577
166	PEDRO LUIS	52	0,577
167	CONSTANTINO	51	0,566
168	EMILIO JOSE	50	0,555
169	FRANCISCO RAMON	50	0,555
170	FRANCISCO LUIS	49	0,544
171	JUAN IGNACIO	48	0,533
172	JUAN JESUS	48	0,533
173	DIONISIO	46	0,511
174	ENRIC	46	0,511
175	ANTONIO MANUEL	45	0,500
176	ANTONIO MIGUEL	45	0,500
177	EVARISTO	45	0,500
178	FAUSTINO	45	0,500
179	JOSEP LLUIS	45	0,500
180	TEODORO	45	0,500
181	BALTASAR	44	0,489
182	JUSTO	44	0,489
183	MIGUEL JOSE	44	0,489
184	MODESTO	44	0,489
185	LUIS ANTONIO	43	0,477
186	PEDRO VICENTE	43	0,477
187	ANTONIO FRANCISCO	42	0,466
188	JOSE DOMINGO	42	0,466
189	GASPAR	41	0,455
190	MANUEL ANTONIO	41	0,455
191	SALVADOR JOSE	41	0,455
192	SERGIO	41	0,455
193	VICENTE RAFAEL	41	0,455
194	FERNANDO JOSE	40	0,444
195	MIGUEL ANTONIO	40	0,444
196	RAUL	40	0,444
197	ADRIAN	39	0,433
198	JUAN RAFAEL	39	0,433
199	JULIO ANTONIO	39	0,433
200	FERRAN	38	0,422
201	HILARIO	38	0,422
202	JESUS VICENTE	38	0,422
203	JOSE EDUARDO	38	0,422
204	JOSE JULIAN	38	0,422
205	JOSE PEDRO	38	0,422
206	ISIDORO	37	0,411
207	JOSE GABRIEL	37	0,411
208	MANUEL FRANCISCO	37	0,411
209	VICENTE JESUS	37	0,411
210	BERNARDINO	36	0,400
211	JUAN FERNANDO	36	0,400
212	RAMON VICENTE	36	0,400
213	SERAFIN	36	0,400
214	FRANCISCO JUAN	35	0,389
215	HIGINIO	35	0,389
216	JOSE JESUS	35	0,389
217	LUCIO	35	0,389
218	LUIS MANUEL	35	0,389
219	SALVADOR VICENTE	35	0,389
220	VICENTE ENRIQUE	35	0,389
221	BARTOLOME	34	0,378
222	CLAUDIO	34	0,378
223	JOSE LORENZO	34	0,378
224	VIRGILIO	34	0,378
225	ANGEL VICENTE	33	0,366
226	CARLOS VICENTE	33	0,366
227	CASIMIRO	33	0,366
228	FRANCESC XAVIER	33	0,366
229	FRANCISCO SALVADOR	33	0,366
230	JORGE JUAN	33	0,366
231	RAIMUNDO	33	0,366
232	BENITO	32	0,355
233	JUAN EMILIO	32	0,355
234	MIQUEL	32	0,355
235	OCTAVIO	32	0,355
236	OSCAR	32	0,355
237	RAMIRO	32	0,355
238	AMADOR	31	0,344
239	ROSENDO	31	0,344
240	VICENTE PASCUAL	31	0,344
241	ABEL	30	0,333
242	FRANCISCO PAULA	30	0,333
243	JOAN JOSEP	30	0,333
244	LEONARDO	30	0,333
245	MARCOS	30	0,333
246	PEDRO MIGUEL	30	0,333
247	ABELARDO	29	0,322
248	EMILIANO	29	0,322
249	FRANCISCO JESUS	29	0,322
250	JULIO JOSE	29	0,322
251	RAFAEL FRANCISCO	29	0,322
252	RICARDO JOSE	29	0,322
253	ROMAN	29	0,322
254	ELEUTERIO	28	0,311
255	FIDEL	28	0,311
256	FLORENCIO	28	0,311
257	JOSEP ANTONI	28	0,311
258	ANTONIO LUIS	27	0,300
259	CONRADO	27	0,300
260	HERMINIO	27	0,300
261	JOSE BERNARDO	27	0,300
262	MAXIMO	27	0,300
263	MIGUEL FRANCISCO	27	0,300
264	AVELINO	26	0,289
265	CANDIDO	26	0,289
266	CARLOS JAVIER	26	0,289
267	ELOY	26	0,289
268	FRANCISCO RAFAEL	26	0,289
269	JESUS ANTONIO	26	0,289
270	JOSE ALFREDO	26	0,289
271	JOSE EUGENIO	26	0,289
272	MELCHOR	26	0,289
273	RAMON JOSE	26	0,289
274	REMIGIO	26	0,289
275	CARLOS JOSE	25	0,278
276	ESTANISLAO	25	0,278
277	FRANCISCO ASIS	25	0,278
278	JERONIMO	25	0,278
279	JESUS MANUEL	25	0,278
280	JOSE AGUSTIN	25	0,278
281	MANUEL ANGEL	25	0,278
282	SEVERINO	25	0,278
283	ANGEL JOSE	24	0,266
284	CELESTINO	24	0,266
285	DAMIAN	24	0,266
286	JESUS MIGUEL	24	0,266
287	JOSE JAIME	24	0,266
288	JUAN RICARDO	24	0,266
289	MANUEL JESUS	24	0,266
290	PLACIDO	24	0,266
291	ANTONIO RAMON	23	0,255
292	CAYETANO	23	0,255
293	JOAQUIN JOSE	23	0,255
294	JOSE ARTURO	23	0,255
295	JOSE JULIO	23	0,255
296	JOSEP MARIA	23	0,255
297	LEANDRO	23	0,255
298	MATEO	23	0,255
299	RAFAEL ANTONIO	23	0,255
300	ANGEL LUIS	22	0,244
301	CARLOS ENRIQUE	22	0,244
302	ELADIO	22	0,244
303	JUAN ANGEL	22	0,244
304	LLUIS	22	0,244
305	LUIS JOSE	22	0,244
306	PATRICIO	22	0,244
307	SEGUNDO	22	0,244
308	VICENTE JOAQUIN	22	0,244
309	ANGEL MIGUEL	21	0,233
310	ANTONIO JUAN	21	0,233
311	ANTONIO SALVADOR	21	0,233
312	CAMILO	21	0,233
313	EDUARDO JOSE	21	0,233
314	FERNANDO VICENTE	21	0,233
315	GINES	21	0,233
316	JESUS FRANCISCO	21	0,233
317	JOSE ALFONSO	21	0,233
318	ONOFRE	21	0,233
319	PEDRO MANUEL	21	0,233
320	RAFAEL MIGUEL	21	0,233
321	SALVADOR MANUEL	21	0,233
322	SATURNINO	21	0,233
323	ANGEL ANTONIO	20	0,222
324	ANTONIO JESUS	20	0,222
325	ARCADIO	20	0,222
326	BALDOMERO	20	0,222
327	BERNABE	20	0,222
328	ENRIQUE FRANCISCO	20	0,222
329	JOSE MARIANO	20	0,222
330	JOSE SANTIAGO	20	0,222
331	LUIS ENRIQUE	20	0,222
332	LUIS JAVIER	20	0,222
333	RAFAEL ENRIQUE	20	0,222
334	CECILIO	19	0,211
335	ENRIQUE JAVIER	19	0,211
336	ENRIQUE MIGUEL	19	0,211
337	FRANCISCO ENRIQUE	19	0,211
338	JOAN ANTONI	19	0,211
339	JORDI	19	0,211
340	JOSE ALEJANDRO	19	0,211
341	LUIS ALBERTO	19	0,211
342	LUIS CARLOS	19	0,211
343	MARCIAL	19	0,211
344	MARCO ANTONIO	19	0,211
345	RAFAEL JUAN	19	0,211
346	RODOLFO	19	0,211
347	VICENTE ANGEL	19	0,211
348	VICENTE DOMINGO	19	0,211
349	VICTOR JOSE	19	0,211
350	FRANCISCO JOAQUIN	18	0,200
351	GENARO	18	0,200
352	ILDEFONSO	18	0,200
353	JOAN BAPTISTA	18	0,200
354	JOAN VICENT	18	0,200
355	JOSE BLAS	18	0,200
356	JOSE ERNESTO	18	0,200
357	JOSE MARTIN	18	0,200
358	JOSEP MIQUEL	18	0,200
359	JUAN JAVIER	18	0,200
360	JUAN MARIA	18	0,200
361	LUCAS	18	0,200
362	LUIS FRANCISCO	18	0,200
363	NORBERTO	18	0,200
364	PEDRO FRANCISCO	18	0,200
365	RICARDO VICENTE	18	0,200
366	SAMUEL	18	0,200
367	SIMEON	18	0,200
368	VICENTE BERNARDO	18	0,200
369	ALONSO	17	0,189
370	ANTONIO JAVIER	17	0,189
371	FILIBERTO	17	0,189
372	HELIODORO	17	0,189
373	JORGE LUIS	17	0,189
374	JOSE GUILLERMO	17	0,189
375	JOSEP FRANCESC	17	0,189
376	JUAN PABLO	17	0,189
377	LUIS FERNANDO	17	0,189
378	MIGUEL RAMON	17	0,189
379	PEDRO PABLO	17	0,189
380	RAFAEL LUIS	17	0,189
381	ROQUE	17	0,189
382	VALERIANO	17	0,189
383	VICENTE ANDRES	17	0,189
384	VICENTE CARLOS	17	0,189
385	ALBERTO JOSE	16	0,178
386	ALFREDO JOSE	16	0,178
387	ANGEL MANUEL	16	0,178
388	ANSELMO	16	0,178
389	ANTONIO ENRIQUE	16	0,178
390	BIENVENIDO	16	0,178
391	EMILIO VICENTE	16	0,178
392	FELICIANO	16	0,178
393	FRANCISCO ANDRES	16	0,178
394	HERMENEGILDO	16	0,178
395	HONORATO	16	0,178
396	JOSE FELIX	16	0,178
397	JOSE ISMAEL	16	0,178
398	MANUEL SALVADOR	16	0,178
399	MIGUEL ENRIQUE	16	0,178
400	MIGUEL JUAN	16	0,178
401	NARCISO	16	0,178
402	RAFAEL JESUS	16	0,178
403	RAMON FRANCISCO	16	0,178
404	RUBEN	16	0,178
405	SALVADOR ANTONIO	16	0,178
406	SANTOS	16	0,178
407	VICENTE PEDRO	16	0,178
408	XAVIER	16	0,178
409	ANTONIO RAFAEL	15	0,167
410	CARLES	15	0,167
411	CLEMENTE	15	0,167
412	ENRIQUE SALVADOR	15	0,167
413	EZEQUIEL	15	0,167
414	JAIME JOSE	15	0,167
415	JAIME VICENTE	15	0,167
416	JAUME	15	0,167
417	JESUS MARIA	15	0,167
418	JESUS SALVADOR	15	0,167
419	JOAQUIN ANTONIO	15	0,167
420	JOAQUIN MIGUEL	15	0,167
421	JUAN GABRIEL	15	0,167
422	LUIS MARIA	15	0,167
423	PEDRO JESUS	15	0,167
424	PERFECTO	15	0,167
425	AGUSTI	14	0,155
426	ALBERT	14	0,155
427	BERNAT	14	0,155
428	ENRIQUE JUAN	14	0,155
429	FABIAN	14	0,155
430	JESUS ANGEL	14	0,155
431	JOAQUIN FRANCISCO	14	0,155
432	JOAQUIN RAMON	14	0,155
433	JOSE ELIAS	14	0,155
434	JOSE ESTEBAN	14	0,155
435	JOSE ROBERTO	14	0,155
436	JUAN ALBERTO	14	0,155
437	JUAN DANIEL	14	0,155
438	JUAN DOMINGO	14	0,155
439	JUAN JULIAN	14	0,155
440	JUAN PASCUAL	14	0,155
441	LUCIANO	14	0,155
442	LUIS RAMON	14	0,155
443	MANUEL MIGUEL	14	0,155
444	MAURICIO	14	0,155
445	RAFAEL MANUEL	14	0,155
446	RICARDO ANTONIO	14	0,155
447	RUFINO	14	0,155
448	SILVINO	14	0,155
449	AMADO	13	0,144
450	AMBROSIO	13	0,144
451	BASILIO	13	0,144
452	CARLOS LUIS	13	0,144
453	CARLOS MANUEL	13	0,144
454	CIPRIANO	13	0,144
455	DEMETRIO	13	0,144
456	EDUARDO VICENTE	13	0,144
457	FERNANDO LUIS	13	0,144
458	FRANCESC JOSEP	13	0,144
459	FRANCISCO BORJA	13	0,144
460	FRANCISCO TOMAS	13	0,144
461	GUSTAVO	13	0,144
462	HECTOR	13	0,144
463	HONORIO	13	0,144
464	JESUS JOSE	13	0,144
465	JOAQUIM	13	0,144
466	JORGE ANTONIO	13	0,144
467	JOSE CRISTOBAL	13	0,144
468	JOSE VICTOR	13	0,144
469	JOSEP MANUEL	13	0,144
470	JUAN TOMAS	13	0,144
471	LAUREANO	13	0,144
472	LUIS ANGEL	13	0,144
473	LUIS MARIANO	13	0,144
474	MANUEL ENRIQUE	13	0,144
475	MIGUEL SALVADOR	13	0,144
476	PASCUAL VICENTE	13	0,144
477	PEREGRIN	13	0,144
478	ROBERT	13	0,144
479	ROMUALDO	13	0,144
480	SALVADOR FRANCISCO	13	0,144
481	SIMON	13	0,144
482	VICENTE DANIEL	13	0,144
483	ANGEL FRANCISCO	12	0,133
484	ANGEL SALVADOR	12	0,133
485	ASENSIO	12	0,133
486	BERNARDO JOSE	12	0,133
487	CARLOS ANTONIO	12	0,133
488	ENRIQUE LUIS	12	0,133
489	FRANCISCO ANGEL	12	0,133
490	JOSE CARMELO	12	0,133
491	JOSE FERMIN	12	0,133
492	JOSE GERMAN	12	0,133
493	JOSE GREGORIO	12	0,133
494	JUAN AGUSTIN	12	0,133
495	JUAN DIOS	12	0,133
496	JULIO CESAR	12	0,133
497	JULIO VICENTE	12	0,133
498	LAMBERTO	12	0,133
499	MANUEL IGNACIO	12	0,133
500	MANUEL RAMON	12	0,133
501	MARCELO	12	0,133
502	MOISES	12	0,133
503	OLEGARIO	12	0,133
504	PASCUAL JOSE	12	0,133
505	PAULINO	12	0,133
506	PEDRO PASCUAL	12	0,133
507	PERE	12	0,133
508	VICENTE AGUSTIN	12	0,133
509	VICENTE EUGENIO	12	0,133
510	ALFONSO JOSE	11	0,122
511	ANGEL RAFAEL	11	0,122
512	ANTONI VICENT	11	0,122
513	AUGUSTO	11	0,122
514	CARLOS MIGUEL	11	0,122
515	CESAREO	11	0,122
516	DANIEL VICENTE	11	0,122
517	EDUARD	11	0,122
518	FRANCISCO PASCUAL	11	0,122
519	INOCENCIO	11	0,122
520	JOAQUIN MANUEL	11	0,122
521	JUAN ALFONSO	11	0,122
522	JUAN JOAQUIN	11	0,122
523	JULIAN VICENTE	11	0,122
524	LAZARO	11	0,122
525	LISARDO	11	0,122
526	MANUEL LUIS	11	0,122
527	MIGUEL LUIS	11	0,122
528	MIGUEL MANUEL	11	0,122
529	RAFAEL CARLOS	11	0,122
530	RAFAEL JOAQUIN	11	0,122
531	RICARD	11	0,122
532	RIGOBERTO	11	0,122
533	SANTIAGO JOSE	11	0,122
534	VICENTE EMILIO	11	0,122
535	VICENTE RICARDO	11	0,122
536	VICENTE TOMAS	11	0,122
537	VICTOR MIGUEL	11	0,122
538	AURELIANO	10	0,111
539	EDELMIRO	10	0,111
540	EMILI	10	0,111
541	ENRIQUE ANTONIO	10	0,111
542	ENRIQUE MANUEL	10	0,111
543	EULOGIO	10	0,111
544	FACUNDO	10	0,111
545	FEDERICO JOSE	10	0,111
546	FERNANDO MANUEL	10	0,111
547	FRANCISCO FERNANDO	10	0,111
548	FRANCISCO PEDRO	10	0,111
549	JAVIER FRANCISCO	10	0,111
550	JESUS ENRIQUE	10	0,111
551	JESUS RAMON	10	0,111
552	JOAQUIN LUIS	10	0,111
553	JOSE AMADEO	10	0,111
554	JOSE AURELIO	10	0,111
555	JOSE DAMIAN	10	0,111
556	JOSE LEANDRO	10	0,111
557	JOSEP ENRIC	10	0,111
558	RAFAEL ANGEL	10	0,111
559	RAFAEL FERNANDO	10	0,111
560	RICARDO FRANCISCO	10	0,111
561	RODRIGO	10	0,111
562	SALVADOR RAFAEL	10	0,111
563	VICENT JOSEP	10	0,111
564	VICENTE ARTURO	10	0,111
565	VICENTE FERNANDO	10	0,111
566	VICTORIO	10	0,111
567	WENCESLAO	10	0,111
568	ALVARO JOSE	9	0,100
569	ANICETO	9	0,100
570	ANTONIO CARLOS	9	0,100
571	BONIFACIO	9	0,100
572	CARLOS FRANCISCO	9	0,100
573	EMILIO MIGUEL	9	0,100
574	ENRIQUE PEDRO	9	0,100
575	ERNESTO JOSE	9	0,100
576	FERNANDO JAVIER	9	0,100
577	FULGENCIO	9	0,100
578	JAVIER JOSE	9	0,100
579	JAVIER VICENTE	9	0,100
580	JESUS LUIS	9	0,100
581	JOAQUIN ENRIQUE	9	0,100
582	JOSE FEDERICO	9	0,100
583	JOSE FELIPE	9	0,100
584	JOSE PABLO	9	0,100
585	JUAN ALFREDO	9	0,100
586	JUAN ERNESTO	9	0,100
587	JUAN VICTOR	9	0,100
588	JULIO FRANCISCO	9	0,100
589	JULIO MANUEL	9	0,100
590	LUIS ALFONSO	9	0,100
591	LUIS SALVADOR	9	0,100
592	MANUEL JUAN	9	0,100
593	MANUEL RAFAEL	9	0,100
594	MARIANO JOSE	9	0,100
595	SALVADOR JUAN	9	0,100
596	SALVADOR RAMON	9	0,100
597	TEOFILO	9	0,100
598	TOMAS VICENTE	9	0,100
599	VICENTE GABRIEL	9	0,100
600	VICENTE IGNACIO	9	0,100
601	VICENTE JAIME	9	0,100
602	VICENTE JULIAN	9	0,100
603	ALBERTO VICENTE	8	0,089
604	AMALIO	8	0,089
605	ANASTASIO	8	0,089
606	ANDRES JOSE	8	0,089
607	ANTONI JOSEP	8	0,089
608	ANTONIO ANGEL	8	0,089
609	ARTURO JOSE	8	0,089
610	BRAULIO	8	0,089
611	CARLOS JESUS	8	0,089
612	CEFERINO	8	0,089
613	CRESCENCIO	8	0,089
614	DAMASO	8	0,089
615	EMILIO ANTONIO	8	0,089
616	EMILIO JESUS	8	0,089
617	ENRIQUE AGUSTIN	8	0,089
618	ENRIQUE CARLOS	8	0,089
619	FERNANDO ANTONIO	8	0,089
620	FERNANDO FRANCISCO	8	0,089
621	FERNANDO MARIA	8	0,089
622	FLORENTINO	8	0,089
623	FRANCISCO AGUSTIN	8	0,089
624	FRANCISCO CARLOS	8	0,089
625	FRANCISCO EMILIO	8	0,089
626	GUILLERMO JOSE	8	0,089
627	HERMELANDO	8	0,089
628	HUMBERTO	8	0,089
629	IGNACIO JOSE	8	0,089
630	INDALECIO	8	0,089
631	JAIME FRANCISCO	8	0,089
632	JAIME MIGUEL	8	0,089
633	JESUS RAFAEL	8	0,089
634	JOAN MIQUEL	8	0,089
635	JOAQUIN SALVADOR	8	0,089
636	JOSE ADOLFO	8	0,089
637	JOSEP RAMON	8	0,089
638	JUAN SANTIAGO	8	0,089
639	JULIAN JOSE	8	0,089
640	LUIS FELIPE	8	0,089
641	LUIS IGNACIO	8	0,089
642	MANOLO	8	0,089
643	MANUEL MARIA	8	0,089
644	MARCOS ANTONIO	8	0,089
645	MARINO	8	0,089
646	MIQUEL ANGEL	8	0,089
647	NEMESIO	8	0,089
648	PEDRO RAMON	8	0,089
649	PRIMITIVO	8	0,089
650	RAFAEL RAMON	8	0,089
651	RICARDO LUIS	8	0,089
652	ROBERTO JOSE	8	0,089
653	SALVADOR ANGEL	8	0,089
654	SALVADOR MIGUEL	8	0,089
655	VICENTE ALBERTO	8	0,089
656	VICENTE SANTIAGO	8	0,089
657	VIDAL	8	0,089
658	AGUSTIN VICENTE	7	0,078
659	ALBERTO LUIS	7	0,078
660	ALFREDO VICENTE	7	0,078
661	ANDRES HIBERNON	7	0,078
662	ANGEL FERNANDO	7	0,078
663	BALBINO	7	0,078
664	BLAI	7	0,078
665	CARLOS ALBERTO	7	0,078
666	CELEDONIO	7	0,078
667	DELFIN	7	0,078
668	DESIDERIO	7	0,078
669	DIEGO JOSE	7	0,078
670	EMILIO FRANCISCO	7	0,078
671	EMILIO MANUEL	7	0,078
672	ENRIQUE PASCUAL	7	0,078
673	ENRIQUE RAMON	7	0,078
674	ERNEST	7	0,078
675	FAUSTO	7	0,078
676	FERNANDO JESUS	7	0,078
677	FERNANDO JUAN	7	0,078
678	FERNANDO MIGUEL	7	0,078
679	FERNANDO SALVADOR	7	0,078
680	FRANCISCO ALBERTO	7	0,078
681	FRANCISCO GABRIEL	7	0,078
682	FRANCISCO IGNACIO	7	0,078
683	FRANCISCO MARIA	7	0,078
684	JENARO	7	0,078
685	JOAN CARLES	7	0,078
686	JOAN FRANCESC	7	0,078
687	JOAQUIN RAFAEL	7	0,078
688	JORGE JOSE	7	0,078
689	JOSE DIONISIO	7	0,078
690	JOSE GERARDO	7	0,078
691	JOSE HILARIO	7	0,078
692	JOSE SEBASTIAN	7	0,078
693	JUAN BERNARDO	7	0,078
694	JUAN ESTEBAN	7	0,078
695	JUAN LORENZO	7	0,078
696	JULIO FERNANDO	7	0,078
697	JULIO LUIS	7	0,078
698	JULIO MIGUEL	7	0,078
699	LLUIS MIQUEL	7	0,078
700	LUIS RAFAEL	7	0,078
701	MANUEL FERNANDO	7	0,078
702	MANUEL PEDRO	7	0,078
703	MIGUEL RAFAEL	7	0,078
704	NAZARIO	7	0,078
705	NICASIO	7	0,078
706	PASQUAL	7	0,078
707	PEDRO ANGEL	7	0,078
708	PEDRO JOAQUIN	7	0,078
709	RAFEL	7	0,078
710	RAMON ANTONIO	7	0,078
711	RAMON MANUEL	7	0,078
712	RAMON MIGUEL	7	0,078
713	REGINO	7	0,078
714	RICARDO JAVIER	7	0,078
715	VICENT LLUIS	7	0,078
716	VICENTE ALFONSO	7	0,078
717	VICENTE EDUARDO	7	0,078
718	VICENTE LORENZO	7	0,078
719	VICTOR FRANCISCO	7	0,078
720	VICTOR VICENTE	7	0,078
721	VICTORINO	7	0,078
722	VIRGINIO	7	0,078
723	ZACARIAS	7	0,078
724	ABILIO	6	0,067
725	ADELINO	6	0,067
726	AGUSTIN JOSE	6	0,067
727	ALFONSO ENRIQUE	6	0,067
728	ALFRED	6	0,067
729	ANDRES MANUEL	6	0,067
730	ANDRES VICENTE	6	0,067
731	ANGEL JESUS	6	0,067
732	ANTONIO PEDRO	6	0,067
733	ANTONIO RICARDO	6	0,067
734	ARTURO VICENTE	6	0,067
735	CARLOS ANGEL	6	0,067
736	CARLOS JOAQUIN	6	0,067
737	CARLOS MARIA	6	0,067
738	CELSO	6	0,067
739	CRISTINO	6	0,067
740	DIEGO ANTONIO	6	0,067
741	EDMUNDO	6	0,067
742	EDUARDO ANTONIO	6	0,067
743	EDUARDO MANUEL	6	0,067
744	EMILIO JAVIER	6	0,067
745	EMILIO JOAQUIN	6	0,067
746	ERNESTO FRANCISCO	6	0,067
747	EUGENIO JOSE	6	0,067
748	FEDERICO VICENTE	6	0,067
749	FELIX VICENTE	6	0,067
750	FERNANDO ENRIQUE	6	0,067
751	FRANCISCO ALEJANDRO	6	0,067
752	FRANCISCO BLAS	6	0,067
753	FRANCISCO DANIEL	6	0,067
754	FRANCISCO ESTEBAN	6	0,067
755	FRANCISCO JAIME	6	0,067
756	FRANCISCO LORENZO	6	0,067
757	FREDERIC	6	0,067
758	GUMERSINDO	6	0,067
759	HORACIO	6	0,067
760	JAIME ANTONIO	6	0,067
761	JESUS FERNANDO	6	0,067
762	JESUS IGNACIO	6	0,067
763	JESUS JAVIER	6	0,067
764	JOAN ENRIC	6	0,067
765	JOAN MANUEL	6	0,067
766	JOAQUIN ANGEL	6	0,067
767	JOAQUIN JESUS	6	0,067
768	JORGE ENRIQUE	6	0,067
769	JORGE VICENTE	6	0,067
770	JOSE ADRIAN	6	0,067
771	JOSE BENJAMIN	6	0,067
772	JOSE DAVID	6	0,067
773	JOSE GASPAR	6	0,067
774	JOSE GONZALO	6	0,067
775	JOSE MARCOS	6	0,067
776	JOSE MARIO	6	0,067
777	JOSE MATIAS	6	0,067
778	JUAN GREGORIO	6	0,067
779	JUAN ISIDRO	6	0,067
780	JUAN SEBASTIAN	6	0,067
781	JULIO ENRIQUE	6	0,067
