Frecuencias de nombres

Nombres por provincia y década de nacimiento

Provincia: Valencia/València
Década de nacimiento: Años 80
Nº	Nombre	Total	Por mil ‰
58	JOSEP	554	4,289
59	DIEGO	553	4,281
60	MARIO	533	4,126
61	JUAN MANUEL	522	4,041
62	CRISTIAN	478	3,700
63	JOAN	452	3,499
64	VICENT	428	3,313
65	JOSE RAMON	397	3,073
66	CHRISTIAN	376	2,911
67	VICTOR MANUEL	375	2,903
68	JOSE FRANCISCO	366	2,833
69	PAU	361	2,795
70	JULIO	346	2,678
71	EMILIO	345	2,671
72	CARLES	331	2,562
73	CESAR	328	2,539
74	ABEL	307	2,376
75	GABRIEL	307	2,376
76	JUAN FRANCISCO	304	2,353
77	JUAN VICENTE	304	2,353
78	JULIAN	301	2,330
79	ALFONSO	286	2,214
80	SAMUEL	283	2,191
81	ALFREDO	266	2,059
82	JOSE JAVIER	257	1,989
83	ISAAC	252	1,951
84	ISMAEL	250	1,935
85	AGUSTIN	246	1,904
86	JUAN MIGUEL	246	1,904
87	GERMAN	239	1,850
88	JOSE ENRIQUE	232	1,796
89	JONATHAN	229	1,773
90	TOMAS	225	1,742
91	ARTURO	213	1,649
92	MOISES	211	1,633
93	JUAN BAUTISTA	209	1,618
94	GONZALO	205	1,587
95	AITOR	202	1,564
96	JAUME	202	1,564
97	PASCUAL	196	1,517
98	EMILIO JOSE	194	1,502
99	JOSE CARLOS	194	1,502
100	LUIS MIGUEL	194	1,502
101	JOSE DAVID	191	1,479
102	FRANCESC	189	1,463
103	ISRAEL	189	1,463
104	ANTONIO JOSE	183	1,417
105	MARC	183	1,417
106	VICENTE JOSE	182	1,409
107	XAVIER	182	1,409
108	ERNESTO	181	1,401
109	EDGAR	180	1,393
110	JOSE IGNACIO	180	1,393
111	ESTEBAN	178	1,378
112	FELIPE	176	1,362
113	PEDRO JOSE	174	1,347
114	BERNARDO	169	1,308
115	ANDREU	167	1,293
116	LUCAS	160	1,239
117	JONATAN	157	1,215
118	JUAN LUIS	154	1,192
119	AARON	152	1,177
120	BENJAMIN	152	1,177
121	JOSE ANGEL	152	1,177
122	JUAN RAMON	152	1,177
123	NICOLAS	148	1,146
124	HUGO	140	1,084
125	OMAR	140	1,084
126	MIQUEL	136	1,053
127	FELIX	132	1,022
128	ANTONI	130	1,006
129	LORENZO	129	0,999
130	LLUIS	128	0,991
131	FRANCISCO BORJA	120	0,929
132	ALBERT	118	0,913
133	FEDERICO	116	0,898
134	GUILLEM	114	0,882
135	ALEXANDRE	113	0,875
136	JUAN PABLO	113	0,875
137	ALEXIS	111	0,859
138	JOSE ALBERTO	111	0,859
139	SEBASTIAN	111	0,859
140	FERRAN	110	0,852
141	NESTOR	108	0,836
142	ELOY	107	0,828
143	SAUL	107	0,828
144	CRISTOBAL	104	0,805
145	EUGENIO	102	0,790
146	FRANCISCO MANUEL	101	0,782
147	ENRIC	99	0,766
148	BRUNO	98	0,759
149	MARTIN	94	0,728
150	CARLOS ALBERTO	92	0,712
151	ABRAHAM	90	0,697
152	JOSE DANIEL	88	0,681
153	DAMIAN	85	0,658
154	VICENTE JAVIER	85	0,658
155	ISIDRO	82	0,635
156	ROMAN	82	0,635
157	ADOLFO	80	0,619
158	ELIAS	80	0,619
159	VALENTIN	78	0,604
160	GUSTAVO	77	0,596
161	VICTOR JOSE	76	0,588
162	DARIO	75	0,581
163	JOSE JOAQUIN	75	0,581
164	JOSE JUAN	74	0,573
165	JOSUE	74	0,573
166	MARIANO	74	0,573
167	ENRIQUE JOSE	72	0,557
168	GERARDO	71	0,550
169	JACOBO	71	0,550
170	JUAN PEDRO	71	0,550
171	CARLOS JAVIER	70	0,542
172	ERIC	69	0,534
173	JUAN ENRIQUE	69	0,534
174	NOEL	68	0,526
175	RODRIGO	67	0,519
176	FRANCISCO MIGUEL	66	0,511
177	ADRIA	65	0,503
178	ALBERTO JOSE	65	0,503
179	JUAN IGNACIO	65	0,503
180	ALEIXANDRE	64	0,495
181	CARLOS JOSE	64	0,495
182	JOSE ANDRES	64	0,495
183	MARCO ANTONIO	64	0,495
184	DOMINGO	62	0,480
185	ARMANDO	60	0,464
186	BERNAT	58	0,449
187	PABLO JOSE	58	0,449
188	FRANCISCO VICENTE	56	0,433
189	VICENTE MANUEL	55	0,426
190	GREGORIO	54	0,418
191	JOSE FERNANDO	54	0,418
192	JAIRO	53	0,410
193	ROBERT	52	0,403
194	ALEJANDRO JOSE	51	0,395
195	JUAN GABRIEL	51	0,395
196	JORGE JUAN	50	0,387
197	JOSE RAUL	50	0,387
198	FERNANDO JOSE	49	0,379
199	BLAS	48	0,372
200	JUAN ANDRES	48	0,372
201	PEDRO ANTONIO	48	0,372
202	IGNACIO JOSE	47	0,364
203	AMADEO	46	0,356
204	FERMIN	46	0,356
205	JUAN JESUS	46	0,356
206	JUAN SALVADOR	46	0,356
207	AURELIO	43	0,333
208	CONSTANTINO	43	0,333
209	EDUARDO JOSE	43	0,333
210	IÑAKI	43	0,333
211	JOEL	43	0,333
212	JOSE PASCUAL	43	0,333
213	JOSE RAFAEL	43	0,333
214	JOSE SALVADOR	43	0,333
215	LUIS ALBERTO	43	0,333
216	LUIS JAVIER	43	0,333
217	FRANCISCO ANTONIO	42	0,325
218	JOAN JOSEP	42	0,325
219	JUAN ANGEL	42	0,325
220	ANTONIO JAVIER	41	0,317
221	JERONIMO	41	0,317
222	JUAN ALBERTO	41	0,317
223	SERGI	41	0,317
224	ROBERTO CARLOS	40	0,310
225	VICENTE LUIS	40	0,310
226	ANTONIO MANUEL	39	0,302
227	EUSEBIO	39	0,302
228	JESUS MANUEL	39	0,302
229	JOSE RICARDO	39	0,302
230	MATIAS	39	0,302
231	VICENTE MIGUEL	39	0,302
232	ANTONIO JESUS	38	0,294
233	JOSEP VICENT	38	0,294
234	JULIO ALBERTO	38	0,294
235	ANTONIO VICENTE	37	0,286
236	CARLOS MANUEL	37	0,286
237	MANUEL JOSE	37	0,286
238	VICENTE RAMON	37	0,286
239	CLAUDIO	36	0,279
240	JOSE ALEJANDRO	36	0,279
241	JOSEP LLUIS	36	0,279
242	JULIO JOSE	36	0,279
243	SIMON	36	0,279
244	EFREN	34	0,263
245	LEONARDO	34	0,263
246	PEDRO JAVIER	34	0,263
247	EDUARD	33	0,255
248	FRANCESC XAVIER	33	0,255
249	LUIS ANTONIO	33	0,255
250	RICHARD	33	0,255
251	ERIK	32	0,248
252	FIDEL	32	0,248
253	JOSE EMILIO	32	0,248
254	LUIS MANUEL	32	0,248
255	ALAN	31	0,240
256	JACOB	31	0,240
257	MARCO	31	0,240
258	PERE	31	0,240
259	RAFAEL JOSE	31	0,240
260	ELISEO	30	0,232
261	FRANCISCO JESUS	30	0,232
262	JOSE GABRIEL	30	0,232
263	JUAN DAVID	30	0,232
264	JUSTO	30	0,232
265	LUIS VICENTE	30	0,232
266	RICARDO JOSE	30	0,232
267	BENITO	29	0,224
268	JOSE TOMAS	29	0,224
269	MARIO ALBERTO	29	0,224
270	NOE	29	0,224
271	RAIMON	29	0,224
272	ALEX	28	0,217
273	EZEQUIEL	28	0,217
274	GINES	28	0,217
275	MATEO	28	0,217
276	PATRICIO	28	0,217
277	VICENTE JUAN	28	0,217
278	CARLOS VICENTE	27	0,209
279	JOSE EDUARDO	27	0,209
280	MANEL	27	0,209
281	MANUEL JESUS	27	0,209
282	ROBERTO JOSE	27	0,209
283	SERGIO JOSE	27	0,209
284	ZEUS	27	0,209
285	ANGEL LUIS	26	0,201
286	ANTONIO MIGUEL	26	0,201
287	AUSIAS	26	0,201
288	FRANCISCO RAMON	26	0,201
289	HECTOR JOSE	26	0,201
290	JORGE ANTONIO	26	0,201
291	KEVIN	26	0,201
292	LEANDRO	26	0,201
293	LLORENÇ	26	0,201
294	LUIS FRANCISCO	26	0,201
295	MANUEL ALEJANDRO	26	0,201
296	PEDRO MANUEL	26	0,201
297	ROGER	26	0,201
298	ALEXANDER	25	0,194
299	AMADOR	25	0,194
300	ARNAU	25	0,194
301	CARLOS ENRIQUE	25	0,194
302	ERNEST	25	0,194
303	GUILLERMO JOSE	25	0,194
304	IVAN JOSE	25	0,194
305	JESUS MARIA	25	0,194
306	JOSE DOMINGO	25	0,194
307	JUAN DIOS	25	0,194
308	JUAN MARIA	25	0,194
309	RAMIRO	25	0,194
310	TEODORO	25	0,194
311	VICENTE FRANCISCO	25	0,194
312	ALONSO	24	0,186
313	DIDAC	24	0,186
314	ENRIQUE JAVIER	24	0,186
315	FRANCISCO DAVID	24	0,186
316	JOAQUIM	24	0,186
317	JOSEP MARIA	24	0,186
318	JUAN DIEGO	24	0,186
319	OLIVER	24	0,186
320	PEDRO PABLO	24	0,186
321	SALVADOR JOSE	24	0,186
322	BERNABE	23	0,178
323	CARMELO	23	0,178
324	DIMAS	23	0,178
325	FRANCISCO ASIS	23	0,178
326	JOSE IVAN	23	0,178
327	JOSE PEDRO	23	0,178
328	JOSEP ANTONI	23	0,178
329	MIGUEL ANTONIO	23	0,178
330	OCTAVIO	23	0,178
331	PEDRO VICENTE	23	0,178
332	ANGEL MANUEL	22	0,170
333	CAMILO	22	0,170
334	DAVID JOSE	22	0,170
335	JUAN JAVIER	22	0,170
336	LEOPOLDO	22	0,170
337	MANUEL VICENTE	22	0,170
338	MARCELINO	22	0,170
339	RAFAEL VICENTE	22	0,170
340	RICARD	22	0,170
341	SANTOS	22	0,170
342	VICTORIANO	22	0,170
343	CARLOS MIGUEL	21	0,163
344	HECTOR MANUEL	21	0,163
345	IGNACIO JAVIER	21	0,163
346	JOAN MANUEL	21	0,163
347	JOAN VICENT	21	0,163
348	JOSE RUBEN	21	0,163
349	JUAN DANIEL	21	0,163
350	LUIS MARIA	21	0,163
351	MIGUEL JOSE	21	0,163
352	MIGUEL VICENTE	21	0,163
353	PABLO ANTONIO	21	0,163
354	PEDRO JUAN	21	0,163
355	SANDRO	21	0,163
356	ANTONIO FRANCISCO	20	0,155
357	ARTUR	20	0,155
358	FABIAN	20	0,155
359	FRANCISCO JUAN	20	0,155
360	FRANCISCO LUIS	20	0,155
361	ISIDORO	20	0,155
362	JACINTO	20	0,155
363	JESUS ANTONIO	20	0,155
364	JOAN FRANCESC	20	0,155
365	MAXIMO	20	0,155
366	PEDRO LUIS	20	0,155
367	VICENTE SALVADOR	20	0,155
368	ALEJANDRO MANUEL	19	0,147
369	CARLOS ANTONIO	19	0,147
370	EVARISTO	19	0,147
371	GASPAR	19	0,147
372	JESUS JAVIER	19	0,147
373	JORGE MANUEL	19	0,147
374	JORGE VICENTE	19	0,147
375	JUAN RAFAEL	19	0,147
376	MODESTO	19	0,147
377	ROGELIO	19	0,147
378	XIMO	19	0,147
379	CRISTHIAN	18	0,139
380	ENRIQUE MANUEL	18	0,139
381	FRANCISCO RAFAEL	18	0,139
382	HILARIO	18	0,139
383	IBAN	18	0,139
384	IGNASI	18	0,139
385	JOSE PABLO	18	0,139
386	JOSHUA	18	0,139
387	MELCHOR	18	0,139
388	PEDRO JESUS	18	0,139
389	SERAFIN	18	0,139
390	VICTOR JAVIER	18	0,139
391	ANGEL JOSE	17	0,132
392	ANTONIO LUIS	17	0,132
393	BASILIO	17	0,132
394	EMMANUEL	17	0,132
395	FRANCISCO DANIEL	17	0,132
396	HUMBERTO	17	0,132
397	JOAN ANTONI	17	0,132
398	JONAS	17	0,132
399	JOSE JULIAN	17	0,132
400	JOSE VICTOR	17	0,132
401	LUIS CARLOS	17	0,132
402	MARCELO	17	0,132
403	PEDRO MIGUEL	17	0,132
404	ROQUE	17	0,132
405	SERGIO MANUEL	17	0,132
406	VICENTE ANTONIO	17	0,132
407	VICENTE DAVID	17	0,132
408	ALEIX	16	0,124
409	ALFONSO JOSE	16	0,124
410	ALFREDO JOSE	16	0,124
411	ALVARO JOSE	16	0,124
412	ASIER	16	0,124
413	BERNARDO JOSE	16	0,124
414	CARLOS FRANCISCO	16	0,124
415	CAYETANO	16	0,124
416	DANIEL JOSE	16	0,124
417	FAUSTINO	16	0,124
418	FERNANDO JAVIER	16	0,124
419	ISAIAS	16	0,124
420	JAIME JOSE	16	0,124
421	JAVIER JOSE	16	0,124
422	JESUS FRANCISCO	16	0,124
423	JESUS VICENTE	16	0,124
424	JOAN CARLES	16	0,124
425	JOSE BERNARDO	16	0,124
426	JOSE FELIX	16	0,124
427	JOSEP MIQUEL	16	0,124
428	JUAN MARCOS	16	0,124
429	JULIO CESAR	16	0,124
430	LAZARO	16	0,124
431	MICHAEL	16	0,124
432	NORBERTO	16	0,124
433	ONOFRE	16	0,124
434	RAIMUNDO	16	0,124
435	ADAM	15	0,116
436	BALTASAR	15	0,116
437	BARTOLOME	15	0,116
438	BLAI	15	0,116
439	EMILIANO	15	0,116
440	FRANCISCO PAULA	15	0,116
441	GERARD	15	0,116
442	JAVIER VICENTE	15	0,116
443	JHONATAN	15	0,116
444	JOAQUIN VICENTE	15	0,116
445	JORGE LUIS	15	0,116
446	JOSE ADRIAN	15	0,116
447	JOSEP FRANCESC	15	0,116
448	LUIS ENRIQUE	15	0,116
449	LUIS IGNACIO	15	0,116
450	VICENTE JESUS	15	0,116
451	ALFRED	14	0,108
452	CANDIDO	14	0,108
453	ESTEVE	14	0,108
454	IMANOL	14	0,108
455	JORGE JOSE	14	0,108
456	JOSE JESUS	14	0,108
457	JOSE ROBERTO	14	0,108
458	JUAN EMILIO	14	0,108
459	LUIS JOSE	14	0,108
460	MANOLO	14	0,108
461	MARCIAL	14	0,108
462	RUBEN DARIO	14	0,108
463	SANTIAGO JOSE	14	0,108
464	VICENTE ENRIQUE	14	0,108
465	ANGEL DAVID	13	0,101
466	ANGEL FRANCISCO	13	0,101
467	ANTONIO DAVID	13	0,101
468	AXEL	13	0,101
469	DANIEL VICENTE	13	0,101
470	DAVID ANTONIO	13	0,101
471	ELOI	13	0,101
472	FRANCISCO ENRIQUE	13	0,101
473	GORKA	13	0,101
474	HIGINIO	13	0,101
475	JOAN BAPTISTA	13	0,101
476	JOSE JAIME	13	0,101
477	JUAN FERNANDO	13	0,101
478	LUIS DAVID	13	0,101
479	LUIS EDUARDO	13	0,101
480	LUIS FERNANDO	13	0,101
481	MANUEL ANTONIO	13	0,101
482	MAURO	13	0,101
483	PABLO VICENTE	13	0,101
484	PAULINO	13	0,101
485	PEPE	13	0,101
486	RAUL VICENTE	13	0,101
487	ULISES	13	0,101
488	VALERIANO	13	0,101
489	VICENTE ANGEL	13	0,101
490	ANGEL MIGUEL	12	0,093
491	ARTURO JOSE	12	0,093
492	CELESTINO	12	0,093
493	CONRADO	12	0,093
494	ENRIQUE VICENTE	12	0,093
495	FEDERICO JOSE	12	0,093
496	FRANCESC JOSEP	12	0,093
497	GERSON	12	0,093
498	IGNACIO VICENTE	12	0,093
499	JEREMIAS	12	0,093
500	JESUS ANGEL	12	0,093
501	JOSE AGUSTIN	12	0,093
502	JOSE GUILLERMO	12	0,093
503	JOSE JORGE	12	0,093
504	JOSEP ENRIC	12	0,093
505	JOSEP RAMON	12	0,093
506	JUAN ALEJANDRO	12	0,093
507	LAUREANO	12	0,093
508	PABLO MANUEL	12	0,093
509	RAMON JOSE	12	0,093
510	ROSENDO	12	0,093
511	SALVADOR VICENTE	12	0,093
512	VICTOR ANTONIO	12	0,093
513	VICTOR HUGO	12	0,093
514	ABELARDO	11	0,085
515	ALEJANDRO JAVIER	11	0,085
516	ANDRES JOSE	11	0,085
517	CARLOS EDUARDO	11	0,085
518	DIEGO JOSE	11	0,085
519	DOMINGO JOSE	11	0,085
520	EFRAIN	11	0,085
521	EMILIO JAVIER	11	0,085
522	FRANCISCO CARLOS	11	0,085
523	FREDERIC	11	0,085
524	HELIOS	11	0,085
525	HERMINIO	11	0,085
526	ILDEFONSO	11	0,085
527	JESUS DAVID	11	0,085
528	JESUS MIGUEL	11	0,085
529	JORGE FRANCISCO	11	0,085
530	JORGE JAVIER	11	0,085
531	JULIO ANTONIO	11	0,085
532	MARCEL	11	0,085
533	MARTI	11	0,085
534	MAURICIO	11	0,085
535	MAXIMILIANO	11	0,085
536	MIGUEL FRANCISCO	11	0,085
537	PABLO FRANCISCO	11	0,085
538	RAFAEL ANTONIO	11	0,085
539	RUBEN JOSE	11	0,085
540	SATURNINO	11	0,085
541	VICENT JOSEP	11	0,085
542	VICENTE DANIEL	11	0,085
543	VICENTE RAFAEL	11	0,085
544	VLADIMIR	11	0,085
545	ADRIAN JOSE	10	0,077
546	ALBERTO MANUEL	10	0,077
547	ALEJANDRO FRANCISCO	10	0,077
548	ANIBAL	10	0,077
549	ANTONIO SALVADOR	10	0,077
550	AVELINO	10	0,077
551	CARLOS ANDRES	10	0,077
552	CARLOS IGNACIO	10	0,077
553	CHRISTOPHER	10	0,077
554	DAVID MANUEL	10	0,077
555	DENIS	10	0,077
556	ELADIO	10	0,077
557	EMILI	10	0,077
558	ERNESTO JOSE	10	0,077
559	EUGENIO JOSE	10	0,077
560	FABIO	10	0,077
561	FLORENCIO	10	0,077
562	FRANCISCO JULIAN	10	0,077
563	FRANCISCO SALVADOR	10	0,077
564	JAVIER ANTONIO	10	0,077
565	JOAN MIQUEL	10	0,077
566	JOAQUIN JOSE	10	0,077
567	JORGE ALEJANDRO	10	0,077
568	JOSE MARCOS	10	0,077
569	JOSEP MANUEL	10	0,077
570	JUAN ALFONSO	10	0,077
571	JUAN RICARDO	10	0,077
572	LAMBERTO	10	0,077
573	LUIS ANGEL	10	0,077
574	MANUEL ANGEL	10	0,077
575	MANUEL ENRIQUE	10	0,077
576	MANUEL FRANCISCO	10	0,077
577	MIGUEL ALEJANDRO	10	0,077
578	PEDRO ANGEL	10	0,077
579	PLACIDO	10	0,077
580	SERGIO ANTONIO	10	0,077
581	SIXTO	10	0,077
582	VICENTE CARLOS	10	0,077
583	VIRGILIO	10	0,077
584	YERAY	10	0,077
585	ALVAR	9	0,070
586	ANGEL ALBERTO	9	0,070
587	ANSELMO	9	0,070
588	AUGUSTO	9	0,070
589	CARLOS SALVADOR	9	0,070
590	CIRO	9	0,070
591	CLEMENTE	9	0,070
592	DANIEL ANTONIO	9	0,070
593	DANIEL FRANCISCO	9	0,070
594	DELFIN	9	0,070
595	DEMETRIO	9	0,070
596	DONIS	9	0,070
597	ESTANISLAO	9	0,070
598	EUGENI	9	0,070
599	FRANCISCO GABRIEL	9	0,070
600	FRANCISCO TOMAS	9	0,070
601	IGNACIO MIGUEL	9	0,070
602	IGOR	9	0,070
603	IVAN ANTONIO	9	0,070
604	JAVIER FRANCISCO	9	0,070
605	JESUS ALBERTO	9	0,070
606	JOAN MARC	9	0,070
607	JORDAN	9	0,070
608	JOSE ERNESTO	9	0,070
609	JOSE EUGENIO	9	0,070
610	LUIS JESUS	9	0,070
611	MARCOS JOSE	9	0,070
612	NATANAEL	9	0,070
613	PABLO JAVIER	9	0,070
614	PAUL	9	0,070
615	PEDRO ENRIQUE	9	0,070
616	PEDRO FRANCISCO	9	0,070
617	RICARDO VICENTE	9	0,070
618	VENTURA	9	0,070
619	VICENTE ALBERTO	9	0,070
620	VICENTE ANDRES	9	0,070
621	VICTOR DANIEL	9	0,070
622	VICTOR LUIS	9	0,070
623	VICTOR MIGUEL	9	0,070
624	VICTOR VICENTE	9	0,070
625	YONATAN	9	0,070
626	ALEJANDRO MIGUEL	8	0,062
627	ALEJO	8	0,062
628	ANTONIO RAFAEL	8	0,062
629	BRIAN	8	0,062
630	CARLOS RAMON	8	0,062
631	DAMASO	8	0,062
632	DIEGO MANUEL	8	0,062
633	ELEAZAR	8	0,062
634	ELIES	8	0,062
635	ENRIQUE FRANCISCO	8	0,062
636	ENRIQUE MIGUEL	8	0,062
637	FERNANDO MANUEL	8	0,062
638	FERNANDO VICENTE	8	0,062
639	FRANCISCO ALEJANDRO	8	0,062
640	FRANCISCO ANDRES	8	0,062
641	FRANCISCO RUBEN	8	0,062
642	GENARO	8	0,062
643	GUILLERMO MANUEL	8	0,062
644	HERNAN	8	0,062
645	INDALECIO	8	0,062
646	JESUS IGNACIO	8	0,062
647	JORGE DAVID	8	0,062
648	JOSE ABEL	8	0,062
649	JOSE DAMIAN	8	0,062
650	JOSE ELIAS	8	0,062
651	JOSE ESTEBAN	8	0,062
652	JOSE MARTIN	8	0,062
653	JUAN MARTIN	8	0,062
654	JUAN TOMAS	8	0,062
655	JULIO MIGUEL	8	0,062
656	LLUC	8	0,062
657	LUCIANO	8	0,062
658	LUIS ALEJANDRO	8	0,062
659	LUIS ALFONSO	8	0,062
660	MAIQUEL	8	0,062
661	MARCOS ANTONIO	8	0,062
662	MATIES	8	0,062
663	MAXIM	8	0,062
664	MICHEL	8	0,062
665	NATAN	8	0,062
666	NELSON	8	0,062
667	NICOLAU	8	0,062
668	NORMAN	8	0,062
669	OSCAR JAVIER	8	0,062
670	PABLO ALBERTO	8	0,062
671	PABLO JESUS	8	0,062
672	PABLO MIGUEL	8	0,062
673	RAMSES	8	0,062
674	RAUL JOSE	8	0,062
675	RICARDO JAVIER	8	0,062
676	RICART	8	0,062
677	RODOLFO	8	0,062
678	RUBEN VICENTE	8	0,062
679	SALOMON	8	0,062
680	SIMEON	8	0,062
681	UNAI	8	0,062
682	VICENTE EDUARDO	8	0,062
683	VICENTE JOAQUIN	8	0,062
684	VICTOR ENRIQUE	8	0,062
685	VICTOR FRANCISCO	8	0,062
686	VICTOR JESUS	8	0,062
687	ALAIN	7	0,054
688	ALBERTO FRANCISCO	7	0,054
689	ALBERTO VICENTE	7	0,054
690	ALFONS	7	0,054
691	AMADO	7	0,054
692	ANGEL ANTONIO	7	0,054
693	ANTONI VICENT	7	0,054
694	ANTONIO CARLOS	7	0,054
695	AQUILINO	7	0,054
696	BALDOMERO	7	0,054
697	BLAY	7	0,054
698	CARLOS JESUS	7	0,054
699	CARLOS JOAQUIN	7	0,054
700	CARLOS JUAN	7	0,054
701	CARLOS LUIS	7	0,054
702	CASIMIRO	7	0,054
703	CRISTIAN JOSE	7	0,054
704	DIONISIO	7	0,054
705	EDUARDO ANTONIO	7	0,054
706	ELEUTERIO	7	0,054
707	ENOC	7	0,054
708	ERNESTO JAVIER	7	0,054
709	FELIX JOSE	7	0,054
710	FRANCISCO ALBERTO	7	0,054
711	FRANCISCO IGNACIO	7	0,054
712	GIOVANNI	7	0,054
713	GUSTAVO ADOLFO	7	0,054
714	IGNACIO FRANCISCO	7	0,054
715	JAVIER ALEJANDRO	7	0,054
716	JAVIER MANUEL	7	0,054
717	JOAN BAPTISTE	7	0,054
718	JOAN RAMON	7	0,054
719	JOAQUIN FRANCISCO	7	0,054
720	JON	7	0,054
721	JONHATAN	7	0,054
722	JORGE ALBERTO	7	0,054
723	JORGE CARLOS	7	0,054
724	JORGE ENRIQUE	7	0,054
725	JORGE MIGUEL	7	0,054
726	JOSE ALFONSO	7	0,054
727	JOSE ALVARO	7	0,054
728	JOSE ISMAEL	7	0,054
729	JUAN DOMINGO	7	0,054
730	JULIO JAVIER	7	0,054
731	LEVI	7	0,054
732	LUIS RAMON	7	0,054
733	MANUEL SALVADOR	7	0,054
734	MIGUEL ENRIQUE	7	0,054
735	PABLO IGNACIO	7	0,054
736	PATRICK	7	0,054
737	PAU JOSEP	7	0,054
738	RAFAEL FRANCISCO	7	0,054
739	RAMON VICENTE	7	0,054
740	RENE	7	0,054
741	RICARDO FRANCISCO	7	0,054
742	RUBEN DAVID	7	0,054
743	RUBEN FRANCISCO	7	0,054
744	SALVADOR DAVID	7	0,054
745	SEVERINO	7	0,054
746	VICENTE IVAN	7	0,054
747	VICENTE PASCUAL	7	0,054
748	VICTOR ANDRES	7	0,054
749	VIDAL	7	0,054
750	YERAI	7	0,054
751	YURI	7	0,054
752	ABDON	6	0,046
753	ADAN	6	0,046
754	AGUSTI	6	0,046
755	ALBERTO CARLOS	6	0,046
756	ALBERTO JESUS	6	0,046
757	ALEJANDRO VICENTE	6	0,046
758	AMALIO	6	0,046
759	ANDROS	6	0,046
760	ANGEL GABRIEL	6	0,046
761	ANGEL RAMON	6	0,046
762	ANTONIO EDUARDO	6	0,046
763	ANTONIO JUAN	6	0,046
764	ARCADIO	6	0,046
765	ARON	6	0,046
766	BAUTISTA	6	0,046
767	BORJA JOSE	6	0,046
768	BRYAN	6	0,046
769	CARLOS DAVID	6	0,046
770	CARLOS MARIA	6	0,046
771	CARLOS RAFAEL	6	0,046
772	CARLOS RUBEN	6	0,046
773	CECILIO	6	0,046
774	CELSO	6	0,046
775	CRISTOFER	6	0,046
776	DAN	6	0,046
777	EDMUNDO	6	0,046
778	EDUARDO VICENTE	6	0,046
779	EFRAIM	6	0,046
780	ELVIS	6	0,046
781	ENMANUEL	6	0,046
782	EULOGIO	6	0,046
783	FACUNDO	6	0,046
784	FERNANDO ANTONIO	6	0,046
785	FERNANDO CARLOS	6	0,046
786	FERNANDO RAMON	6	0,046
787	FILIBERTO	6	0,046
788	FRANCISCO RAUL	6	0,046
789	GUILLERMO JUAN	6	0,046
790	HECTOR JAVIER	6	0,046
791	HECTOR VICENTE	6	0,046
792	HERMES	6	0,046
793	IÑIGO	6	0,046
794	JAIME LUIS	6	0,046
795	JAIME MANUEL	6	0,046
796	JAVIER MARIA	6	0,046
797	JOAN BATISTE	6	0,046
798	JOAN PAU	6	0,046
799	JOAQUIN MIGUEL	6	0,046
800	JOSE ARTURO	6	0,046
801	JOSE BENJAMIN	6	0,046
802	JOSE GREGORIO	6	0,046
803	JOSE SAMUEL	6	0,046
804	JOSE SANTIAGO	6	0,046
805	JUAN ESTEBAN	6	0,046
806	JUAN LORENZO	6	0,046
807	KARIM	6	0,046
808	KILIAN	6	0,046
809	LINO	6	0,046
810	LISARDO	6	0,046
811	LUIS ANDRES	6	0,046
812	LUIS EMILIO	6	0,046
813	MIGUEL ALBERTO	6	0,046
