Frecuencias de nombres

Nombres por provincia y década de nacimiento

Provincia: Valencia/València
Década de nacimiento: Años 70
Nº	Nombre	Total	Por mil ‰
952	FRANCISCA JOSEFA	5	0,030
953	GEMA AMPARO	5	0,030
954	GEMMA CARMEN	5	0,030
955	GLORIA CARMEN	5	0,030
956	GLORIA ELENA	5	0,030
957	GLORIA JOSE	5	0,030
958	IBANA	5	0,030
959	INMACULADA MARIA	5	0,030
960	ISABEL AMPARO	5	0,030
961	ISABEL TERESA	5	0,030
962	JANA	5	0,030
963	JAQUELINE	5	0,030
964	JERONIMA	5	0,030
965	JOSEFA PILAR	5	0,030
966	JOSEFA TERESA	5	0,030
967	JOSEPA	5	0,030
968	JOVANA	5	0,030
969	KAREN	5	0,030
970	LARA MARIA	5	0,030
971	LARISA	5	0,030
972	LAURA ELENA	5	0,030
973	LLANOS	5	0,030
974	LUCIA PILAR	5	0,030
975	LUCIANA	5	0,030
976	LUCILA	5	0,030
977	LUCINDA	5	0,030
978	LUISA ISABEL	5	0,030
979	MARGARITA PILAR	5	0,030
980	MARIA AINHOA	5	0,030
981	MARIA ANGELICA	5	0,030
982	MARIA ARGENTINA	5	0,030
983	MARIA BETLEM	5	0,030
984	MARIA CARLOTA	5	0,030
985	MARIA CONSOL	5	0,030
986	MARIA DULCE	5	0,030
987	MARIA ELIA	5	0,030
988	MARIA ELISABET	5	0,030
989	MARIA FLORA	5	0,030
990	MARIA FUENTE	5	0,030
991	MARIA GRETA	5	0,030
992	MARIA IDOYA	5	0,030
993	MARIA ISIDORA	5	0,030
994	MARIA JACINTA	5	0,030
995	MARIA MARAVILLAS	5	0,030
996	MARIA NELIDA	5	0,030
997	MARIA PINO	5	0,030
998	MARIA SARA	5	0,030
999	MARIA TAMARA	5	0,030
1000	MARIA VEGA	5	0,030
1001	MATILDE MARIA	5	0,030
1002	MAXIMINA	5	0,030
1003	MAYA	5	0,030
1004	MIGUELA	5	0,030
1005	MODESTA	5	0,030
1006	MONICA AMPARO	5	0,030
1007	MONICA ASUNCION	5	0,030
1008	NATHALIE	5	0,030
1009	NELIA	5	0,030
1010	NIEVES MARIA	5	0,030
1011	NOEMA	5	0,030
1012	NURIA AMPARO	5	0,030
1013	NURIA CRISTINA	5	0,030
1014	NURIA ESTHER	5	0,030
1015	NURIA PILAR	5	0,030
1016	OLGA ESTHER	5	0,030
1017	PAQUI	5	0,030
1018	PATRICIA PILAR	5	0,030
1019	PATROCINIO	5	0,030
1020	PAULINA	5	0,030
1021	PETRA	5	0,030
1022	PILAR ANGELES	5	0,030
1023	RAQUEL AMPARO	5	0,030
1024	RAQUEL ANGELES	5	0,030
1025	RAQUEL CARMEN	5	0,030
1026	ROGELIA	5	0,030
1027	ROSA EVA	5	0,030
1028	ROSA MARINA	5	0,030
1029	ROSA NIEVES	5	0,030
1030	ROSA VICENTA	5	0,030
1031	ROSARIO ANA	5	0,030
1032	SAMIRA	5	0,030
1033	SARAH	5	0,030
1034	SILVIA TERESA	5	0,030
1035	SUSANA BEATRIZ	5	0,030
1036	TAMAR	5	0,030
1037	VICENTA AMPARO	5	0,030
1038	VIVIANA	5	0,030
1039	XELO	5	0,030

NOTAS
0) Sólo se muestran los nombres cuya frecuencia es mayor o igual a 20 para el total nacional. Para las provincias/décadas seleccionadas se exige además una frecuencia de al menos 5. Por esta razón, la frecuencia total para algunos nombres puede no ser igual a la suma de las provincias o décadas que se muestran.  
1) Datos procedentes del Censo anual de población a fecha 01/01/2024
2) (*) Edad media de las personas que tienen ese nombre a nivel nacional.
