Frecuencias de nombres

Nombres por provincia y década de nacimiento

Provincia: Valencia/València
Década de nacimiento: Años 60
Nº	Nombre	Total	Por mil ‰
68	MARIA SOLEDAD	434	3,136
69	BEGOÑA	429	3,100
70	RAQUEL	427	3,085
71	MARIA FRANCISCA	417	3,013
72	MARIA LUZ	406	2,934
73	BEATRIZ	404	2,919
74	REMEDIOS	403	2,912
75	MARIA REMEDIOS	395	2,854
76	LUCIA	392	2,832
77	ELVIRA	391	2,825
78	MARIA CONCEPCION	383	2,767
79	PURIFICACION	382	2,760
80	MILAGROS	369	2,666
81	MARIA PAZ	359	2,594
82	MARIA ENCARNACION	343	2,478
83	MATILDE	340	2,457
84	MARIA BEGOÑA	327	2,363
85	TRINIDAD	322	2,327
86	MONTSERRAT	311	2,247
87	MARIA LOURDES	307	2,218
88	ADELA	291	2,103
89	GLORIA	270	1,951
90	MONICA	270	1,951
91	ROSA ANA	268	1,936
92	LUISA	265	1,915
93	ANGELA	259	1,871
94	LOURDES	250	1,806
95	ESPERANZA	242	1,749
96	MARINA	235	1,698
97	MARIA EUGENIA	234	1,691
98	NATIVIDAD	233	1,684
99	CAROLINA	227	1,640
100	EVA	223	1,611
101	ELISA	222	1,604
102	GEMMA	218	1,575
103	MARTA	214	1,546
104	NIEVES	211	1,525
105	VICTORIA	211	1,525
106	MARIA CRUZ	207	1,496
107	AMELIA	200	1,445
108	ADORACION	198	1,431
109	GEMA	190	1,373
110	MARIA ESTHER	189	1,366
111	MARIA GLORIA	188	1,358
112	MARIA BELEN	186	1,344
113	ASCENSION	185	1,337
114	ENRIQUETA	182	1,315
115	INES	171	1,236
116	AMALIA	170	1,228
117	MARIA YOLANDA	170	1,228
118	SONIA	170	1,228
119	MARIA TRINIDAD	169	1,221
120	AURORA	164	1,185
121	MARIA REYES	164	1,185
122	SARA	164	1,185
123	MARIA ELISA	160	1,156
124	SOLEDAD	160	1,156
125	IRENE	159	1,149
126	ARACELI	158	1,142
127	PATRICIA	158	1,142
128	LEONOR	156	1,127
129	ISABEL MARIA	154	1,113
130	MARIA MILAGROS	154	1,113
131	MARIA MAGDALENA	151	1,091
132	PALOMA	148	1,069
133	MARIA ESPERANZA	147	1,062
134	VIRGINIA	144	1,040
135	CATALINA	141	1,019
136	MARIA ELVIRA	140	1,012
137	MAGDALENA	139	1,004
138	ROSALIA	133	0,961
139	INMACULADA CONCEPCION	131	0,947
140	JOAQUINA	131	0,947
141	CELIA	130	0,939
142	GUADALUPE	130	0,939
143	NATALIA	125	0,903
144	LIDIA	123	0,889
145	JUANA MARIA	115	0,831
146	VICENTA MARIA	115	0,831
147	MARIA SALUD	113	0,816
148	SALVADORA	113	0,816
149	OLGA	111	0,802
150	ESTER	110	0,795
151	ROSA ISABEL	108	0,780
152	RAFAELA	107	0,773
153	CARMEN MARIA	105	0,759
154	HERMINIA	104	0,751
155	CLARA	102	0,737
156	MARIA INES	101	0,730
157	ROCIO	100	0,723
158	MARIA FERNANDA	96	0,694
159	ESTRELLA	94	0,679
160	VERONICA	92	0,665
161	ADELINA	91	0,658
162	BELEN	89	0,643
163	FELICIDAD	89	0,643
164	MARIA PURIFICACION	89	0,643
165	ROSANA	86	0,621
166	CECILIA	85	0,614
167	SOFIA	85	0,614
168	MILAGRO	83	0,600
169	MARIA LUCIA	82	0,592
170	PAULA	80	0,578
171	MARIA GRACIA	79	0,571
172	MARIA CARME	78	0,564
173	MARIA EMILIA	78	0,564
174	HORTENSIA	74	0,535
175	MARIA MANUELA	73	0,527
176	MARIA ASCENSION	72	0,520
177	MARIA AURORA	72	0,520
178	CARIDAD	71	0,513
179	MARIA NURIA	70	0,506
180	MARIA SOL	70	0,506
181	MONSERRAT	70	0,506
182	REGINA	70	0,506
183	MARIA ADELA	69	0,499
184	RAMONA	69	0,499
185	ESTEFANIA	68	0,491
186	MARIA SALES	68	0,491
187	MARIA ENRIQUETA	65	0,470
188	MARIA ESTRELLA	65	0,470
189	MARIA SONIA	65	0,470
190	MARIA VIRTUDES	65	0,470
191	EUGENIA	64	0,462
192	JOSEFA MARIA	62	0,448
193	MARIA MONTSERRAT	62	0,448
194	MARIA EVA	61	0,441
195	BIENVENIDA	59	0,426
196	ANA CRISTINA	58	0,419
197	GENOVEVA	58	0,419
198	VIRTUDES	57	0,412
199	MARIA VIRGINIA	55	0,397
200	MARIA CELIA	54	0,390
201	MARIA RAQUEL	54	0,390
202	AGUSTINA	53	0,383
203	FELISA	53	0,383
204	MARIA ROCIO	53	0,383
205	ANA ROSA	52	0,376
206	LUISA MARIA	52	0,376
207	MARIA CELESTE	52	0,376
208	MARIA IRENE	51	0,369
209	ADELAIDA	50	0,361
210	AURELIA	50	0,361
211	ELENA MARIA	50	0,361
212	ELIA	49	0,354
213	MARIA ALICIA	49	0,354
214	MARIA LEONOR	49	0,354
215	REYES	49	0,354
216	EMPAR	48	0,347
217	MARIA JUANA	48	0,347
218	MARIA ORETO	48	0,347
219	BLANCA	47	0,340
220	JULIA MARIA	47	0,340
221	MARIA ESTER	47	0,340
222	PIEDAD	47	0,340
223	BERTA	46	0,332
224	BRIGIDA	44	0,318
225	CLARA ISABEL	44	0,318
226	FILOMENA	44	0,318
227	MARIA MILAGRO	44	0,318
228	AGUEDA	43	0,311
229	ALEJANDRA	43	0,311
230	CONSOLACION	43	0,311
231	MARIA PALOMA	43	0,311
232	VICENTA JOSE	43	0,311
233	JULIANA	42	0,303
234	MARIA GEMA	42	0,303
235	TERESA MARIA	42	0,303
236	ANNA MARIA	41	0,296
237	ELISA ISABEL	41	0,296
238	FABIOLA	41	0,296
239	MARIA FE	41	0,296
240	PRESENTACION	41	0,296
241	CRISTINA MARIA	40	0,289
242	MARIA SAGRARIO	40	0,289
243	VICTORIA EUGENIA	40	0,289
244	ANA CARMEN	39	0,282
245	MARIA LLANOS	39	0,282
246	MARIA SALOME	37	0,267
247	CARMINA	36	0,260
248	MARIA GEMMA	36	0,260
249	CLARA MARIA	35	0,253
250	ESMERALDA	35	0,253
251	MARIA NATIVIDAD	35	0,253
252	MARCELA	34	0,246
253	MARIA ARANZAZU	34	0,246
254	MARIA MATILDE	34	0,246
255	MARIA REMEDIO	34	0,246
256	ANA DOLORES	33	0,238
257	EULALIA	33	0,238
258	MARIA AMELIA	33	0,238
259	MARIA AZUCENA	33	0,238
260	MARIA FELICIDAD	33	0,238
261	MARIA LORETO	33	0,238
262	MARIA MONTIEL	33	0,238
263	ELISA MARIA	32	0,231
264	MARIA CECILIA	32	0,231
265	MARIA LAURA	32	0,231
266	SALOME	32	0,231
267	JOANA	31	0,224
268	MARIA ARACELI	31	0,224
269	MARIA OLGA	31	0,224
270	MARIA SILVIA	31	0,224
271	CLARA EUGENIA	30	0,217
272	GLORIA MARIA	30	0,217
273	ILUMINADA	30	0,217
274	JOSEFA ISABEL	30	0,217
275	LAURA MARIA	30	0,217
276	MARIA BEATRIZ	30	0,217
277	MARIA CLARA	30	0,217
278	MARIA JOSEFINA	30	0,217
279	MARISA	30	0,217
280	ROSA CARMEN	30	0,217
281	ROSA PILAR	30	0,217
282	SACRAMENTO	30	0,217
283	ANA TERESA	29	0,210
284	CARMEN PILAR	29	0,210
285	ELOINA	29	0,210
286	FATIMA	29	0,210
287	FRANCESCA	29	0,210
288	LYDIA	29	0,210
289	MARIA AUXILIADORA	29	0,210
290	MARIA GUADALUPE	29	0,210
291	SABINA	29	0,210
292	GRACIA	28	0,202
293	PALMIRA	28	0,202
294	ROSA AMPARO	28	0,202
295	SAGRARIO	28	0,202
296	VICENTA ISABEL	28	0,202
297	BARBARA	27	0,195
298	CLAUDIA	27	0,195
299	MARIA AMALIA	27	0,195
300	MONTIEL	27	0,195
301	PAZ	27	0,195
302	ANA AMPARO	26	0,188
303	ANA BELEN	26	0,188
304	ELSA	26	0,188
305	EMMA	26	0,188
306	ERNESTINA	26	0,188
307	GEMMA MARIA	26	0,188
308	GRACIA MARIA	26	0,188
309	JOSEFA INES	26	0,188
310	MARIA AMOR	26	0,188
311	MARIA DOLORS	26	0,188
312	MARIA JOSEP	26	0,188
313	MARIA REGINA	26	0,188
314	MIRIAM	26	0,188
315	OLGA MARIA	26	0,188
316	VALENTINA	26	0,188
317	VISITACION	26	0,188
318	ANA JOSE	25	0,181
319	ANDREA	25	0,181
320	BERNARDA	25	0,181
321	LORENA	25	0,181
322	LORETO	25	0,181
323	MARIA ADELINA	25	0,181
324	MARIA ANGELS	25	0,181
325	MARIA CONSOLACION	25	0,181
326	OTILIA	25	0,181
327	ANA PILAR	24	0,173
328	ANTONIA MARIA	24	0,173
329	AZUCENA	24	0,173
330	CLOTILDE	24	0,173
331	DOLORES MARIA	24	0,173
332	EDELMIRA	24	0,173
333	LINA	24	0,173
334	LOLA	24	0,173
335	MARIA FELISA	24	0,173
336	ADELA MARIA	23	0,166
337	ARANZAZU	23	0,166
338	CANDIDA	23	0,166
339	FLORA	23	0,166
340	MARIA SUSANA	23	0,166
341	MARISOL	23	0,166
342	PATROCINIO	23	0,166
343	ALMUDENA	22	0,159
344	FUENSANTA	22	0,159
345	MARIA CINTA	22	0,159
346	MARIA LORENA	22	0,159
347	MICAELA	22	0,159
348	MODESTA	22	0,159
349	ROSA VICENTA	22	0,159
350	SONIA MARIA	22	0,159
351	ANA FRANCISCA	21	0,152
352	ANA JOSEFA	21	0,152
353	DOLORES CARMEN	21	0,152
354	ELODIA	21	0,152
355	ESTELA	21	0,152
356	EVANGELINA	21	0,152
357	FERNANDA	21	0,152
358	FRANCISCA ISABEL	21	0,152
359	JOSEFA VICENTA	21	0,152
360	MARIA GABRIELA	21	0,152
361	MARIA RITA	21	0,152
362	NEUS	21	0,152
363	PETRA	21	0,152
364	TERESA JESUS	21	0,152
365	ALICIA MARIA	20	0,145
366	ANGELINA	20	0,145
367	GABRIELA	20	0,145
368	MARIA ADORACION	20	0,145
369	MARIA ANGELA	20	0,145
370	MARIA MARGARITA	20	0,145
371	SILVIA MARIA	20	0,145
372	YOLANDA MARIA	20	0,145
373	ANNA	19	0,137
374	BALBINA	19	0,137
375	CARMEN ROSA	19	0,137
376	CRISTINA ISABEL	19	0,137
377	DIANA	19	0,137
378	JOSEFA AMPARO	19	0,137
379	JOSEFA CARMEN	19	0,137
380	JOSEFA PILAR	19	0,137
381	MACARENA	19	0,137
382	MARIA ELIA	19	0,137
383	OFELIA	19	0,137
384	REMEDIO	19	0,137
385	SUSANA MARIA	19	0,137
386	VIOLETA	19	0,137
387	AFRICA	18	0,130
388	CELESTE	18	0,130
389	ENGRACIA	18	0,130
390	FLORENTINA	18	0,130
391	GREGORIA	18	0,130
392	GUILLERMINA	18	0,130
393	JOSEFA DOLORES	18	0,130
394	LUCRECIA	18	0,130
395	MARIA EMPAR	18	0,130
396	MARIA EULALIA	18	0,130
397	MARIA JOAQUINA	18	0,130
398	MARIA SOCORRO	18	0,130
399	MARIA SORAYA	18	0,130
400	ROSARIO MARIA	18	0,130
401	SALUD	18	0,130
402	SORAYA	18	0,130
403	AMPARO ISABEL	17	0,123
404	AMPARO VICENTA	17	0,123
405	CARME	17	0,123
406	CONCHA	17	0,123
407	CRISTINA VICTORIA	17	0,123
408	DELFINA	17	0,123
409	DOLORES PILAR	17	0,123
410	FLORENCIA	17	0,123
411	MAITE	17	0,123
412	MARIA AGUSTINA	17	0,123
413	MARIA CATALINA	17	0,123
414	MARIA FILOMENA	17	0,123
415	MARIA RAFAELA	17	0,123
416	MARIANA	17	0,123
417	ROSA ANGELES	17	0,123
418	ADRIANA	16	0,116
419	ALFONSA	16	0,116
420	AMPARO MARIA	16	0,116
421	ANGELS	16	0,116
422	AVELINA	16	0,116
423	CARMEN ISABEL	16	0,116
424	CONCHIN	16	0,116
425	ELOISA	16	0,116
426	LUISA FERNANDA	16	0,116
427	MARIA AFRICA	16	0,116
428	MARIA BLANCA	16	0,116
429	MARIA HERMINIA	16	0,116
430	MARIA MERCE	16	0,116
431	MARIA PIEDAD	16	0,116
432	MARIA VIOLETA	16	0,116
433	MARIBEL	16	0,116
434	MIGUELA	16	0,116
435	PEPA	16	0,116
436	REBECA	16	0,116
437	ROSA EMILIA	16	0,116
438	TEODORA	16	0,116
439	AMPARO JOSE	15	0,108
440	ANA VICENTA	15	0,108
441	CARMEN AMPARO	15	0,108
442	CARMEN DOLORES	15	0,108
443	CONSUELO MARIA	15	0,108
444	GEMA MARIA	15	0,108
445	JOSEFA TERESA	15	0,108
446	MARIA ALEJANDRA	15	0,108
447	MARIA ANA	15	0,108
448	MARIA AURELIA	15	0,108
449	MARIA CLOTILDE	15	0,108
450	MARIA ENGRACIA	15	0,108
451	MARIA ESMERALDA	15	0,108
452	MARIA JULIANA	15	0,108
453	MARIA ROSER	15	0,108
454	NURIA MARIA	15	0,108
455	RITA	15	0,108
456	TERESA CARMEN	15	0,108
457	BELINDA	14	0,101
458	CANDELARIA	14	0,101
459	INES MARIA	14	0,101
460	LILIANA	14	0,101
461	MARIA NEUS	14	0,101
462	MARIA SEÑOR	14	0,101
463	ORETO	14	0,101
464	ROSA TERESA	14	0,101
465	RUTH	14	0,101
466	SANDRA	14	0,101
467	SERAFINA	14	0,101
468	AMADA	13	0,094
469	AMPARO CARMEN	13	0,094
470	ANA LUISA	13	0,094
471	ANA ROSARIO	13	0,094
472	CARMEN CONCEPCION	13	0,094
473	CELESTINA	13	0,094
474	ELIZABETH	13	0,094
475	FRANCISCA CARMEN	13	0,094
476	FRANCISCA MARIA	13	0,094
477	GISELA	13	0,094
478	HELENA	13	0,094
479	INOCENCIA	13	0,094
480	MARIA ANDREA	13	0,094
481	MARIA DELFINA	13	0,094
482	MARIA DESEADA	13	0,094
483	MARIA FUENSANTA	13	0,094
484	MARIA GENOVEVA	13	0,094
485	MARIA LIDIA	13	0,094
486	MARIA O	13	0,094
487	MARIA SACRAMENTO	13	0,094
488	MARIA SALVADORA	13	0,094
489	PILAR MARIA	13	0,094
490	ROSALINA	13	0,094
491	VICENTA AMPARO	13	0,094
492	ANGELA MARIA	12	0,087
493	ANGELITA	12	0,087
494	BENITA	12	0,087
495	CARLA	12	0,087
496	CARLOTA	12	0,087
497	DANIELA	12	0,087
498	DOROTEA	12	0,087
499	ELISABETH	12	0,087
500	ELVIRA MARIA	12	0,087
501	EMILIA MARIA	12	0,087
502	IMMACULADA	12	0,087
503	MARIA ADELAIDA	12	0,087
504	MARIA CANDELARIA	12	0,087
505	MARIA CONCEPCIO	12	0,087
506	MARIA ESTEFANIA	12	0,087
507	MARIA HORTENSIA	12	0,087
508	MARIA MONSERRAT	12	0,087
509	MARIA SOFIA	12	0,087
510	MINERVA	12	0,087
511	OBDULIA	12	0,087
512	ROSA JOSEFA	12	0,087
513	VICENTA PILAR	12	0,087
514	ANA CELIA	11	0,079
515	ANA FE	11	0,079
516	ANA VICTORIA	11	0,079
517	ANABEL	11	0,079
518	CARINA	11	0,079
519	CARMEN JOSE	11	0,079
520	CARMEN VICENTA	11	0,079
521	DOLORS	11	0,079
522	DULCE MARIA	11	0,079
523	EVA CARMEN	11	0,079
524	FRANCISCA PAULA	11	0,079
525	GERTRUDIS	11	0,079
526	GRACIELA	11	0,079
527	JACINTA	11	0,079
528	JUSTA	11	0,079
529	MARIA CAROLINA	11	0,079
530	MARIA CONSOL	11	0,079
531	MARIA ELOISA	11	0,079
532	MARIA EMMA	11	0,079
533	MARIA FATIMA	11	0,079
534	MARIA PRESENTACION	11	0,079
535	MARIOLA	11	0,079
536	RAQUEL MARIA	11	0,079
537	ROSA ELENA	11	0,079
538	ROSA ENCARNACION	11	0,079
539	ROSA FRANCISCA	11	0,079
540	ROSA INMACULADA	11	0,079
541	ROSARIO ISABEL	11	0,079
542	URSULA	11	0,079
543	VICENTA CARMEN	11	0,079
544	AGUAS VIVAS	10	0,072
545	AIDA	10	0,072
546	ANA EVA	10	0,072
547	ANA JULIA	10	0,072
548	BIBIANA	10	0,072
549	CARMEN NIEVES	10	0,072
550	CELIA MARIA	10	0,072
551	CLEMENTINA	10	0,072
552	ELISABET	10	0,072
553	EVA ISABEL	10	0,072
554	FINA	10	0,072
555	ISIDORA	10	0,072
556	JOSEFA FRANCISCA	10	0,072
557	JOSEPA	10	0,072
558	LAURA ISABEL	10	0,072
559	LETICIA	10	0,072
560	LUZ	10	0,072
561	MAR	10	0,072
562	MARAVILLAS	10	0,072
563	MARIA ALMUDENA	10	0,072
564	MARIA JOSEPA	10	0,072
565	MARIA LARA	10	0,072
566	MARIA RAMONA	10	0,072
567	MARIA SARA	10	0,072
568	MARIA VALLE	10	0,072
569	MARTINA	10	0,072
570	MERCE	10	0,072
571	NOEMI	10	0,072
572	OLIVIA	10	0,072
573	RESURRECCION	10	0,072
574	ROSA DOLORES	10	0,072
575	ROSA ELVIRA	10	0,072
576	ROSA JULIA	10	0,072
577	ROSARIO CARMEN	10	0,072
578	ROSER	10	0,072
579	SYLVIA	10	0,072
580	TERESA ISABEL	10	0,072
581	TOMASA	10	0,072
582	TRINIDAD MARIA	10	0,072
583	VICENTA JOSEFA	10	0,072
584	ADELIA	9	0,065
585	AMPARO PILAR	9	0,065
586	AUREA	9	0,065
587	BEATRIZ MARIA	9	0,065
588	CARMEN ANGELES	9	0,065
589	CARMEN JOSEFA	9	0,065
590	CARMEN LUCIA	9	0,065
591	CARMEN TERESA	9	0,065
592	CONSOL	9	0,065
593	CONSTANTINA	9	0,065
594	DAMARIS	9	0,065
595	DESIREE	9	0,065
596	DORA	9	0,065
597	EMILIANA	9	0,065
598	FAUSTINA	9	0,065
599	FRANCISCA JOSE	9	0,065
600	FRANCISCA JOSEFA	9	0,065
601	FRANCISCA PILAR	9	0,065
602	INMACULADA CARMEN	9	0,065
603	ISABEL AMPARO	9	0,065
604	JACQUELINE	9	0,065
605	JOSEFA ANTONIA	9	0,065
606	JUANI	9	0,065
607	JULIA ISABEL	9	0,065
608	MARCELINA	9	0,065
609	MARIA ANUNCIACION	9	0,065
610	MARIA GREGORIA	9	0,065
611	MARIA LIDON	9	0,065
612	MARIA LINA	9	0,065
613	MARIA LLUISA	9	0,065
614	MARIA PETRA	9	0,065
615	MARIA VISITACION	9	0,065
616	MARTA MARIA	9	0,065
617	NURIA JOSE	9	0,065
618	PAQUI	9	0,065
619	PILAR CARMEN	9	0,065
620	PRUDENCIA	9	0,065
621	ROSA CRISTINA	9	0,065
622	ROSA NIEVES	9	0,065
623	ROSARIO ANA	9	0,065
624	SEBASTIANA	9	0,065
625	SONSOLES	9	0,065
626	VIRGINIA MARIA	9	0,065
627	ALBERTA	8	0,058
628	ALEJANDRINA	8	0,058
629	AMPARO ANGELES	8	0,058
630	AMPARO CONCEPCION	8	0,058
631	AMPARO MERCEDES	8	0,058
632	ANA ADELA	8	0,058
633	ANA EMILIA	8	0,058
634	ANA ESMERALDA	8	0,058
635	ANA GUADALUPE	8	0,058
636	BERNARDINA	8	0,058
637	CARMELA	8	0,058
638	CARMEN DESAMPARADOS	8	0,058
639	CARMEN GLORIA	8	0,058
640	CLARA ELISA	8	0,058
641	CONSUELO PILAR	8	0,058
642	DELIA	8	0,058
643	DULCE NOMBRE MARIA	8	0,058
644	EMILIA DOLORES	8	0,058
645	EMILIA ISABEL	8	0,058
646	ENCARNACION MARIA	8	0,058
647	ISABEL CARMEN	8	0,058
648	JOSEFA ROSA	8	0,058
649	LORENZA	8	0,058
650	LUCIA MARIA	8	0,058
651	LUCILA	8	0,058
652	MANOLI	8	0,058
653	MARA	8	0,058
654	MARIA AGUAS VIVAS	8	0,058
655	MARIA ESTELA	8	0,058
656	MARIA GERTRUDIS	8	0,058
657	MARIA PALMIRA	8	0,058
658	NURIA PILAR	8	0,058
659	PATRICIA MARIA	8	0,058
660	REME	8	0,058
661	REMEI	8	0,058
662	ROGELIA	8	0,058
663	ROSA ADELA	8	0,058
664	SATURNINA	8	0,058
665	VICENTA ASUNCION	8	0,058
666	VICENTA DOLORES	8	0,058
667	ADORACION REYES	7	0,051
668	AMPARO DOLORES	7	0,051
669	AMPARO TERESA	7	0,051
670	ANA ASUNCION	7	0,051
671	ANA BEATRIZ	7	0,051
672	ANA DESAMPARADOS	7	0,051
673	ANA MERCEDES	7	0,051
674	ANUNCIACION	7	0,051
675	ASUNCION MARIA	7	0,051
676	BASILIA	7	0,051
677	CARMEN CRISTINA	7	0,051
678	CARMEN VICTORIA	7	0,051
679	CONSUELO CARMEN	7	0,051
680	CRISTINA AMPARO	7	0,051
681	CRISTINA CARMEN	7	0,051
682	CRISTINA EUGENIA	7	0,051
683	DOLORES CONCEPCION	7	0,051
684	DOLORES DESAMPARADOS	7	0,051
685	DOMINGA	7	0,051
686	DOMINICA	7	0,051
687	ELIA MARIA	7	0,051
688	EMERITA	7	0,051
689	ENCARNACION PILAR	7	0,051
690	EUGENIA MARIA	7	0,051
691	EVA CRISTINA	7	0,051
692	EVELIA	7	0,051
693	FELICIANA	7	0,051
694	FRANCISCA TERESA	7	0,051
695	HERMELINDA	7	0,051
696	INMA	7	0,051
697	INMACULADA PILAR	7	0,051
698	IRENE MARIA	7	0,051
699	ISABEL MERCEDES	7	0,051
700	ISABEL PILAR	7	0,051
701	ISABEL VICENTA	7	0,051
702	ISABEL VICTORIA	7	0,051
703	JOANA MARIA	7	0,051
704	JOSEFA ROSARIO	7	0,051
705	JUANA ANTONIA	7	0,051
706	JUDITH	7	0,051
707	JULIA AMPARO	7	0,051
708	JULIA CARMEN	7	0,051
709	LIDIA MARIA	7	0,051
710	LUZ MARIA	7	0,051
711	MARIA ADELIA	7	0,051
712	MARIA AGUEDA	7	0,051
713	MARIA ASSUMPTA	7	0,051
714	MARIA CAMPO	7	0,051
715	MARIA DULCE	7	0,051
716	MARIA ELSA	7	0,051
717	MARIA IGNACIA	7	0,051
718	MARIA ILUMINADA	7	0,051
719	MARIA INMACULADA CONCEPCION	7	0,051
720	MARIA LLUM	7	0,051
721	MARIA MILAGROSA	7	0,051
722	MARIA NATALIA	7	0,051
723	MARIA NOEMI	7	0,051
724	MARIA OTILIA	7	0,051
725	MARIA PATROCINIO	7	0,051
726	MARIA REMEI	7	0,051
727	MARIA SANDRA	7	0,051
728	MARINA CARMEN	7	0,051
729	MONICA MARIA	7	0,051
730	OLIMPIA	7	0,051
731	PASCUALA	7	0,051
732	PILAR CONSUELO	7	0,051
733	PILAR ENCARNACION	7	0,051
734	PURA	7	0,051
735	PURIFICACIO	7	0,051
736	RITA MARIA	7	0,051
737	ROSA ANTONIA	7	0,051
738	ROSA LAURA	7	0,051
739	ROSA MILAGROS	7	0,051
740	SARA ISABEL	7	0,051
741	SILVIA CARMEN	7	0,051
742	VICENTA TERESA	7	0,051
743	ALICIA AMPARO	6	0,043
744	ALICIA ISABEL	6	0,043
745	ALICIA PILAR	6	0,043
746	AMANDA	6	0,043
747	AMOR	6	0,043
748	AMPARO INMACULADA	6	0,043
749	ANA ESTHER	6	0,043
750	ANA GEMMA	6	0,043
751	ANA INMACULADA	6	0,043
752	ANA MATILDE	6	0,043
753	ANA PAULA	6	0,043
754	ANA SILVIA	6	0,043
755	ANNA ISABEL	6	0,043
756	ANTONIA ISABEL	6	0,043
757	ARIADNA	6	0,043
758	BENILDE	6	0,043
759	CARMEN AMALIA	6	0,043
760	CARMEN ELVIRA	6	0,043
761	CARMEN EMILIA	6	0,043
762	CARMEN INMACULADA	6	0,043
763	CARMEN LUISA	6	0,043
764	CARMEN MERCEDES	6	0,043
765	CARMEN YOLANDA	6	0,043
766	CONCEPCION CARMEN	6	0,043
767	CONCEPCION PILAR	6	0,043
768	CONSTANZA	6	0,043
769	CORAL	6	0,043
770	CRISTINA PILAR	6	0,043
771	CRUZ	6	0,043
772	DESAMPARADOS PILAR	6	0,043
773	DIAMAR	6	0,043
774	DULCE	6	0,043
775	ELENA CARMEN	6	0,043
776	ENCARNA	6	0,043
777	ENRIQUETA MARIA	6	0,043
778	FIDELA	6	0,043
779	FRANCISCA DOLORES	6	0,043
780	FRANCISCA GLORIA	6	0,043
781	GEMA ISABEL	6	0,043
782	GLORIA AMPARO	6	0,043
783	IGNACIA	6	0,043
784	INMACULADA ISABEL	6	0,043
785	IRMA	6	0,043
786	ISABEL ANA	6	0,043
787	ISABEL ANGELES	6	0,043
788	ISABEL CLARA	6	0,043
789	ISABEL CONCEPCION	6	0,043
790	ISABEL ROSA	6	0,043
791	JOSEFA ANA	6	0,043
792	JOSEFA ASUNCION	6	0,043
793	JOSEFA MERCEDES	6	0,043
794	JUANA AMPARO	6	0,043
795	JUANA DOLORES	6	0,043
796	LEONOR MARIA	6	0,043
797	LIBRADA	6	0,043
798	LLANOS	6	0,043
799	LUCINDA	6	0,043
800	MARIA ANGUSTIAS	6	0,043
801	MARIA ARGENTINA	6	0,043
802	MARIA AVELINA	6	0,043
803	MARIA BERNARDA	6	0,043
804	MARIA CARIDAD	6	0,043
805	MARIA EDELMIRA	6	0,043
806	MARIA ELODIA	6	0,043
807	MARIA ELOINA	6	0,043
808	MARIA FELICITAS	6	0,043
809	MARIA FLORA	6	0,043
810	MARIA JACINTA	6	0,043
811	MARIA PATRICIA	6	0,043
812	MARIA PAULA	6	0,043
813	MARIA PRADO	6	0,043
814	MARIA SONSOLES	6	0,043
815	MARIA TEODORA	6	0,043
816	MARINA ISABEL	6	0,043
817	MATILDE ISABEL	6	0,043
818	MAXIMINA	6	0,043
819	MERCEDES AMPARO	6	0,043
