Frecuencias de nombres

Nombres por provincia y década de nacimiento

Provincia: Valencia/València
Década de nacimiento: Años 90
Nº	Nombre	Total	Por mil ‰
395	JOAN MANUEL	11	0,107
396	JORGE VICENTE	11	0,107
397	JOSEP FRANCESC	11	0,107
398	JUAN DIOS	11	0,107
399	KILIAN	11	0,107
400	LUIS VICENTE	11	0,107
401	MARINO	11	0,107
402	OCTAVIO	11	0,107
403	OLIVER	11	0,107
404	PABLO JESUS	11	0,107
405	ROBERTO JOSE	11	0,107
406	SALVADOR JOSE	11	0,107
407	SANTOS	11	0,107
408	VICENTE JUAN	11	0,107
409	AGUSTI	10	0,097
410	ANTONIO VICENTE	10	0,097
411	CARLOS LUIS	10	0,097
412	CARLOS MIGUEL	10	0,097
413	CARMELO	10	0,097
414	ENRIQUE VICENTE	10	0,097
415	FRANCESC XAVIER	10	0,097
416	FRANCISCO ASIS	10	0,097
417	FRANCISCO DANIEL	10	0,097
418	FRANCISCO LUIS	10	0,097
419	FRANCISCO PAULA	10	0,097
420	HECTOR JOSE	10	0,097
421	JAVIER JOSE	10	0,097
422	JESUS MIGUEL	10	0,097
423	JOAN JOSEP	10	0,097
424	JOAN MARC	10	0,097
425	JON	10	0,097
426	JOSE EDUARDO	10	0,097
427	JOSE EMILIO	10	0,097
428	JOSE RUBEN	10	0,097
429	JOSUA	10	0,097
430	JUSTO	10	0,097
431	LUIS JAVIER	10	0,097
432	MAXIMO	10	0,097
433	NABIL	10	0,097
434	PABLO LUIS	10	0,097
435	PATRICIO	10	0,097
436	PEDRO MANUEL	10	0,097
437	RICARDO JOSE	10	0,097
438	STEVEN	10	0,097
439	TEODORO	10	0,097
440	VICENTE MIGUEL	10	0,097
441	ALFREDO JOSE	9	0,087
442	ANGEL LUIS	9	0,087
443	ARON	9	0,087
444	BRAYAN	9	0,087
445	CARLOS JESUS	9	0,087
446	CONRADO	9	0,087
447	DENNIS	9	0,087
448	EMILI	9	0,087
449	ESTANISLAO	9	0,087
450	ESTEVE	9	0,087
451	EUGENI	9	0,087
452	FELIP	9	0,087
453	FRANCISCO TOMAS	9	0,087
454	HECTOR MANUEL	9	0,087
455	JORDAN	9	0,087
456	JOSE DOMINGO	9	0,087
457	JOSE PASCUAL	9	0,087
458	JOSE RAUL	9	0,087
459	JUAN DAVID	9	0,087
460	LIAM	9	0,087
461	LUIS CARLOS	9	0,087
462	MANUEL VICENTE	9	0,087
463	NICOLAU	9	0,087
464	PEDRO LUIS	9	0,087
465	PEDRO PABLO	9	0,087
466	RAFAEL VICENTE	9	0,087
467	RAMIRO	9	0,087
468	VICENT JOSEP	9	0,087
469	AITOR JOSE	8	0,078
470	ALBERTO JAVIER	8	0,078
471	ALFONSO JOSE	8	0,078
472	ALVARO MANUEL	8	0,078
473	ANDREAS	8	0,078
474	ANDRES JOSE	8	0,078
475	ANDY	8	0,078
476	ANGEL ANTONIO	8	0,078
477	ANGEL MANUEL	8	0,078
478	BRANDON	8	0,078
479	CARLOS DAVID	8	0,078
480	CHRISTIAN JOSE	8	0,078
481	DEREK	8	0,078
482	FRANCESC JOSEP	8	0,078
483	FRANCISCO ALEJANDRO	8	0,078
484	FRANCISCO RAFAEL	8	0,078
485	FRANCISCO RAMON	8	0,078
486	HELIOS	8	0,078
487	IGNACIO MANUEL	8	0,078
488	IGNACIO VICENTE	8	0,078
489	IGOR	8	0,078
490	JAVIER IGNACIO	8	0,078
491	JESUS MARIA	8	0,078
492	JOAN MIQUEL	8	0,078
493	JOAQUIN JOSE	8	0,078
494	JOSE JESUS	8	0,078
495	JOSE MARCOS	8	0,078
496	JOSE TOMAS	8	0,078
497	JOSEP RAMON	8	0,078
498	JOSEPH	8	0,078
499	KEVIN JOSE	8	0,078
500	LAMBERTO	8	0,078
501	LUCA	8	0,078
502	LUIS FERNANDO	8	0,078
503	MARCELINO	8	0,078
504	MARCOS ANTONIO	8	0,078
505	MIGUEL ALEJANDRO	8	0,078
506	ROQUE	8	0,078
507	ROSENDO	8	0,078
508	SENEN	8	0,078
509	VICENTE ANTONIO	8	0,078
510	VICENTE LUIS	8	0,078
511	VICTOR JAVIER	8	0,078
512	ABRAHAN	7	0,068
513	ALFONS	7	0,068
514	ALI	7	0,068
515	ANDER	7	0,068
516	ANTHONY	7	0,068
517	ANTONIO FRANCISCO	7	0,068
518	ARTURO JOSE	7	0,068
519	AYOUB	7	0,068
520	BALTASAR	7	0,068
521	BORJA VICENTE	7	0,068
522	CARLOS ANDRES	7	0,068
523	CARLOS DANIEL	7	0,068
524	CARLOS EDUARDO	7	0,068
525	CRISTOPHER	7	0,068
526	DAMIA	7	0,068
527	DANIEL VICENTE	7	0,068
528	DAVID MIGUEL	7	0,068
529	ELADIO	7	0,068
530	ELLIOT	7	0,068
531	FABIO	7	0,068
532	FAUSTO	7	0,068
533	FRANCISCO ENRIQUE	7	0,068
534	FRANCISCO GABRIEL	7	0,068
535	GERSON	7	0,068
536	GIOVANNI	7	0,068
537	GUZMAN	7	0,068
538	HERMINIO	7	0,068
539	IBRAHIM	7	0,068
540	IÑIGO	7	0,068
541	IVAN MANUEL	7	0,068
542	JACINTO	7	0,068
543	JERONI	7	0,068
544	JESUS ALBERTO	7	0,068
545	JORGE ALBERTO	7	0,068
546	JORGE FRANCISCO	7	0,068
547	JORGE JAVIER	7	0,068
548	JORGE JOSE	7	0,068
549	JOSE ALVARO	7	0,068
550	JOSE PEDRO	7	0,068
551	JOSE VICTOR	7	0,068
552	JOSEP ENRIC	7	0,068
553	JULIO ALBERTO	7	0,068
554	JULIO CESAR	7	0,068
555	LUIS ALFONSO	7	0,068
556	LUIS IGNACIO	7	0,068
557	MANUEL ENRIQUE	7	0,068
558	MANUEL FRANCISCO	7	0,068
559	MARCIAL	7	0,068
560	MARCOS JOSE	7	0,068
561	MAURICIO	7	0,068
562	MAXIMILIANO	7	0,068
563	MIGUEL ANTONIO	7	0,068
564	MODESTO	7	0,068
565	NATANAEL	7	0,068
566	PEDRO DAVID	7	0,068
567	PEDRO FRANCISCO	7	0,068
568	PEDRO JESUS	7	0,068
569	PEDRO MIGUEL	7	0,068
570	ROGELIO	7	0,068
571	RUBEN JOSE	7	0,068
572	SERGIO MANUEL	7	0,068
573	VICENTE FRANCISCO	7	0,068
574	VICENTE JESUS	7	0,068
575	VICTOR ENRIQUE	7	0,068
576	VICTOR FRANCISCO	7	0,068
577	VICTOR VICENTE	7	0,068
578	VICTORIO	7	0,068
579	VIRGILIO	7	0,068
580	AARON JOSE	6	0,058
581	ABELARDO	6	0,058
582	ALBERTO JESUS	6	0,058
583	ALEJANDRO ANTONIO	6	0,058
584	ALEJANDRO JESUS	6	0,058
585	ALEJANDRO SALVADOR	6	0,058
586	ALEXANDRO	6	0,058
587	AMADO	6	0,058
588	ANTON	6	0,058
589	ANTONIO LUIS	6	0,058
590	AQUILINO	6	0,058
591	AVELINO	6	0,058
592	BASILIO	6	0,058
593	BERNARDINO	6	0,058
594	CAMILO	6	0,058
595	CARLOS JOAQUIN	6	0,058
596	CEFERINO	6	0,058
597	CELESTINO	6	0,058
598	DAVID ENRIQUE	6	0,058
599	ELEAZAR	6	0,058
600	EMILIANO	6	0,058
601	EROS	6	0,058
602	EVARISTO	6	0,058
603	FERNANDO MANUEL	6	0,058
604	FRANCISCO JOAQUIN	6	0,058
605	GABRIEL JOSE	6	0,058
606	GENIS	6	0,058
607	GUILLERMO JESUS	6	0,058
608	GUILLERMO JUAN	6	0,058
609	HERMES	6	0,058
610	HERNAN	6	0,058
611	IZAR	6	0,058
612	JAVIER JESUS	6	0,058
613	JESUS ENRIQUE	6	0,058
614	JESUS JAVIER	6	0,058
615	JESUS JUAN	6	0,058
616	JESUS VICENTE	6	0,058
617	JHONATAN	6	0,058
618	JOAN ANDREU	6	0,058
619	JOAN MANEL	6	0,058
620	JORGE ALEJANDRO	6	0,058
621	JORGE MIGUEL	6	0,058
622	JOSE GUILLERMO	6	0,058
623	JOSE ROBERTO	6	0,058
624	JULIO ANTONIO	6	0,058
625	LLORENS	6	0,058
626	LLUIS MIQUEL	6	0,058
627	LUIS JOSE	6	0,058
628	LUIS MARIA	6	0,058
629	MAIKEL	6	0,058
630	MANOLO	6	0,058
631	MANUEL ALEJANDRO	6	0,058
632	MANUEL ANTONIO	6	0,058
633	MELCHOR	6	0,058
634	MIGUEL MANUEL	6	0,058
635	MIQUEL ANGEL	6	0,058
636	NORMAN	6	0,058
637	OLMO	6	0,058
638	OSCAR JOSE	6	0,058
639	PABLO ENRIQUE	6	0,058
640	PABLO MARIA	6	0,058
641	PABLO MIGUEL	6	0,058
642	PABLO RAFAEL	6	0,058
643	PAU MIQUEL	6	0,058
644	PAUL	6	0,058
645	PEDRO JUAN	6	0,058
646	PEDRO VICENTE	6	0,058
647	RAFAEL ALEJANDRO	6	0,058
648	RAFAEL JUAN	6	0,058
649	RAFAEL LUIS	6	0,058
650	ROBERTO JESUS	6	0,058
651	RUBEN JESUS	6	0,058
652	SANTIAGO JOSE	6	0,058
653	SERGIO JAVIER	6	0,058
654	SERGIO VICENTE	6	0,058
655	SIMEON	6	0,058
656	TAREK	6	0,058
657	VORO	6	0,058
658	YASSIN	6	0,058
659	YOUSEF	6	0,058
660	ABDON	5	0,049
661	ADRIAN JESUS	5	0,049
662	ALEJANDRO DAVID	5	0,049
663	ALEJANDRO FRANCISCO	5	0,049
664	ALEJANDRO JUAN	5	0,049
665	ALEJANDRO RAMON	5	0,049
666	ALEJO	5	0,049
667	ALVARO JESUS	5	0,049
668	AMIN	5	0,049
669	ANGEL DAVID	5	0,049
670	ANGEL JAVIER	5	0,049
671	ANTONI VICENT	5	0,049
672	ANTONIO DAVID	5	0,049
673	ANTONIO SALVADOR	5	0,049
674	BELTRAN	5	0,049
675	BORJA MIGUEL	5	0,049
676	CANDIDO	5	0,049
677	CARLOS IGNACIO	5	0,049
678	CARLOS MARIA	5	0,049
679	CRHISTIAN	5	0,049
680	DAMASO	5	0,049
681	DAVID ANDRES	5	0,049
682	DAVID ANTONIO	5	0,049
683	DAVID MANUEL	5	0,049
684	DYLAN	5	0,049
685	EDER	5	0,049
686	EDUARDO JAVIER	5	0,049
687	ELVIS	5	0,049
688	ENMANUEL	5	0,049
689	ENRIQUE FRANCISCO	5	0,049
690	FEDERICO JOSE	5	0,049
691	FERNANDO JESUS	5	0,049
692	FILIBERTO	5	0,049
693	GABRIEL VICENTE	5	0,049
694	GAIZKA	5	0,049
695	HICHAM	5	0,049
696	IGNACIO ANTONIO	5	0,049
697	IGNACIO JESUS	5	0,049
698	IGNACIO MARIA	5	0,049
699	INDALECIO	5	0,049
700	JAIME JOSE	5	0,049
701	JAVIER MARIA	5	0,049
702	JESUS ANTONIO	5	0,049
703	JESUS JOSE	5	0,049
704	JOAN ALBERT	5	0,049
705	JOAN LLUIS	5	0,049
706	JOAN PAU	5	0,049
707	JOAN PERE	5	0,049
708	JOAN RAMON	5	0,049
709	JONAS	5	0,049
710	JONAY	5	0,049
711	JORGE ANDRES	5	0,049
712	JORGE CARLOS	5	0,049
713	JORGE DAVID	5	0,049
714	JORGE RAFAEL	5	0,049
715	JOSE DAMIAN	5	0,049
716	JOSE ERNESTO	5	0,049
717	JOSE FELIX	5	0,049
718	JOSE GERMAN	5	0,049
719	JOSE ISMAEL	5	0,049
720	JOSEP MANEL	5	0,049
721	JOSU	5	0,049
722	JUAN ALFONSO	5	0,049
723	JUAN BOSCO	5	0,049
724	JUAN MARCOS	5	0,049
725	JUAN RAFAEL	5	0,049
726	LAZARO	5	0,049
727	LEON	5	0,049
728	LUIS DAVID	5	0,049
729	LUIS EDUARDO	5	0,049
730	MANUEL MIGUEL	5	0,049
731	MARIO JOSE	5	0,049
732	MARK	5	0,049
733	MATIES	5	0,049
734	MIGUEL VICENTE	5	0,049
735	NADAL	5	0,049
736	NADIR	5	0,049
737	NELO	5	0,049
738	PABLO ALBERTO	5	0,049
739	PABLO ANGEL	5	0,049
740	PABLO VICENTE	5	0,049
741	RAFAEL FRANCISCO	5	0,049
742	RAFEL	5	0,049
743	RAUL JOSE	5	0,049
744	RENE	5	0,049
745	ROBERTO JAVIER	5	0,049
746	RUBEN DARIO	5	0,049
747	SEBASTIA	5	0,049
748	SERGIO ANTONIO	5	0,049
749	SERGIO FRANCISCO	5	0,049
750	SERGIO MIGUEL	5	0,049
751	SEVERINO	5	0,049
752	SIXTO	5	0,049
753	STEFAN	5	0,049
754	VALERIANO	5	0,049
755	VICENTE GABRIEL	5	0,049
756	VICENTE PASCUAL	5	0,049
757	VICTOR ALFONSO	5	0,049
758	YANNICK	5	0,049
759	YASIN	5	0,049

NOTAS
0) Sólo se muestran los nombres cuya frecuencia es mayor o igual a 20 para el total nacional. Para las provincias/décadas seleccionadas se exige además una frecuencia de al menos 5. Por esta razón, la frecuencia total para algunos nombres puede no ser igual a la suma de las provincias o décadas que se muestran.  
1) Datos procedentes del Censo anual de población a fecha 01/01/2024
2) (*) Edad media de las personas que tienen ese nombre a nivel nacional.
