Frecuencias de nombres

Nombres por provincia y década de nacimiento

Provincia: Valencia/València
Década de nacimiento: Años 60
Nº	Nombre	Total	Por mil ‰
322	CANDIDO	34	0,250
323	CARLOS FRANCISCO	34	0,250
324	ENRIQUE FRANCISCO	34	0,250
325	JESUS MIGUEL	34	0,250
326	JORDI	34	0,250
327	LEANDRO	34	0,250
328	MODESTO	34	0,250
329	SANTOS	34	0,250
330	ANTONIO SALVADOR	33	0,243
331	FRANCISCO ENRIQUE	33	0,243
332	JOSE FELIX	33	0,243
333	JOSE JESUS	33	0,243
334	JUAN JAVIER	33	0,243
335	MIGUEL FRANCISCO	33	0,243
336	BERNARDO JOSE	32	0,235
337	JESUS ANGEL	32	0,235
338	JOSE ISMAEL	32	0,235
339	JOSE LORENZO	32	0,235
340	JUAN GABRIEL	32	0,235
341	RAFAEL ENRIQUE	32	0,235
342	RODRIGO	32	0,235
343	ANGEL MANUEL	31	0,228
344	CELESTINO	31	0,228
345	ELEUTERIO	31	0,228
346	FRANCISCO JOAQUIN	31	0,228
347	JOSE ALEJANDRO	31	0,228
348	JUAN ALFONSO	31	0,228
349	JULIO CESAR	31	0,228
350	RAMIRO	31	0,228
351	BERNABE	30	0,221
352	CLEMENTE	30	0,221
353	ELADIO	30	0,221
354	JOSE SANTIAGO	30	0,221
355	ONOFRE	30	0,221
356	RAIMUNDO	30	0,221
357	VICENTE TOMAS	30	0,221
358	BASILIO	29	0,213
359	CARLOS MIGUEL	29	0,213
360	ENRIQUE MIGUEL	29	0,213
361	FERNANDO VICENTE	29	0,213
362	FRANCISCO TOMAS	29	0,213
363	JORGE LUIS	29	0,213
364	PEDRO FRANCISCO	29	0,213
365	SIMON	29	0,213
366	ANTONIO JUAN	28	0,206
367	CAMILO	28	0,206
368	EZEQUIEL	28	0,206
369	FRANCISCO GABRIEL	28	0,206
370	ILDEFONSO	28	0,206
371	JAVIER JOSE	28	0,206
372	JAVIER VICENTE	28	0,206
373	JUAN DIOS	28	0,206
374	JUAN MARIA	28	0,206
375	LUIS ALBERTO	28	0,206
376	PABLO JOSE	28	0,206
377	ALFREDO JOSE	27	0,199
378	ESTANISLAO	27	0,199
379	JORGE ANTONIO	27	0,199
380	JOSE ARTURO	27	0,199
381	JOSE EUGENIO	27	0,199
382	MIQUEL ANGEL	27	0,199
383	PEDRO ANGEL	27	0,199
384	ANGEL ANTONIO	26	0,191
385	ANGEL MIGUEL	26	0,191
386	ARTURO JOSE	26	0,191
387	FRANCISCO ASIS	26	0,191
388	HERMINIO	26	0,191
389	HIGINIO	26	0,191
390	JESUS JAVIER	26	0,191
391	JOAQUIN MIGUEL	26	0,191
392	JOSE FELIPE	26	0,191
393	JUAN MARCOS	26	0,191
394	JUAN RICARDO	26	0,191
395	ROBERTO JOSE	26	0,191
396	SALVADOR FRANCISCO	26	0,191
397	VICENTE CARLOS	26	0,191
398	ENRIQUE LUIS	25	0,184
399	JOAN ANTONI	25	0,184
400	JOAQUIN ANTONIO	25	0,184
401	JOSE JULIO	25	0,184
402	JOSE MARIANO	25	0,184
403	JUAN BERNARDO	25	0,184
404	LLUIS	25	0,184
405	MANUEL JESUS	25	0,184
406	MANUEL MIGUEL	25	0,184
407	SILVERIO	25	0,184
408	VALERIANO	25	0,184
409	VICENT JOSEP	25	0,184
410	VICENTE AGUSTIN	25	0,184
411	ARCADIO	24	0,177
412	CASIMIRO	24	0,177
413	FRANCISCO PAULA	24	0,177
414	JAUME	24	0,177
415	JORGE MANUEL	24	0,177
416	MARCOS ANTONIO	24	0,177
417	RAFAEL ANGEL	24	0,177
418	RICARDO VICENTE	24	0,177
419	SANTIAGO JOSE	24	0,177
420	VICENTE EMILIO	24	0,177
421	ANTONIO ENRIQUE	23	0,169
422	HELIODORO	23	0,169
423	JAIME VICENTE	23	0,169
424	JORGE JOSE	23	0,169
425	JORGE VICENTE	23	0,169
426	JOSEP MARIA	23	0,169
427	JOSEP MIQUEL	23	0,169
428	LUIS CARLOS	23	0,169
429	VICENTE ANDRES	23	0,169
430	ALFONSO JOSE	22	0,162
431	CARLOS LUIS	22	0,162
432	FABIAN	22	0,162
433	GENARO	22	0,162
434	JESUS FRANCISCO	22	0,162
435	JESUS MARIA	22	0,162
436	JOAQUIM	22	0,162
437	JUAN JULIAN	22	0,162
438	LUCIANO	22	0,162
439	PLACIDO	22	0,162
440	RICARD	22	0,162
441	ANDRES JOSE	21	0,154
442	BRUNO	21	0,154
443	ENRIQUE JUAN	21	0,154
444	FRANCISCO ANDRES	21	0,154
445	FRANCISCO CARLOS	21	0,154
446	IGNACIO JAVIER	21	0,154
447	JAVIER ANTONIO	21	0,154
448	JOSE BLAS	21	0,154
449	JOSE GUILLERMO	21	0,154
450	JOSE ROBERTO	21	0,154
451	JUAN ALFREDO	21	0,154
452	LAUREANO	21	0,154
453	MIGUEL ENRIQUE	21	0,154
454	NORBERTO	21	0,154
455	RAFAEL JESUS	21	0,154
456	RAFAEL MANUEL	21	0,154
457	REMIGIO	21	0,154
458	SIMEON	21	0,154
459	VICENTE ANGEL	21	0,154
460	VICENTE FERNANDO	21	0,154
461	ANTONIO JOAQUIN	20	0,147
462	CONRADO	20	0,147
463	ERNESTO JOSE	20	0,147
464	FEDERICO JOSE	20	0,147
465	FERNANDO MANUEL	20	0,147
466	FERNANDO MIGUEL	20	0,147
467	FRANCISCO BORJA	20	0,147
468	HERMENEGILDO	20	0,147
469	JESUS RAMON	20	0,147
470	JOAQUIN MANUEL	20	0,147
471	JOSE VICTOR	20	0,147
472	JUAN ESTEBAN	20	0,147
473	JULIO MIGUEL	20	0,147
474	LAZARO	20	0,147
475	MANEL	20	0,147
476	MANUEL ENRIQUE	20	0,147
477	MARCELO	20	0,147
478	NARCISO	20	0,147
479	SALVADOR ENRIQUE	20	0,147
480	ALEJANDRO JOSE	19	0,140
481	ANTONIO RAFAEL	19	0,140
482	AQUILINO	19	0,140
483	CECILIO	19	0,140
484	DOMINGO JOSE	19	0,140
485	ENRIQUE JESUS	19	0,140
486	ENRIQUE SALVADOR	19	0,140
487	FELICIANO	19	0,140
488	JOSE FERMIN	19	0,140
489	JOSE MARTIN	19	0,140
490	JOSE RAUL	19	0,140
491	JUAN AGUSTIN	19	0,140
492	JUAN LORENZO	19	0,140
493	JUAN PASCUAL	19	0,140
494	JUAN TOMAS	19	0,140
495	LUIS ANGEL	19	0,140
496	MELCHOR	19	0,140
497	NESTOR	19	0,140
498	PASCUAL VICENTE	19	0,140
499	PERE	19	0,140
500	PEREGRIN	19	0,140
501	RAMON ANTONIO	19	0,140
502	ROQUE	19	0,140
503	SALVADOR ANTONIO	19	0,140
504	SATURNINO	19	0,140
505	WENCESLAO	19	0,140
506	AMADO	18	0,132
507	ANSELMO	18	0,132
508	BALDOMERO	18	0,132
509	BERNAT	18	0,132
510	CARLOS ALBERTO	18	0,132
511	EMILIO FRANCISCO	18	0,132
512	FELIPE JOSE	18	0,132
513	FERNANDO LUIS	18	0,132
514	FULGENCIO	18	0,132
515	JESUS SALVADOR	18	0,132
516	JOAQUIN FRANCISCO	18	0,132
517	JOSE ESTEBAN	18	0,132
518	JOSE GREGORIO	18	0,132
519	LUIS RAMON	18	0,132
520	MANUEL FERNANDO	18	0,132
521	MIGUEL MANUEL	18	0,132
522	MIGUEL SALVADOR	18	0,132
523	RAFAEL JUAN	18	0,132
524	VICENTE RICARDO	18	0,132
525	ANTONIO CARLOS	17	0,125
526	ISAAC	17	0,125
527	JESUS JOSE	17	0,125
528	JOAN VICENT	17	0,125
529	JOAQUIN RAMON	17	0,125
530	JORGE JAVIER	17	0,125
531	JOSEP FRANCESC	17	0,125
532	MANUEL JAVIER	17	0,125
533	MIGUEL JUAN	17	0,125
534	PATRICIO	17	0,125
535	PEDRO JESUS	17	0,125
536	RAFAEL LUIS	17	0,125
537	RAMON FRANCISCO	17	0,125
538	SIGFRIDO	17	0,125
539	VICENTE IGNACIO	17	0,125
540	ALBERTO JAVIER	16	0,118
541	CESAREO	16	0,118
542	ENRIQUE FERNANDO	16	0,118
543	IVAN	16	0,118
544	JAIME FRANCISCO	16	0,118
545	JOAN MIQUEL	16	0,118
546	JOAQUIN SALVADOR	16	0,118
547	JOSE FEDERICO	16	0,118
548	JUAN DANIEL	16	0,118
549	JUAN DOMINGO	16	0,118
550	LAMBERTO	16	0,118
551	LUIS FELIPE	16	0,118
552	MANUEL RAMON	16	0,118
553	MANUEL SALVADOR	16	0,118
554	MAURICIO	16	0,118
555	PABLO ANTONIO	16	0,118
556	PEDRO ENRIQUE	16	0,118
557	PEDRO RAMON	16	0,118
558	RICARDO JAVIER	16	0,118
559	SERGIO JOSE	16	0,118
560	VICENTE DANIEL	16	0,118
561	VICENTE DAVID	16	0,118
562	VICENTE DOMINGO	16	0,118
563	VICENTE EDUARDO	16	0,118
564	ALEJO	15	0,110
565	ANGEL RAMON	15	0,110
566	CIPRIANO	15	0,110
567	DARIO	15	0,110
568	EMILIO MANUEL	15	0,110
569	FLORENTINO	15	0,110
570	JOSE AMADEO	15	0,110
571	JOSE AURELIO	15	0,110
572	JOSE CARMELO	15	0,110
573	JOSEP ENRIC	15	0,110
574	JOSEP MANEL	15	0,110
575	JOSEP RAMON	15	0,110
576	JUAN DIEGO	15	0,110
577	LUCIO	15	0,110
578	LUIS ALFONSO	15	0,110
579	MANOLO	15	0,110
580	MANUEL LUIS	15	0,110
581	MAXIMILIANO	15	0,110
582	PAULINO	15	0,110
583	RAFAEL JAVIER	15	0,110
584	SALVADOR MANUEL	15	0,110
585	SEVERINO	15	0,110
586	VICENTE GABRIEL	15	0,110
587	VICENTE PEDRO	15	0,110
588	ALBERT	14	0,103
589	ALFONSO JAVIER	14	0,103
590	AMALIO	14	0,103
591	ANTONIO IGNACIO	14	0,103
592	CESAR JOSE	14	0,103
593	DANIEL JOSE	14	0,103
594	DEMETRIO	14	0,103
595	EDUARDO MANUEL	14	0,103
596	EULOGIO	14	0,103
597	FACUNDO	14	0,103
598	FAUSTO	14	0,103
599	FERNANDO ANTONIO	14	0,103
600	FERNANDO JESUS	14	0,103
601	FRANCISCO PASCUAL	14	0,103
602	HIPOLITO	14	0,103
603	IGNACIO MARIA	14	0,103
604	JOAQUIN ANGEL	14	0,103
605	JORGE FRANCISCO	14	0,103
606	JORGE MIGUEL	14	0,103
607	JOSE BAUTISTA	14	0,103
608	JOSE GERMAN	14	0,103
609	JOSEP MANUEL	14	0,103
610	JUAN SANTIAGO	14	0,103
611	JULIO FRANCISCO	14	0,103
612	JULIO MANUEL	14	0,103
613	LUIS MARIA	14	0,103
614	PRIMITIVO	14	0,103
615	RAFAEL MIGUEL	14	0,103
616	TOMAS VICENTE	14	0,103
617	VICENTE ALBERTO	14	0,103
618	ALBERTO ANTONIO	13	0,096
619	ALBERTO FRANCISCO	13	0,096
620	ANGEL JAVIER	13	0,096
621	CELSO	13	0,096
622	EDUARDO VICENTE	13	0,096
623	ENRIQUE RAMON	13	0,096
624	EUGENIO JOSE	13	0,096
625	EVELIO	13	0,096
626	FERNANDO FRANCISCO	13	0,096
627	FRANCISCO FERNANDO	13	0,096
628	GUZMAN	13	0,096
629	INDALECIO	13	0,096
630	INOCENCIO	13	0,096
631	JAIME ANTONIO	13	0,096
632	JESUS ENRIQUE	13	0,096
633	JESUS IGNACIO	13	0,096
634	JOAN FRANCESC	13	0,096
635	JOSE BENJAMIN	13	0,096
636	JOSE ERNESTO	13	0,096
637	JOSE HILARIO	13	0,096
638	JOSE JORGE	13	0,096
639	JOSE MARIO	13	0,096
640	JOSE MATIAS	13	0,096
641	JULIAN JOSE	13	0,096
642	OLEGARIO	13	0,096
643	PAU	13	0,096
644	PRUDENCIO	13	0,096
645	RAFAEL ANDRES	13	0,096
646	RAFAEL FERNANDO	13	0,096
647	RAFAEL SALVADOR	13	0,096
648	RICARDO FRANCISCO	13	0,096
649	SANTIAGO VICENTE	13	0,096
650	SILVESTRE	13	0,096
651	TEOFILO	13	0,096
652	ALFREDO VICENTE	12	0,088
653	ANASTASIO	12	0,088
654	ANDREU	12	0,088
655	ANGEL RAFAEL	12	0,088
656	ANTONIO PASCUAL	12	0,088
657	ASENSIO	12	0,088
658	AUGUSTO	12	0,088
659	BLAI	12	0,088
660	CARLOS JESUS	12	0,088
661	DOMINGO VICENTE	12	0,088
662	EDELMIRO	12	0,088
663	EDUARDO ENRIQUE	12	0,088
664	EMILIO JAVIER	12	0,088
665	EMILIO JESUS	12	0,088
666	FRANCISCO DANIEL	12	0,088
667	FRANCISCO EDUARDO	12	0,088
668	FRANCISCO IGNACIO	12	0,088
669	GUILLERMO JOSE	12	0,088
670	IGNACIO MANUEL	12	0,088
671	ISRAEL	12	0,088
672	JACOBO	12	0,088
673	JAVIER CARLOS	12	0,088
674	JAVIER IGNACIO	12	0,088
675	JORGE ENRIQUE	12	0,088
676	JOSE ELIAS	12	0,088
677	JOSE ISIDRO	12	0,088
678	JUAN BOSCO	12	0,088
679	JUAN FERMIN	12	0,088
680	JUAN JAIME	12	0,088
681	JULIO ENRIQUE	12	0,088
682	LORENZO JOSE	12	0,088
683	LUIS JUAN	12	0,088
684	MARINO	12	0,088
685	MIGUEL LUIS	12	0,088
686	PEDRO ANDRES	12	0,088
687	RAMON LUIS	12	0,088
688	RICARDO MANUEL	12	0,088
689	ROMUALDO	12	0,088
690	SALVADOR MIGUEL	12	0,088
691	SERGI	12	0,088
692	VENANCIO	12	0,088
693	VICTOR JAVIER	12	0,088
694	VIDAL	12	0,088
695	ADELINO	11	0,081
696	AMANDO	11	0,081
697	ANTONIO FERNANDO	11	0,081
698	BALBINO	11	0,081
699	CARLOS FERNANDO	11	0,081
700	CARLOS IGNACIO	11	0,081
701	CESAR VICENTE	11	0,081
702	DESIDERIO	11	0,081
703	EMILIO LUIS	11	0,081
704	ERNEST	11	0,081
705	FRANCISCO ANGEL	11	0,081
706	FRANCISCO DAVID	11	0,081
707	GABRIEL JOSE	11	0,081
708	JESUS FERNANDO	11	0,081
709	JESUS RAFAEL	11	0,081
710	JOAN BAPTISTA	11	0,081
711	JOSE CRISTOBAL	11	0,081
712	JOSE FIDEL	11	0,081
713	JOSE MARCOS	11	0,081
714	JOSE VALENTIN	11	0,081
715	JOSEP XAVIER	11	0,081
716	JUAN EDUARDO	11	0,081
717	LINO	11	0,081
718	MANUEL ANDRES	11	0,081
719	MANUEL IGNACIO	11	0,081
720	OVIDIO	11	0,081
721	PASCUAL JOSE	11	0,081
722	PEDRO JOAQUIN	11	0,081
723	PEDRO JULIAN	11	0,081
724	PEDRO RAFAEL	11	0,081
725	RAFAEL CARLOS	11	0,081
726	RAFEL	11	0,081
727	RAMON MANUEL	11	0,081
728	RAMON MIGUEL	11	0,081
729	SALVADOR JESUS	11	0,081
730	SILVINO	11	0,081
731	VICENTE BLAS	11	0,081
732	VICTORIO	11	0,081
733	ABDON	10	0,074
734	ALBERTO MANUEL	10	0,074
735	ALFRED	10	0,074
736	ANDRES VICENTE	10	0,074
737	ANGEL FERNANDO	10	0,074
738	ANGEL JESUS	10	0,074
739	ANGEL SALVADOR	10	0,074
740	ANTONIO RICARDO	10	0,074
741	ANTONIO SANTIAGO	10	0,074
742	BLAS JOSE	10	0,074
743	CARLOS MARIA	10	0,074
744	DELFIN	10	0,074
745	DIEGO JOSE	10	0,074
746	EDUARD	10	0,074
747	EDUARDO ANTONIO	10	0,074
748	EMILI	10	0,074
749	ERNESTO VICENTE	10	0,074
750	FERNANDO JUAN	10	0,074
751	FERNANDO SALVADOR	10	0,074
752	FRANCISCO AGUSTIN	10	0,074
753	FRANCISCO ALBERTO	10	0,074
754	FRANCISCO JULIAN	10	0,074
755	GUILLEM	10	0,074
756	HONORATO	10	0,074
757	HONORIO	10	0,074
758	HUGO	10	0,074
759	JAVIER FRANCISCO	10	0,074
760	JOAN RAMON	10	0,074
761	JOAN SALVADOR	10	0,074
762	JOAQUIN ANDRES	10	0,074
763	JOAQUIN CARLOS	10	0,074
764	JOAQUIN LUIS	10	0,074
765	JOSE DIEGO	10	0,074
766	JOSE GASPAR	10	0,074
767	JUAN CRISTOBAL	10	0,074
768	JUAN MARTIN	10	0,074
769	JUAN SEBASTIAN	10	0,074
770	JULIAN VICENTE	10	0,074
771	LLORENÇ	10	0,074
772	LUIS IGNACIO	10	0,074
773	MANUEL CARLOS	10	0,074
774	MANUEL JUAN	10	0,074
775	MARIANO JOSE	10	0,074
776	MARIO JOSE	10	0,074
777	MAXIMINO	10	0,074
778	MIGUEL JESUS	10	0,074
779	OSCAR JOSE	10	0,074
780	PEDRO PASCUAL	10	0,074
781	PERFECTO	10	0,074
782	RAFAEL RAMON	10	0,074
